#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Howington JA, Blum MG, Chang AC, Balekian AA, Murthy SC. Treatment of stage I and II non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American college of chest physicians evidencebased clinical practice guidelines. Chest. 2013;143(5).","Treatment of stage I and II non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American college of chest physicians evidencebased clinical practice guidelines",Chest,2013,143,5,,,,Howington JA; Blum MG; Chang AC; Balekian AA; Murthy SC
2,Dupuy DE. Treatment of medically inoperable non-small-cell lung cancer with stereotactic body radiation therapy versus image-guided tumor ablation: can interventional radiology compete?. J Vasc Interv Radiol. 2013;24(8).,Treatment of medically inoperable non-small-cell lung cancer with stereotactic body radiation therapy versus image-guided tumor ablation: can interventional radiology compete?,J Vasc Interv Radiol,2013,24,8,,,,Dupuy DE
3,"Siva S, Ball D. Curing operable stage I nonsmall cell lung cancer with stereotactic ablative body radiotherapy: the force awakens. Oncologist. 2016;21(4).",Curing operable stage I nonsmall cell lung cancer with stereotactic ablative body radiotherapy: the force awakens,Oncologist,2016,21,4,,,,Siva S; Ball D
4,"Inoue M, Nakatsuka S, Jinzaki M. Cryoablation of early-stage primary lung cancer. Biomed Res Int. 2014;2014:521691.",Cryoablation of early-stage primary lung cancer,Biomed Res Int,2014,2014,,521691,,,Inoue M; Nakatsuka S; Jinzaki M
5,"Zhao ZR, Lau R, Ng C. Catheter-based alternative treatment for early-stage lung cancer with a high-risk for morbidity. J Thorac Dis. 2018;10(Suppl 16).",Catheter-based alternative treatment for early-stage lung cancer with a high-risk for morbidity,J Thorac Dis,2018,10,Suppl 16,,,,Zhao ZR; Lau R; Ng C
6,"Sabath BF, Casal RF. Bronchoscopic ablation of peripheral lung tumors. J Thorac Dis. 2019;11(6).",Bronchoscopic ablation of peripheral lung tumors,J Thorac Dis,2019,11,6,,,,Sabath BF; Casal RF
7,"Bahig H, Filion E, Vu T, Chalaoui J, Lambert L, Roberge D. Severe radiation pneumonitis after lung stereotactic ablative radiation therapy in patients with interstitial lung disease. Pract Radiat Oncol. 2016;6(5).",Severe radiation pneumonitis after lung stereotactic ablative radiation therapy in patients with interstitial lung disease,Pract Radiat Oncol,2016,6,5,,,,Bahig H; Filion E; Vu T; Chalaoui J; Lambert L; Roberge D
8,"Chen H, Senan S, Nossent EJ, Boldt RG, Warner A, Palma DA. Treatment-related toxicity in patients with early-stage non-small cell lung cancer and coexisting interstitial lung disease: a systematic review. Int J Radiat Oncol Biol Phys. 2017;98(3).",Treatment-related toxicity in patients with early-stage non-small cell lung cancer and coexisting interstitial lung disease: a systematic review,Int J Radiat Oncol Biol Phys,2017,98,3,,,,Chen H; Senan S; Nossent EJ; Boldt RG; Warner A; Palma DA
9,"Herth FJ, Valipour A, Shah PL, Eberhardt R, Grah C, Egan J. Segmental volume reduction using thermal vapour ablation in patients with severe emphysema: 6-month results of the multicentre, parallel-group, openlabel, randomised controlled STEP-UP trial. Lancet Respir Med. 2016;4(3).","Segmental volume reduction using thermal vapour ablation in patients with severe emphysema: 6-month results of the multicentre, parallel-group, openlabel, randomised controlled STEP-UP trial",Lancet Respir Med,2016,4,3,,,,Herth FJ; Valipour A; Shah PL; Eberhardt R; Grah C; Egan J
10,"Henne E, Ferguson JS, Mest R, Herth FJ. Thermal vapor ablation for lung lesions in a porcine model. Respiration. 2015;90(2).",Thermal vapor ablation for lung lesions in a porcine model,Respiration,2015,90,2,,,,Henne E; Ferguson JS; Mest R; Herth FJ
