#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Yasufuku K, Chiyo M, Sekine Y. Real-time endobronchial ultrasound-guided transbronchial needle aspiration of mediastinal and hilar lymph nodes. Chest. 2004;126(1).",Real-time endobronchial ultrasound-guided transbronchial needle aspiration of mediastinal and hilar lymph nodes,Chest,2004,126,1,,,,Yasufuku K; Chiyo M; Sekine Y
2,"Silvestri GA, Gonzalez AV, Jantz MA. Methods for staging non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidencebased clinical practice guidelines. Chest. 2013;143(suppl 5).","Methods for staging non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidencebased clinical practice guidelines",Chest,2013,143,suppl 5,,,,Silvestri GA; Gonzalez AV; Jantz MA
3,"Wahidi MM, Herth F, Yasufuku K. Technical aspects of endobronchial ultrasound guided transbronchial needle aspiration: chestjournal.org CHEST Guideline and Expert Panel Report. Chest. 2016;149(3).",Technical aspects of endobronchial ultrasound guided transbronchial needle aspiration: chestjournal.org CHEST Guideline and Expert Panel Report,Chest,2016,149,3,,,,Wahidi MM; Herth F; Yasufuku K
4,"Roy-Chowdhuri S, Dacic S, Ghofrani M. Collection and handling of thoracic small biopsy and cytology specimens for ancillary studies: guideline from the College of American Pathologists in Collaboration With the American College of Chest Physicians, Association for Molecular Pathology. Arch Pathol Lab Med. 2020;144(8).","Collection and handling of thoracic small biopsy and cytology specimens for ancillary studies: guideline from the College of American Pathologists in Collaboration With the American College of Chest Physicians, Association for Molecular Pathology",Arch Pathol Lab Med,2020,144,8,,,,Roy-Chowdhuri S; Dacic S; Ghofrani M
5,"Scholten EL, Semaan R, Illei P. Stylet use does not improve diagnostic outcomes in endobronchial ultrasonographic transbronchial needle aspiration: a randomized clinical trial. Chest. 2017;151(3).",Stylet use does not improve diagnostic outcomes in endobronchial ultrasonographic transbronchial needle aspiration: a randomized clinical trial,Chest,2017,151,3,,,,Scholten EL; Semaan R; Illei P
6,"Gauchotte G, Vignaud JM, Menard O. A combination of smears and cell block preparations provides high diagnostic accuracy for endobronchial ultrasound-guided transbronchial needle aspiration. Virchows Arch. 2012;461(5).",A combination of smears and cell block preparations provides high diagnostic accuracy for endobronchial ultrasound-guided transbronchial needle aspiration,Virchows Arch,2012,461,5,,,,Gauchotte G; Vignaud JM; Menard O
7,"Hopkins E, Moffat D, Parkinson I. Cell block samples from endobronchial ultrasound transbronchial needle aspiration provide sufficient material for ancillary testing in lung cancer-a quaternary referral centre experience. J Thoracic Dis. 2016;8(9).",Cell block samples from endobronchial ultrasound transbronchial needle aspiration provide sufficient material for ancillary testing in lung cancer-a quaternary referral centre experience,J Thoracic Dis,2016,8,9,,,,Hopkins E; Moffat D; Parkinson I
8,"Lourido-Cebreiro T, Leiro-Fernández V, Tardio-Baiges A. The contribution of cell blocks in the diagnosis of mediastinal masses and hilar adenopathy samples from echobronchoscopy. Arch Bronconeumol. 2014;50(7).",The contribution of cell blocks in the diagnosis of mediastinal masses and hilar adenopathy samples from echobronchoscopy,Arch Bronconeumol,2014,50,7,,,,Lourido-Cebreiro T; Leiro-Fernández V; Tardio-Baiges A
9,"Rotolo N, Cattoni M, Crosta G. Comparison of multiple techniques for endobronchial ultrasound-transbronchial needle aspiration specimen preparation in a single institution experience. J Thorac Dis. 2017;9(suppl 5).",Comparison of multiple techniques for endobronchial ultrasound-transbronchial needle aspiration specimen preparation in a single institution experience,J Thorac Dis,2017,9,suppl 5,,,,Rotolo N; Cattoni M; Crosta G
10,"Sanz-Santos J, Serra P, Andreo F, Llatjos M, Castella E, Monso E. Contribution of cell blocks obtained through endobronchial ultrasound-guided transbronchial needle aspiration to the diagnosis of lung cancer. BMC Cancer. 2012;12:34.",Contribution of cell blocks obtained through endobronchial ultrasound-guided transbronchial needle aspiration to the diagnosis of lung cancer,BMC Cancer,2012,12,,34,,,Sanz-Santos J; Serra P; Andreo F; Llatjos M; Castella E; Monso E
