#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Rand D, Maskell I, N. Introduction and methods: British Thoracic Society pleural disease guideline. Thorax. 2010;65(2).",Introduction and methods: British Thoracic Society pleural disease guideline,Thorax,2010,65,2,,,,Rand D; Maskell I; N
2,Bowditch H. On paracentesis thoracis. Boston Surg. J. 1857;56.,On paracentesis thoracis,Boston Surg. J,1857,56,,,,,Bowditch H
3,Gordon S. Clinical reports of rare cases. Dubl. QJ Med. Sci. 1866;41.,Clinical reports of rare cases,Dubl. QJ Med. Sci,1866,41,,,,,Gordon S
4,Abrams LD. A pleural biopsy punch. Lancet. 1958;i.,A pleural biopsy punch,Lancet,1958,i,,,,,Abrams LD
5,Cope C. New pleural biopsy needle. JAMA. 1958;167.,New pleural biopsy needle,JAMA,1958,167,,,,,Cope C
6,"Kettle LJ, Cugell DW. Pleural biopsy. JAMA. 1967;200.",Pleural biopsy,JAMA,1967,200,,,,,Kettle LJ; Cugell DW
7,Schools GS. Needle biopsy of parietal pleura: current status. Tex. J. Med. 1963;59.,Needle biopsy of parietal pleura: current status,Tex. J. Med,1963,59,,,,,Schools GS
8,"Hooper C, Lee YC, Maskell N. Investigation of a unilateral pleural effusion in adults: British Thoracic Society pleural disease guideline 2010. Thorax. 2010;65(2).",Investigation of a unilateral pleural effusion in adults: British Thoracic Society pleural disease guideline 2010,Thorax,2010,65,2,,,,Hooper C; Lee YC; Maskell N
9,"Diacon AH, Brutsche MH, Solèr M. Accuracy of pleural puncture sites: a prospective comparison of clinical examination with ultrasound. Chest. 2003;123.",Accuracy of pleural puncture sites: a prospective comparison of clinical examination with ultrasound,Chest,2003,123,,,,,Diacon AH; Brutsche MH; Solèr M
10,"Koegelenberg C, Bolliger CT, Diacon AH. Pleural ultrasound. Textbook of Pleural Disease. 2008;None.",Pleural ultrasound,Textbook of Pleural Disease,2008,,,,,,Koegelenberg C; Bolliger CT; Diacon AH
11,"Yang PC, Kuo SH, Luh KT. Ultrasonography and ultrasoundguided needle biopsy of chest diseases: indications, techniques, diagnostic yields and complications. J. Med. Ultrasound. 1993;1.","Ultrasonography and ultrasoundguided needle biopsy of chest diseases: indications, techniques, diagnostic yields and complications",J. Med. Ultrasound,1993,1,,,,,Yang PC; Kuo SH; Luh KT
12,"Barnes TW, Morgenthaler TI, Olson EJ. Sonographically guided thoracentesis and rate of pneumothorax. J. Clin. Ultrasound. 2005;33.",Sonographically guided thoracentesis and rate of pneumothorax,J. Clin. Ultrasound,2005,33,,,,,Barnes TW; Morgenthaler TI; Olson EJ
13,Sahn SA. Diagnostic value of pleural fluid analysis. Semin. Respir. Crit. Care Med. 1995;16.,Diagnostic value of pleural fluid analysis,Semin. Respir. Crit. Care Med,1995,16,,,,,Sahn SA
14,"Porcel M, Vives M, Esquerda A. Use of a panel of tumour markers (carcinoembryonic antigen, cancer antigen 125, carbohydrate antigen 15-3 and cytokeratin 19 fragments) in pleural fluid for the differential diagnosis of benign and malignant effusions. Chest. 2004;126.","Use of a panel of tumour markers (carcinoembryonic antigen, cancer antigen 125, carbohydrate antigen 15-3 and cytokeratin 19 fragments) in pleural fluid for the differential diagnosis of benign and malignant effusions",Chest,2004,126,,,,,Porcel M; Vives M; Esquerda A
15,"Nance KV, Shermer RW, Askin FB. Diagnostic efficacy of pleural biopsy as compared with that of pleural fluid examination. Mod. Pathol. 1991;4.",Diagnostic efficacy of pleural biopsy as compared with that of pleural fluid examination,Mod. Pathol,1991,4,,,,,Nance KV; Shermer RW; Askin FB
16,"Loddenkemper R, Boutin C. Thoracoscopy: present diagnostic and therapeutic indications. Eur. Respir. J. 1993;6.",Thoracoscopy: present diagnostic and therapeutic indications,Eur. Respir. J,1993,6,,,,,Loddenkemper R; Boutin C
17,Garcia L. The value of multiple fluid specimens in the cytological diagnosis of malignancy. Mod. Pathol. 1994;7.,The value of multiple fluid specimens in the cytological diagnosis of malignancy,Mod. Pathol,1994,7,,,,,Garcia L
18,"Swiderek J, Donthireddy MS, V. Prospective study to determine the volume of pleural fluid required to diagnose malignancy. Chest. 2010;137.",Prospective study to determine the volume of pleural fluid required to diagnose malignancy,Chest,2010,137,,,,,Swiderek J; Donthireddy MS; V
19,"Abouzgheib W, Bartter T, Dagher H. A prospective study of the volume of pleural fluid required for accurate diagnosis of malignant pleural effusion. Chest. 2009;135.",A prospective study of the volume of pleural fluid required for accurate diagnosis of malignant pleural effusion,Chest,2009,135,,,,,Abouzgheib W; Bartter T; Dagher H
20,"Diacon AH, Van De Wal BW, Wyser C. Diagnostic tools in tuberculous pleurisy: a direct comparative study. Eur. Respir. J. 2003;22.",Diagnostic tools in tuberculous pleurisy: a direct comparative study,Eur. Respir. J,2003,22,,,,,Diacon AH; Van De Wal BW; Wyser C
21,"Koegelenberg CF, Bolliger CT, TJ. Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis. Thorax. 2010;65.",Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis,Thorax,2010,65,,,,,Koegelenberg CF; Bolliger CT; TJ
22,"Greco S, Girardi E, Masciangelo R. Adenosine deaminase and interferon gamma measurements for the diagnosis of tuberculous pleurisy: a meta-analysis. Int. J. Tuberc. Lung Dis. 2003;7.",Adenosine deaminase and interferon gamma measurements for the diagnosis of tuberculous pleurisy: a meta-analysis,Int. J. Tuberc. Lung Dis,2003,7,,,,,Greco S; Girardi E; Masciangelo R
23,Jacobaeus HC. Über die möglichkeit die Zystosopie bei untersuchung seröser höhlungen anzuwenden. Munch. Med. Wochenschr. 1910;57.,Über die möglichkeit die Zystosopie bei untersuchung seröser höhlungen anzuwenden,Munch. Med. Wochenschr,1910,57,,,,,Jacobaeus HC
24,Loddenkemper R. Thoracoscopy-state of the art. Eur. Respir. J. 1998;11.,Thoracoscopy-state of the art,Eur. Respir. J,1998,11,,,,,Loddenkemper R
25,"Dijkman JH, Martinez G, Del Rio J, Loddenkemkper R. Report of the working party of the 'UEMS Monospeciality Section on Pneumology' on training requirements and facilities in Europe. Eur. Respir. J. 1994;7.",Report of the working party of the 'UEMS Monospeciality Section on Pneumology' on training requirements and facilities in Europe,Eur. Respir. J,1994,7,,,,,Dijkman JH; Martinez G; Del Rio J; Loddenkemkper R
