#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Hallifax RJ, Goldacre R, Landray MJ, Rahman NM, Goldacre MJ. Trends in the incidence and recurrence of inpatienttreated spontaneous pneumothorax, 1968-2016. JAMA. 2018;320.","Trends in the incidence and recurrence of inpatienttreated spontaneous pneumothorax, 1968-2016",JAMA,2018,320,,,,,Hallifax RJ; Goldacre R; Landray MJ; Rahman NM; Goldacre MJ
2,"Gupta D, Hansell A, Nichols T, Duong T, Ayres JG, Strachan D. Epidemiology of pneumothorax in England. Thorax. 2000;55.",Epidemiology of pneumothorax in England,Thorax,2000,55,,,,,Gupta D; Hansell A; Nichols T; Duong T; Ayres JG; Strachan D
3,"Brown S, Ball EL, Perrin K. Conservative versus interventional treatment for spontaneous pneumothorax. N Engl J Med. 2020;382.",Conservative versus interventional treatment for spontaneous pneumothorax,N Engl J Med,2020,382,,,,,Brown S; Ball EL; Perrin K
4,"Macduff A, Arnold A, Harvey J. Management of spontaneous pneumothorax: British Thoracic Society Pleural Disease Guideline 2010. Thorax. 2010;65(suppl 2).",Management of spontaneous pneumothorax: British Thoracic Society Pleural Disease Guideline 2010,Thorax,2010,65,suppl 2,,,,Macduff A; Arnold A; Harvey J
5,"Schoenenberger RA, Haefeli WE, Weiss P, Ritz RF. Timing of invasive procedures in therapy for primary and secondary spontaneous pneumothorax. Arch Surg. 1991;126.",Timing of invasive procedures in therapy for primary and secondary spontaneous pneumothorax,Arch Surg,1991,126,,,,,Schoenenberger RA; Haefeli WE; Weiss P; Ritz RF
6,"Brims FJ, Maskell NA. Ambulatory treatment in the management of pneumothorax: a systematic review of the literature. Thorax. 2013;68.",Ambulatory treatment in the management of pneumothorax: a systematic review of the literature,Thorax,2013,68,,,,,Brims FJ; Maskell NA
7,"Hallifax R, Laskawiecszkonter M, Dobson M. Randomised Ambulatory Management of Primary Pneumothorax (RAMPP): protocol of an openlabel, randomised controlled trial. BMJ Open Respir Res. 2019;6:e000403.","Randomised Ambulatory Management of Primary Pneumothorax (RAMPP): protocol of an openlabel, randomised controlled trial",BMJ Open Respir Res,2019,6,,e000403,,,Hallifax R; Laskawiecszkonter M; Dobson M
8,"Chee CB, Abisheganaden J, Yeo JK. Persistent airleak in spontaneous pneumothorax-clinical course and outcome. Respir Med. 1998;92.",Persistent airleak in spontaneous pneumothorax-clinical course and outcome,Respir Med,1998,92,,,,,Chee CB; Abisheganaden J; Yeo JK
9,"Mishra EK, Corcoran JP, Hallifax RJ, Stradling J, Maskell NA, Rahman NM. Defining the minimal important difference for the visual analogue scale assessing dyspnea in patients with malignant pleural effusions. PLoS One. 2015;10:123798.",Defining the minimal important difference for the visual analogue scale assessing dyspnea in patients with malignant pleural effusions,PLoS One,2015,10,,123798,,,Mishra EK; Corcoran JP; Hallifax RJ; Stradling J; Maskell NA; Rahman NM
10,"Psallidas I, Yousuf A, Talwar A. Assessment of patient reported outcome measures in pleural interventions. BMJ Open Respir Res. 2017;4:e000171.",Assessment of patient reported outcome measures in pleural interventions,BMJ Open Respir Res,2017,4,,e000171,,,Psallidas I; Yousuf A; Talwar A
11, Good clinical practice. Good clinical practice. 2019;None.,Good clinical practice,Good clinical practice,2019,,,,,,
12,"Bobbio A, Dechartres A, Bouam S. Epidemiology of spontaneous pneumothorax: genderrelated differences. Thorax. 2015;70.",Epidemiology of spontaneous pneumothorax: genderrelated differences,Thorax,2015,70,,,,,Bobbio A; Dechartres A; Bouam S
13, What is a serious adverse event?. What is a serious adverse event?. 2016;None.,What is a serious adverse event?,What is a serious adverse event?,2016,,,,,,
14,"Rahman NM, Maskell NA, Davies CW. The relationship between chest tube size and clinical outcome in pleural infection. Chest. 2010;137.",The relationship between chest tube size and clinical outcome in pleural infection,Chest,2010,137,,,,,Rahman NM; Maskell NA; Davies CW
15,"Rahman NM, Maskell NA, West A. Intrapleural use of tissue plasminogen activator and DNase in pleural infection. N Engl J Med. 2011;365.",Intrapleural use of tissue plasminogen activator and DNase in pleural infection,N Engl J Med,2011,365,,,,,Rahman NM; Maskell NA; West A
16,"Rahman NM, Pepperell J, Rehal S. Effect of opioids vs NSAIDs and larger vs smaller chest tube size on pain control and pleurodesis efficacy among patients with malignant pleural effusion: the TIME1 randomized clinical trial. JAMA. 2015;314.",Effect of opioids vs NSAIDs and larger vs smaller chest tube size on pain control and pleurodesis efficacy among patients with malignant pleural effusion: the TIME1 randomized clinical trial,JAMA,2015,314,,,,,Rahman NM; Pepperell J; Rehal S
17,"Schulz KF, Altman DG, Moher D. CONSORT 2010 statement: updated guidelines for reporting parallel group randomised trials. BMJ. 2010;340:332.",CONSORT 2010 statement: updated guidelines for reporting parallel group randomised trials,BMJ,2010,340,,332,,,Schulz KF; Altman DG; Moher D
