#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Gould MK, Tang T, Liu I. Recent trends in the identification of incidental pulmonary nodules. Am J Respir Crit Care Med. 2015;192.",Recent trends in the identification of incidental pulmonary nodules,Am J Respir Crit Care Med,2015,192,,,,,Gould MK; Tang T; Liu I
2,"Koning HD, Aalst C, Haaf KT. Effects of volume CT lung cancer screening: mortality results of the NELSON randomised-controlled population based trial. J Thorac Oncol. 2018;13:185.",Effects of volume CT lung cancer screening: mortality results of the NELSON randomised-controlled population based trial,J Thorac Oncol,2018,13,,185,,,Koning HD; Aalst C; Haaf KT
3,"Okereke IC, Nishi S, Zhou J. Trends in lung cancer screening in the United States, 2016-2017. J Thorac Dis. 2019;11.","Trends in lung cancer screening in the United States, 2016-2017",J Thorac Dis,2019,11,,,,,Okereke IC; Nishi S; Zhou J
4,"Aberle DR, Adams AM, Berg CD. Reduced lung-cancer mortality with low-dose computed tomographic screening. N Engl J Med. 2011;365.",Reduced lung-cancer mortality with low-dose computed tomographic screening,N Engl J Med,2011,365,,,,,Aberle DR; Adams AM; Berg CD
5,"Macmahon H, Naidich DP, Goo JM. Guidelines for management of incidental pulmonary nodules detected on CT images: from the Fleischner Society. Radiology. 2017;284.",Guidelines for management of incidental pulmonary nodules detected on CT images: from the Fleischner Society,Radiology,2017,284,,,,,Macmahon H; Naidich DP; Goo JM
6, Lung CT screening reporting & data system (Lung-RADS). Lung CT screening reporting & data system (Lung-RADS). None;None.,Lung CT screening reporting & data system (Lung-RADS),Lung CT screening reporting & data system (Lung-RADS),,,,,,,
7,"Gould MK, Donington J, Lynch WR. Evaluation of individuals with pulmonary nodules: when is it lung cancer?. Chest. 2013;143.",Evaluation of individuals with pulmonary nodules: when is it lung cancer?,Chest,2013,143,,,,,Gould MK; Donington J; Lynch WR
8,"Schwarz Y, Greif J, Becker HD. Real-time electromagnetic navigation bronchoscopy to peripheral lung lesions using overlaid CT images. Chest. 2006;129.",Real-time electromagnetic navigation bronchoscopy to peripheral lung lesions using overlaid CT images,Chest,2006,129,,,,,Schwarz Y; Greif J; Becker HD
9,"Baaklini WA, Reinoso MA, Gorin AB. Diagnostic yield of fiberoptic bronchoscopy in evaluating solitary pulmonary nodules. Chest. 2000;117.",Diagnostic yield of fiberoptic bronchoscopy in evaluating solitary pulmonary nodules,Chest,2000,117,,,,,Baaklini WA; Reinoso MA; Gorin AB
10,"Ost DE, Ernst A, Lei X. Diagnostic yield and complications of bronchoscopy for peripheral lung lesions. Results of the AQuIRE registry. Am J Respir Crit Care Med. 2015;193.",Diagnostic yield and complications of bronchoscopy for peripheral lung lesions. Results of the AQuIRE registry,Am J Respir Crit Care Med,2015,193,,,,,Ost DE; Ernst A; Lei X
11," Multicenter registry of patients undergoing bronchoscopy for biopsy of peripheral lung lesions, with a focus on diagnostic yield of different tissue-sampling techniques and a comparison of different localization modalities (including EMN and rEBUS). Multicenter registry of patients undergoing bronchoscopy for biopsy of peripheral lung lesions, with a focus on diagnostic yield of different tissue-sampling techniques and a comparison of different localization modalities (including EMN and rEBUS). None;None.","Multicenter registry of patients undergoing bronchoscopy for biopsy of peripheral lung lesions, with a focus on diagnostic yield of different tissue-sampling techniques and a comparison of different localization modalities (including EMN and rEBUS)","Multicenter registry of patients undergoing bronchoscopy for biopsy of peripheral lung lesions, with a focus on diagnostic yield of different tissue-sampling techniques and a comparison of different localization modalities (including EMN and rEBUS)",,,,,,,
12,"Memoli W, Nietert JS, Silvestri PJ, GA. Meta-analysis of guided bronchoscopy for the evaluation of the pulmonary nodule. Chest. 2012;142.",Meta-analysis of guided bronchoscopy for the evaluation of the pulmonary nodule,Chest,2012,142,,,,,Memoli W; Nietert JS; Silvestri PJ; GA
13,"Eberhardt R, Anantham D, Ernst A. Multimodality bronchoscopic diagnosis of peripheral lung lesions. Am J Respir Crit Care Med. 2007;176.",Multimodality bronchoscopic diagnosis of peripheral lung lesions,Am J Respir Crit Care Med,2007,176,,,,,Eberhardt R; Anantham D; Ernst A
14,"Rivera MP, Mehta AC, Wahidi MM. Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American college of chest physicians evidence-based clinical practice guidelines. Chest. 2013;143.","Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American college of chest physicians evidence-based clinical practice guidelines",Chest,2013,143,,,,,Rivera MP; Mehta AC; Wahidi MM
15,"Folch EE, Pritchett MA, Nead MA. Electromagnetic navigation bronchoscopy for peripheral pulmonary lesions: one-year results of the prospective, multicenter NAVIGATE study. J Thorac Oncol. 2019;14.","Electromagnetic navigation bronchoscopy for peripheral pulmonary lesions: one-year results of the prospective, multicenter NAVIGATE study",J Thorac Oncol,2019,14,,,,,Folch EE; Pritchett MA; Nead MA
