#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Vargas M, Sutherasan Y, Antonelli M. Tracheostomy procedures in the intensive care unit: an international survey. Crit Care. 2015;19:291.",Tracheostomy procedures in the intensive care unit: an international survey,Crit Care,2015,19,,291,,,Vargas M; Sutherasan Y; Antonelli M
2,"Delaney A, Bagshaw SM, Nalos M. Percutaneous dilatational tracheostomy versus surgical tracheostomy in critically ill patients: a systematic review and meta-analysis. Crit Care. 2006;10(2):55.",Percutaneous dilatational tracheostomy versus surgical tracheostomy in critically ill patients: a systematic review and meta-analysis,Crit Care,2006,10,2,55,,,Delaney A; Bagshaw SM; Nalos M
3,"Putensen C, Theuerkauf N, Guenther U, Vargas M, Pelosi P. Percutaneous and surgical tracheostomy in critically ill adult patients: a meta-analysis. Crit Care. 2014;18(6):544.",Percutaneous and surgical tracheostomy in critically ill adult patients: a meta-analysis,Crit Care,2014,18,6,544,,,Putensen C; Theuerkauf N; Guenther U; Vargas M; Pelosi P
4,"Dennis BM, Eckert MJ, Gunter OL, Morris JA, Jr, May AK. Safety of bedside percutaneous tracheostomy in the critically ill: evaluation of more than 3,000 procedures. J Am Coll Surg. 2013;216(4).","Safety of bedside percutaneous tracheostomy in the critically ill: evaluation of more than 3,000 procedures",J Am Coll Surg,2013,216,4,,,,Dennis BM; Eckert MJ; Gunter OL; Morris JA; Jr; May AK
5,Kost KM. Endoscopic percutaneous dilatational tracheotomy: a prospective evaluation of 500 consecutive cases. Laryngoscope. 2005;115(10 pt 2).,Endoscopic percutaneous dilatational tracheotomy: a prospective evaluation of 500 consecutive cases,Laryngoscope,2005,115,10 pt 2,,,,Kost KM
6,"Hinerman R, Alvarez F, Keller CA. Outcome of bedside percutaneous tracheostomy with bronchoscopic guidance. Intensive Care Med. 2000;26(12).",Outcome of bedside percutaneous tracheostomy with bronchoscopic guidance,Intensive Care Med,2000,26,12,,,,Hinerman R; Alvarez F; Keller CA
7,"Fernandez L, Norwood S, Roettger R, Gass D, Wilkins H 3rd. Bedside percutaneous tracheostomy with bronchoscopic guidance in critically ill patients. Arch Surg. 1996;131(2).",Bedside percutaneous tracheostomy with bronchoscopic guidance in critically ill patients,Arch Surg,1996,131,2,,,,Fernandez L; Norwood S; Roettger R; Gass D; Wilkins H 3rd
8,"Flint AC, Midde R, Rao VA, Lasman TE, Ho PT. Bedside ultrasound screening for pretracheal vascular structures may minimize the risks of percutaneous dilatational tracheostomy. Neurocrit Care. 2009;11(3).",Bedside ultrasound screening for pretracheal vascular structures may minimize the risks of percutaneous dilatational tracheostomy,Neurocrit Care,2009,11,3,,,,Flint AC; Midde R; Rao VA; Lasman TE; Ho PT
9,"Alansari M, Alotair H, Aseri A, Elhoseny Z, MA. Use of ultrasound guidance to improve the safety of percutaneous dilatational tracheostomy: a literature review. Crit Care. 2015;19(1):229.",Use of ultrasound guidance to improve the safety of percutaneous dilatational tracheostomy: a literature review,Crit Care,2015,19,1,229,,,Alansari M; Alotair H; Aseri A; Elhoseny Z; MA
10,"Yavuz A, Yilmaz M, Goya C, Alimoglu E, Kabaalioglu A. Advantages of US in percutaneous dilatational tracheostomy: randomized controlled trial and review of the literature. Radiology. 2014;273(3).",Advantages of US in percutaneous dilatational tracheostomy: randomized controlled trial and review of the literature,Radiology,2014,273,3,,,,Yavuz A; Yilmaz M; Goya C; Alimoglu E; Kabaalioglu A
