#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Diehl JL, Atrous E, Touchard S, D. Changes in the work of breathing induced by tracheotomy in ventilator-dependent patients. Am J Respir Crit Care Med. 1999;159.",Changes in the work of breathing induced by tracheotomy in ventilator-dependent patients,Am J Respir Crit Care Med,1999,159,,,,,Diehl JL; Atrous E; Touchard S; D
2,"Nseir S, Pompeo D, Jozefowicz C, E. Relationship between tracheotomy and ventilator-associated pneumonia: a case control study. Eur Respir J. 2007;30.",Relationship between tracheotomy and ventilator-associated pneumonia: a case control study,Eur Respir J,2007,30,,,,,Nseir S; Pompeo D; Jozefowicz C; E
3,"Zeitouni A, Kost K. Tracheostomy: a retrospective review of 281 patients. J Otolaryngol. 1994;23.",Tracheostomy: a retrospective review of 281 patients,J Otolaryngol,1994,23,,,,,Zeitouni A; Kost K
4,Tracheotomy JC. Laryngoscope. Laryngoscope. 1909;19.,Laryngoscope,Laryngoscope,1909,19,,,,,Tracheotomy JC
5,"Dulguerov P, Gysin C, Perneger TV. Percutaneous or surgical tracheostomy: a meta-analysis. Crit Care Med. 1999;27.",Percutaneous or surgical tracheostomy: a meta-analysis,Crit Care Med,1999,27,,,,,Dulguerov P; Gysin C; Perneger TV
6,"Sheldon C, Pudenz R. Percutaneous tracheotomy. JAMA. 1957;165.",Percutaneous tracheotomy,JAMA,1957,165,,,,,Sheldon C; Pudenz R
7,"Ciaglia P, Firsching R, Syniec C. Elective percutaneous dilational tracheostomy; a new simple bedside procedure; preliminary report. Chest. 1985;87.",Elective percutaneous dilational tracheostomy; a new simple bedside procedure; preliminary report,Chest,1985,87,,,,,Ciaglia P; Firsching R; Syniec C
8,"Muhammad JK, Major E, Wood A. Percutaneous dilational tracheostomy: haemorrhagic complications and the vascular anatomy of the anterior neck. A review based on 497 cases. Int J Oral Maxillofac Surg. 2000;29.",Percutaneous dilational tracheostomy: haemorrhagic complications and the vascular anatomy of the anterior neck. A review based on 497 cases,Int J Oral Maxillofac Surg,2000,29,,,,,Muhammad JK; Major E; Wood A
9,"Gromann TW, Birkelbach O, Hetzer R. Balloon dilational tracheostomy. Technique and first clinical experience with the Ciaglia Blue Dolphin method. Chirurg. 2009;80.",Balloon dilational tracheostomy. Technique and first clinical experience with the Ciaglia Blue Dolphin method,Chirurg,2009,80,,,,,Gromann TW; Birkelbach O; Hetzer R
10,"Johnson JL, Cheatham ML, Sagraves SG. Percutaneous dilational tracheostomy: a comparison of single versus multiple-dilator techniques. Crit Care Med. 2001;29.",Percutaneous dilational tracheostomy: a comparison of single versus multiple-dilator techniques,Crit Care Med,2001,29,,,,,Johnson JL; Cheatham ML; Sagraves SG
11,"Byhahn C, Wilke HJ, Halbig S. Percutaneous tracheostomy: ciaglia Blue Rhino versus the basic Ciaglia technique of percutaneous dilational tracheostomy. Anesth Analg. 2000;91.",Percutaneous tracheostomy: ciaglia Blue Rhino versus the basic Ciaglia technique of percutaneous dilational tracheostomy,Anesth Analg,2000,91,,,,,Byhahn C; Wilke HJ; Halbig S
12,"Cianchi G, Zagli G, Bonizzoli M. Comparison between single-step and balloon dilational tracheostomy in intensive care unit: a single-centre, randomized controlled study. Br J Anaesth. 2010;104.","Comparison between single-step and balloon dilational tracheostomy in intensive care unit: a single-centre, randomized controlled study",Br J Anaesth,2010,104,,,,,Cianchi G; Zagli G; Bonizzoli M
13,"Griggs WM, Worthley LI, Gilligan JE. A simple percutaneous tracheostomy technique [letter reply. Surg Gynecol Obstet. 1990;170.",A simple percutaneous tracheostomy technique [letter reply,Surg Gynecol Obstet,1990,170,,,,,Griggs WM; Worthley LI; Gilligan JE
14,"Fantoni A, Ripamonti D. A non-derivative, nonsurgical tracheostomy: the translaryngeal method. Intensive Care Med. 1997;23.","A non-derivative, nonsurgical tracheostomy: the translaryngeal method",Intensive Care Med,1997,23,,,,,Fantoni A; Ripamonti D
15,"Frova G, Quintel M. A new simple method for percutaneous tracheostomy: controlled rotating dilation. A preliminary report. Intensive Care Med. 2002;28.",A new simple method for percutaneous tracheostomy: controlled rotating dilation. A preliminary report,Intensive Care Med,2002,28,,,,,Frova G; Quintel M
16,"Shelden CH, Pudenz RH, Freshwater DB. A new method for tracheostomy. J Neurosurg. 1955;12.",A new method for tracheostomy,J Neurosurg,1955,12,,,,,Shelden CH; Pudenz RH; Freshwater DB
17,"Toye FJ, Weinstein JD. A percutaneous tracheostomy device. Surgery. 1969;65.",A percutaneous tracheostomy device,Surgery,1969,65,,,,,Toye FJ; Weinstein JD
18,"Schachner A, Ovil Y, Sidi J. Percutaneous tracheostomy: a new method. Crit Care Med. 1989;17.",Percutaneous tracheostomy: a new method,Crit Care Med,1989,17,,,,,Schachner A; Ovil Y; Sidi J
19,"Kluge S, Baumann HJ, Maier C. Tracheostomy in the intensive care unit: a nationwide survey. Anesth Analg. 2008;107.",Tracheostomy in the intensive care unit: a nationwide survey,Anesth Analg,2008,107,,,,,Kluge S; Baumann HJ; Maier C
20,"Krishnan K, Elliot SC, Mallick A. The current practice of tracheostomy in the United Kingdom: a postal survey. Anaesthesia. 2005;60.",The current practice of tracheostomy in the United Kingdom: a postal survey,Anaesthesia,2005,60,,,,,Krishnan K; Elliot SC; Mallick A
