#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Reck M, Rodríguez-Abreu D, Robinson AG. Updated analysis of KEYNOTE-024: pembrolizumab versus platinum-based chemotherapy for advanced non-small-cell lung cancer with PD-L1 tumor proportion score of 50% or greater. J Clin Oncol. 2019;37.",Updated analysis of KEYNOTE-024: pembrolizumab versus platinum-based chemotherapy for advanced non-small-cell lung cancer with PD-L1 tumor proportion score of 50% or greater,J Clin Oncol,2019,37,,,,,Reck M; Rodríguez-Abreu D; Robinson AG
2,"Garassino M, Gadgeel SM, Speranza G. 973MO KEYNOTE-189 5year update: first-line pembrolizumab (pembro)D pemetrexed (pem) and platinum vs placebo (pbo)D pem and platinum for metastatic nonsquamous NSCLC. Ann Oncol. 2022;33.",973MO KEYNOTE-189 5year update: first-line pembrolizumab (pembro)D pemetrexed (pem) and platinum vs placebo (pbo)D pem and platinum for metastatic nonsquamous NSCLC,Ann Oncol,2022,33,,,,,Garassino M; Gadgeel SM; Speranza G
3,"Ramalingam P, Ciuleanu SS, T. First-line nivolumab plus ipilimumab in advanced NSCLC: 4-year outcomes from the randomized, open-label, phase 3 CheckMate 227 part 1 trial. J Thoracic Oncol. 2022;17.","First-line nivolumab plus ipilimumab in advanced NSCLC: 4-year outcomes from the randomized, open-label, phase 3 CheckMate 227 part 1 trial",J Thoracic Oncol,2022,17,,,,,Ramalingam P; Ciuleanu SS; T
4,"Novello S, Kowalski DM, Luft A. Pembrolizumab plus chemotherapy in squamous non-small-cell lung cancer: 5-year update of the phase III KEYNOTE-407 study. J Clin Oncol. 2023;41.",Pembrolizumab plus chemotherapy in squamous non-small-cell lung cancer: 5-year update of the phase III KEYNOTE-407 study,J Clin Oncol,2023,41,,,,,Novello S; Kowalski DM; Luft A
5,"Altan M, Simon G, Glisson B. Chapter 24: Non-Small Cell Lung Cancer: General Principles, Management of Localized Disease, and Treatment of Metastatic Disease without Oncogene Drivers. The MD Anderson Manual of Medical Oncology. 2022;None.","Chapter 24: Non-Small Cell Lung Cancer: General Principles, Management of Localized Disease, and Treatment of Metastatic Disease without Oncogene Drivers",The MD Anderson Manual of Medical Oncology,2022,,,,,,Altan M; Simon G; Glisson B
6,"Gomez DR, Tang C, Zhang J. Local consolidative therapy vs. maintenance therapy or observation for patients with oligometastatic non-small-cell lung cancer: long-term results of a multi-institutional, phase II, randomized study. J Clin Oncol. 2019;37.","Local consolidative therapy vs. maintenance therapy or observation for patients with oligometastatic non-small-cell lung cancer: long-term results of a multi-institutional, phase II, randomized study",J Clin Oncol,2019,37,,,,,Gomez DR; Tang C; Zhang J
7,"Mitchell KG, Farooqi A, Ludmir EB. Improved overall survival with comprehensive local consolidative therapy in synchronous oligometastatic non-small-cell lung cancer. Clin Lung Cancer. 2020;21:37.",Improved overall survival with comprehensive local consolidative therapy in synchronous oligometastatic non-small-cell lung cancer,Clin Lung Cancer,2020,21,,37,,,Mitchell KG; Farooqi A; Ludmir EB
8,"Fleckenstein J, Petroff A, Sch€ H, Wehler T, Sch€ Ope J. Long-term outcomes in radically treated synchronous vs. metachronous oligometastatic non-small-cell lung cancer. BMC Cancer. 2016;16.",Long-term outcomes in radically treated synchronous vs. metachronous oligometastatic non-small-cell lung cancer,BMC Cancer,2016,16,,,,,Fleckenstein J; Petroff A; Sch€ H; Wehler T; Sch€ Ope J
9,"Khan AJ, Mehta S, Zusag TW. Long term disease-free survival resulting from combined modality management of patients presenting with oligometastatic, non-small cell lung carcinoma (NSCLC). Radiother Oncol. 2006;81.","Long term disease-free survival resulting from combined modality management of patients presenting with oligometastatic, non-small cell lung carcinoma (NSCLC)",Radiother Oncol,2006,81,,,,,Khan AJ; Mehta S; Zusag TW
10,"Hellman S, Weichselbaum RR. Oligometastases. J Clin Oncol. 1995;13.",Oligometastases,J Clin Oncol,1995,13,,,,,Hellman S; Weichselbaum RR
11,"Na KJ, Kim YT. The ""new"" oligometastatic disease state and associated therapies in non-small cell lung cancer: a narrative review. J Surg Oncol. 2023;127.","The ""new"" oligometastatic disease state and associated therapies in non-small cell lung cancer: a narrative review",J Surg Oncol,2023,127,,,,,Na KJ; Kim YT
12,"Gomez DR, Blumenschein GR, Jr, Lee JJ. Local consolidative therapy versus maintenance therapy or observation for patients with oligometastatic non-small-cell lung cancer without progression after first-line systemic therapy: a multicentre, randomised, controlled, phase 2 study. Lancet Oncol. 2016;17.","Local consolidative therapy versus maintenance therapy or observation for patients with oligometastatic non-small-cell lung cancer without progression after first-line systemic therapy: a multicentre, randomised, controlled, phase 2 study",Lancet Oncol,2016,17,,,,,Gomez DR; Blumenschein GR; Jr; Lee JJ
13,"Elamin Y, Gandhi S, Antonoff M. BRIGHTSTAR: a pilot trial of local consolidative therapy (LCT) with brigatinib in tyrosine kinase inhibitor (TKI)-naïve ALK-rearranged advanced NSCLC. J Clin Oncol. 2020;38:9624.",BRIGHTSTAR: a pilot trial of local consolidative therapy (LCT) with brigatinib in tyrosine kinase inhibitor (TKI)-naïve ALK-rearranged advanced NSCLC,J Clin Oncol,2020,38,,9624,,,Elamin Y; Gandhi S; Antonoff M
14,"Clinicaltrials, Gov. Randomized Trial of Osimertinib, Surgery, and Radiation Therapy in Treating Patients With Stage IIIB or IV Non-small Cell Lung Cancer With EGFR Mutations, NORTHSTAR Study. Randomized Trial of Osimertinib, Surgery, and Radiation Therapy in Treating Patients With Stage IIIB or IV Non-small Cell Lung Cancer With EGFR Mutations, NORTHSTAR Study. None;None.","Randomized Trial of Osimertinib, Surgery, and Radiation Therapy in Treating Patients With Stage IIIB or IV Non-small Cell Lung Cancer With EGFR Mutations, NORTHSTAR Study","Randomized Trial of Osimertinib, Surgery, and Radiation Therapy in Treating Patients With Stage IIIB or IV Non-small Cell Lung Cancer With EGFR Mutations, NORTHSTAR Study",,,,,,,Clinicaltrials; Gov
