#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Pastis NJ, Simkovich S, Silvestri GA. Understanding the economic impact of introducing a new procedure: calculating downstream revenue of endobronchial ultrasound with transbronchial needle aspiration as a model. Chest. 2012;141(2).",Understanding the economic impact of introducing a new procedure: calculating downstream revenue of endobronchial ultrasound with transbronchial needle aspiration as a model,Chest,2012,141,2,,,,Pastis NJ; Simkovich S; Silvestri GA
2,"Mahajan AK, Bautista J, Hodson E. Financial justification for interventional pulmonology programs: terminology and programmatic models. Chest. 2020;158(3).",Financial justification for interventional pulmonology programs: terminology and programmatic models,Chest,2020,158,3,,,,Mahajan AK; Bautista J; Hodson E
3,"Van Dijk M, Sue R, Criner GJ. Expert statement: pneumothorax associated with one-way valve therapy for emphysema: 2020 update. Respiration. 2021;100(10).",Expert statement: pneumothorax associated with one-way valve therapy for emphysema: 2020 update,Respiration,2021,100,10,,,,Van Dijk M; Sue R; Criner GJ
4,"Israel B, Health L. None. None. 2022;None.",,,2022,,,,,,Israel B; Health L
5,"Criner GJ, Sue R, Wright S. A multicenter randomized controlled trial of zephyr endobronchial valve treatment in heterogeneous emphysema (LIBERATE). Am J Respir Crit Care Med. 2018;198(9).",A multicenter randomized controlled trial of zephyr endobronchial valve treatment in heterogeneous emphysema (LIBERATE),Am J Respir Crit Care Med,2018,198,9,,,,Criner GJ; Sue R; Wright S
6,"Criner GJ, Delage A, Voelker K. Improving lung function in severe heterogenous emphysema with the Spiration Valve System (EMPROVE). A multicenter, open-label randomized controlled clinical trial. Am J Respir Crit Care Med. 2019;200(11).","Improving lung function in severe heterogenous emphysema with the Spiration Valve System (EMPROVE). A multicenter, open-label randomized controlled clinical trial",Am J Respir Crit Care Med,2019,200,11,,,,Criner GJ; Delage A; Voelker K
7,"Hopkinson NS, Kemp SV, Toma TP. Atelectasis and survival after bronchoscopic lung volume reduction for COPD. Eur Respir J. 2011;37(6).",Atelectasis and survival after bronchoscopic lung volume reduction for COPD,Eur Respir J,2011,37,6,,,,Hopkinson NS; Kemp SV; Toma TP
8,"Gompelmann D, Benjamin N, Bischoff E. Survival after endoscopic valve therapy in patients with severe emphysema. Respiration. 2019;97(2).",Survival after endoscopic valve therapy in patients with severe emphysema,Respiration,2019,97,2,,,,Gompelmann D; Benjamin N; Bischoff E
9,"Hartman JE, Welling J, Klooster K, Carpaij OA, Augustijn S, Slebos D. Survival in COPD patients treated with bronchoscopic lung volume reduction. Respir Med. 2022;196:106825.",Survival in COPD patients treated with bronchoscopic lung volume reduction,Respir Med,2022,196,,106825,,,Hartman JE; Welling J; Klooster K; Carpaij OA; Augustijn S; Slebos D
10,"Roodenburg SA, Slebos D, Van Dijk M, Koster TD, Klooster K, Hartman JE. Improved exercise capacity results in a survival benefit after endobronchial valve treatment. Respir Med. 2023;210:107175.",Improved exercise capacity results in a survival benefit after endobronchial valve treatment,Respir Med,2023,210,,107175,,,Roodenburg SA; Slebos D; Van Dijk M; Koster TD; Klooster K; Hartman JE
