#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Rami-Porta R. Conceptualization, Methodology, Investigation. Conceptualization, Methodology, Investigation. None;None.","Conceptualization, Methodology, Investigation","Conceptualization, Methodology, Investigation",,,,,,,Rami-Porta R
2,"Nishimura KK, Giroux DJ. Methodology, Formal analysis, Investigation, Resources, Data curation, Writing-original draft. Methodology, Formal analysis, Investigation, Resources, Data curation, Writing-original draft. None;None.","Methodology, Formal analysis, Investigation, Resources, Data curation, Writing-original draft","Methodology, Formal analysis, Investigation, Resources, Data curation, Writing-original draft",,,,,,,Nishimura KK; Giroux DJ
3,"Detterbeck F. Conceptualization, Methodology, Investigation, Writing-original draft. Conceptualization, Methodology, Investigation, Writing-original draft. None;None.","Conceptualization, Methodology, Investigation, Writing-original draft","Conceptualization, Methodology, Investigation, Writing-original draft",,,,,,,Detterbeck F
4,"Cardillo G, Edwards JG, Fong KM et al.. Conceptualization, Writing-review and editing. Hisao Asamura: Conceptualization, Methodology, Investigation, Writing-review and editing. Advisory Board to the Lung Cancer Domain Samuel Armato. Conceptualization, Writing-review and editing. Hisao Asamura: Conceptualization, Methodology, Investigation, Writing-review and editing. Advisory Board to the Lung Cancer Domain Samuel Armato. None;None.","Conceptualization, Writing-review and editing. Hisao Asamura: Conceptualization, Methodology, Investigation, Writing-review and editing. Advisory Board to the Lung Cancer Domain Samuel Armato","Conceptualization, Writing-review and editing. Hisao Asamura: Conceptualization, Methodology, Investigation, Writing-review and editing. Advisory Board to the Lung Cancer Domain Samuel Armato",,,,,,,Cardillo G; Edwards JG; Fong KM; Giuliani M; Huang J; Kemp H; Kernstine EM; Marom AG; Nicholson P; Van Schil WD; Travis MS; Tsao S; Watanabe
5,"Brunelli A, St, James. None. None. None;None.",,,,,,,,,Brunelli A; St; James
6,Cardillo G. Azienda Ospedaliera San Camilo Forlanini. Azienda Ospedaliera San Camilo Forlanini. None;None.,Azienda Ospedaliera San Camilo Forlanini,Azienda Ospedaliera San Camilo Forlanini,,,,,,,Cardillo G
7,Chang J. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Chang J
8,Chen K. People's Republic of China. People's Republic of China. None;None.,People's Republic of China,People's Republic of China,,,,,,,Chen K
9,"Cooper W, Prince R, Hospital A. None. None. None;None.",,,,,,,,,Cooper W; Prince R; Hospital A
10,"Luigi P, F. None. None. None;None.",,,,,,,,,Luigi P; F
