#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Moon WK, Chang RF, Chen CJ. Solid breast masses: classification with computer-aided analysis of continuous US images obtained with probe compression. Radiology. 2005;236.",Solid breast masses: classification with computer-aided analysis of continuous US images obtained with probe compression,Radiology,2005,236,,,,,Moon WK; Chang RF; Chen CJ
2,"Lyshchik A, Higashi T, Asato R. Thyroid gland tumor diagnosis at US elastography. Radiology. 2005;237.",Thyroid gland tumor diagnosis at US elastography,Radiology,2005,237,,,,,Lyshchik A; Higashi T; Asato R
3,"Foucher J, Chanteloup E, Vergniol J. Diagnosis of cirrhosis by transient elastography (FibroScan): a prospective study. Gut. 2006;55.",Diagnosis of cirrhosis by transient elastography (FibroScan): a prospective study,Gut,2006,55,,,,,Foucher J; Chanteloup E; Vergniol J
4,"Garra BS, Cespedes EI, Ophir J. Elastography of breast lesions: initial clinical results. Radiology. 1997;202.",Elastography of breast lesions: initial clinical results,Radiology,1997,202,,,,,Garra BS; Cespedes EI; Ophir J
5,"Giovannini M, Hookey LC, Bories E. Endoscopic ultrasound elastography: the first step towards virtual biopsy Preliminary results in 49 patients. Endoscopy. 2006;38.",Endoscopic ultrasound elastography: the first step towards virtual biopsy Preliminary results in 49 patients,Endoscopy,2006,38,,,,,Giovannini M; Hookey LC; Bories E
6,"Alam F, Naito K, Horiguchi J. Accuracy of sonographic elastography in the differential diagnosis of enlarged cervical lymph nodes: comparison with conventional B-mode sonography. AJR Am J Roentgenol. 2008;191.",Accuracy of sonographic elastography in the differential diagnosis of enlarged cervical lymph nodes: comparison with conventional B-mode sonography,AJR Am J Roentgenol,2008,191,,,,,Alam F; Naito K; Horiguchi J
7,"Rivera MP, Mehta AC, Wahidi MM. Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines. Chest. 2013;143.","Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines",Chest,2013,143,,,,,Rivera MP; Mehta AC; Wahidi MM
8,"Yasufuku K, Nakajima T, Waddell T. Endobronchial ultrasound-guided transbronchial needle aspiration for differentiating N0 versus N1 lung cancer. Ann Thorac Surg. 2013;96.",Endobronchial ultrasound-guided transbronchial needle aspiration for differentiating N0 versus N1 lung cancer,Ann Thorac Surg,2013,96,,,,,Yasufuku K; Nakajima T; Waddell T
9,"Trosini-Desert V, Jeny F, Taillade L. Bronchial endoscopic ultrasound elastography: preliminary feasibility data. Eur Respir J. 2013;41.",Bronchial endoscopic ultrasound elastography: preliminary feasibility data,Eur Respir J,2013,41,,,,,Trosini-Desert V; Jeny F; Taillade L
10,"Izumo T, Sasada S, Chavez C. Endobronchial Ultrasound Elastography in the Diagnosis of Mediastinal and Hilar Lymph Nodes. Jpn J Clin Oncol. 2014;44(10).",Endobronchial Ultrasound Elastography in the Diagnosis of Mediastinal and Hilar Lymph Nodes,Jpn J Clin Oncol,2014,44,10,,,,Izumo T; Sasada S; Chavez C
11,Nakajima T. The Role of Ultrasonographic Imaging Analysis during EBUS-TBNA. WABIP Newsletter. 2015;3(2).,The Role of Ultrasonographic Imaging Analysis during EBUS-TBNA,WABIP Newsletter,2015,3,2,,,,Nakajima T
12,"Fujiwara T, Yasufuku K, Nakajima T. The Utility of Sonographic Features During Endobronchial Ultrasound-Guided Transbronchial Needle Aspiration for Lymphnode Staging in Patients With Lung Cancer. Chest. 2010;138(3).",The Utility of Sonographic Features During Endobronchial Ultrasound-Guided Transbronchial Needle Aspiration for Lymphnode Staging in Patients With Lung Cancer,Chest,2010,138,3,,,,Fujiwara T; Yasufuku K; Nakajima T
13,"Nakajima T, Anayama T, Shingyoji M. Vascular Image Patterns of Lymph Nodes for the Prediction of Metastatic Disease During EBUS-TBNA for Mediastinal Staging of Lung Cancer. J Thorac Oncol. 2012;7(6).",Vascular Image Patterns of Lymph Nodes for the Prediction of Metastatic Disease During EBUS-TBNA for Mediastinal Staging of Lung Cancer,J Thorac Oncol,2012,7,6,,,,Nakajima T; Anayama T; Shingyoji M
14,"Dietrich CF, Jenssen C, Herth FJ. Endobronchial ultrasound elastography. Endosc Ultrasound. 2016;5(4).",Endobronchial ultrasound elastography,Endosc Ultrasound,2016,5,4,,,,Dietrich CF; Jenssen C; Herth FJ
