#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Hallifax RJ, Goldacre R, Landray MJ, Rahman NM, Goldacre MJ. Trends in the incidence and recurrence of inpatient-treated spontaneous pneumothorax, 1968-2016. JAMA. 2018;320.","Trends in the incidence and recurrence of inpatient-treated spontaneous pneumothorax, 1968-2016",JAMA,2018,320,,,,,Hallifax RJ; Goldacre R; Landray MJ; Rahman NM; Goldacre MJ
2,"Bobbio A, Dechartres A, Bouam S. Epidemiology of spontaneous pneumothorax: gender-related differences. Thorax. 2015;70.",Epidemiology of spontaneous pneumothorax: gender-related differences,Thorax,2015,70,,,,,Bobbio A; Dechartres A; Bouam S
3,"Sahn SA, Heffner JE. Spontaneous pneumothorax. N Engl J Med. 2000;342.",Spontaneous pneumothorax,N Engl J Med,2000,342,,,,,Sahn SA; Heffner JE
4,"Baumann MH, Strange C, Heffner JE. Management of spontaneous pneumothorax: an American College of Chest Physicians Delphi consensus statement. Chest. 2001;119.",Management of spontaneous pneumothorax: an American College of Chest Physicians Delphi consensus statement,Chest,2001,119,,,,,Baumann MH; Strange C; Heffner JE
5,"Macduff A, Arnold A, Harvey J. Management of spontaneous pneumothorax: British Thoracic Society pleural disease guideline 2010. Thorax. 2010;65(Suppl 2).",Management of spontaneous pneumothorax: British Thoracic Society pleural disease guideline 2010,Thorax,2010,65,Suppl 2,,,,Macduff A; Arnold A; Harvey J
6,"Luketich JD, Kiss M, Hershey J. Chest tube insertion: a prospective evaluation of pain management. Clin J Pain. 1998;14.",Chest tube insertion: a prospective evaluation of pain management,Clin J Pain,1998,14,,,,,Luketich JD; Kiss M; Hershey J
7,"Chen JS, Chan WK, Tsai KT. Simple aspiration and drainage and intrapleural minocycline pleurodesis versus simple aspiration and drainage for the initial treatment of primary spontaneous pneumothorax: an open-label, parallelgroup, prospective, randomised, controlled trial. Lancet. 2013;381.","Simple aspiration and drainage and intrapleural minocycline pleurodesis versus simple aspiration and drainage for the initial treatment of primary spontaneous pneumothorax: an open-label, parallelgroup, prospective, randomised, controlled trial",Lancet,2013,381,,,,,Chen JS; Chan WK; Tsai KT
8,"Maskell NA, Medford A, Gleeson FV. Seldinger chest drain insertion: simpler but not necessarily safer. Thorax. 2010;65.",Seldinger chest drain insertion: simpler but not necessarily safer,Thorax,2010,65,,,,,Maskell NA; Medford A; Gleeson FV
9,"Ayed AK, Chandrasekaran C, Sukumar M. Aspiration versus tube drainage in primary spontaneous pneumothorax: a randomised study. Eur Respir J. 2006;27.",Aspiration versus tube drainage in primary spontaneous pneumothorax: a randomised study,Eur Respir J,2006,27,,,,,Ayed AK; Chandrasekaran C; Sukumar M
10,"Noppen M, Alexander P, Driesen P, Slabbynck H, Verstraeten A. Manual aspiration versus chest tube drainage in first episodes of primary spontaneous pneumothorax: a multicenter, prospective, randomized pilot study. Am J Respir Crit Care Med. 2002;165.","Manual aspiration versus chest tube drainage in first episodes of primary spontaneous pneumothorax: a multicenter, prospective, randomized pilot study",Am J Respir Crit Care Med,2002,165,,,,,Noppen M; Alexander P; Driesen P; Slabbynck H; Verstraeten A
11,"Thelle A, Gjerdevik M, Suechu M, Hagen OM, Bakke P. Randomised comparison of needle aspiration and chest tube drainage in spontaneous pneumothorax. Eur Respir J. 2017;49(4):1601296.",Randomised comparison of needle aspiration and chest tube drainage in spontaneous pneumothorax,Eur Respir J,2017,49,4,1601296,,,Thelle A; Gjerdevik M; Suechu M; Hagen OM; Bakke P
12,"Brown S, Ball EL, Macdonald S, Wright C, Taylor M, D. Spontaneous pneumothorax; a multicentre retrospective analysis of emergency treatment, complications and outcomes. Intern Med J. 2014;44.","Spontaneous pneumothorax; a multicentre retrospective analysis of emergency treatment, complications and outcomes",Intern Med J,2014,44,,,,,Brown S; Ball EL; Macdonald S; Wright C; Taylor M; D
13,"Chen JS, Hsu HH, Huang PM. Thoracoscopic pleurodesis for primary spontaneous pneumothorax with high recurrence risk: a prospective randomized trial. Ann Surg. 2012;255.",Thoracoscopic pleurodesis for primary spontaneous pneumothorax with high recurrence risk: a prospective randomized trial,Ann Surg,2012,255,,,,,Chen JS; Hsu HH; Huang PM
14,Simpson G. Spontaneous pneumothorax: time for some fresh air. Conservative Treatment for Spontaneous Pneumothor ax. 2010;40.,Spontaneous pneumothorax: time for some fresh air,Conservative Treatment for Spontaneous Pneumothor ax,2010,40,,,,,Simpson G
15,"Stradling P, Poole G. Conservative management of spontaneous pneumothorax. Thorax. 1966;21.",Conservative management of spontaneous pneumothorax,Thorax,1966,21,,,,,Stradling P; Poole G
16,"Ashby M, Haug G, Mulcahy P, Ogden KJ, Jensen O, Walters JA. Conservative versus interventional management for primary spontaneous pneumothorax in adults. Cochrane Database Syst Rev. 2014;12:10565.",Conservative versus interventional management for primary spontaneous pneumothorax in adults,Cochrane Database Syst Rev,2014,12,,10565,,,Ashby M; Haug G; Mulcahy P; Ogden KJ; Jensen O; Walters JA
17,"Brown S, Ball EL, Perrin K. Study protocol for a randomised controlled trial of invasive versus conservative man-agement of primary spontaneous pneumothorax. BMJ Open. 2016;6(9):11826.",Study protocol for a randomised controlled trial of invasive versus conservative man-agement of primary spontaneous pneumothorax,BMJ Open,2016,6,9,11826,,,Brown S; Ball EL; Perrin K
18,"Brown S, Perrin K, Beasley R, Weatherall M. Statistical analysis plan for the PSP trial: a randomized controlled trial of invasive versus conservative management of primary spontaneous pneumothorax. Statistical analysis plan for the PSP trial: a randomized controlled trial of invasive versus conservative management of primary spontaneous pneumothorax. 2017;None.",Statistical analysis plan for the PSP trial: a randomized controlled trial of invasive versus conservative management of primary spontaneous pneumothorax,Statistical analysis plan for the PSP trial: a randomized controlled trial of invasive versus conservative management of primary spontaneous pneumothorax,2017,,,,,,Brown S; Perrin K; Beasley R; Weatherall M
19,"Collins CD, Lopez A, Mathie A, Wood V, Jackson JE, Me R. Quantification of pneumothorax size on chest radiographs using interpleural distances: regression analysis based on volume measurements from helical CT. AJR Am J Roentgenol. 1995;165.",Quantification of pneumothorax size on chest radiographs using interpleural distances: regression analysis based on volume measurements from helical CT,AJR Am J Roentgenol,1995,165,,,,,Collins CD; Lopez A; Mathie A; Wood V; Jackson JE; Me R
20,"Wei LJ, Lachin JM. Properties of the urn randomization in clinical trials. Control Clin Trials. 1988;9.",Properties of the urn randomization in clinical trials,Control Clin Trials,1988,9,,,,,Wei LJ; Lachin JM
