#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Putnam JB, Light RW, Rodriguez RM. A randomized comparison of indwelling pleural catheter and doxycycline pleurodesis in the management of malignant pleural effusions. Cancer. 1999;86(10).",A randomized comparison of indwelling pleural catheter and doxycycline pleurodesis in the management of malignant pleural effusions,Cancer,1999,86,10,,,,Putnam JB; Light RW; Rodriguez RM
2,"Van Meter ME, Mckee KY, Kohlwes RJ. Effi cacy and safety of tunneled pleural catheters in adults with malignant pleural effusions: a systematic review. J Gen Intern Med. 2011;26(1).",Effi cacy and safety of tunneled pleural catheters in adults with malignant pleural effusions: a systematic review,J Gen Intern Med,2011,26,1,,,,Van Meter ME; Mckee KY; Kohlwes RJ
3,"Van Den Toorn LM, Schaap E, Surmont VF, Pouw EM, Van Der Rijt KC, Van Klaveren RJ. Management of recurrent malignant pleural effusions with a chronic indwelling pleural catheter. Lung Cancer. 2005;50(1).",Management of recurrent malignant pleural effusions with a chronic indwelling pleural catheter,Lung Cancer,2005,50,1,,,,Van Den Toorn LM; Schaap E; Surmont VF; Pouw EM; Van Der Rijt KC; Van Klaveren RJ
4,"Ohm C, Park D, Vogen M. Use of an indwelling pleural catheter compared with thorascopic talc pleurodesis in the management of malignant pleural effusions. Am Surg. 2003;69(3).",Use of an indwelling pleural catheter compared with thorascopic talc pleurodesis in the management of malignant pleural effusions,Am Surg,2003,69,3,,,,Ohm C; Park D; Vogen M
5,Maskell NA. Treatment options for malignant pleural effusions: patient preference does matter. JAMA. 2012;307(22).,Treatment options for malignant pleural effusions: patient preference does matter,JAMA,2012,307,22,,,,Maskell NA
6,"Brazier J, Roberts J, Deverill M. The estimation of a preference-based measure of health from the SF-36. J Health Econ. 2002;21(2).",The estimation of a preference-based measure of health from the SF-36,J Health Econ,2002,21,2,,,,Brazier J; Roberts J; Deverill M
7,Gray B. The CMPRSK Package. The Comprehensive R Archive Network. The CMPRSK Package. The Comprehensive R Archive Network. 2007;None.,The CMPRSK Package. The Comprehensive R Archive Network,The CMPRSK Package. The Comprehensive R Archive Network,2007,,,,,,Gray B
8,"Rawlins MD, Culyer AJ. National Institute for Clinical Excellence and its value judgments. BMJ. 2004;329(7459).",National Institute for Clinical Excellence and its value judgments,BMJ,2004,329,7459,,,,Rawlins MD; Culyer AJ
9,"Weinstein MC, Siegel JE, Gold MR, Kamlet MS, Russell LB. Recommendations of the Panel on Cost-effectiveness in Health and Medicine. JAMA. 1996;276(15).",Recommendations of the Panel on Cost-effectiveness in Health and Medicine,JAMA,1996,276,15,,,,Weinstein MC; Siegel JE; Gold MR; Kamlet MS; Russell LB
10,"Siegel JE, Torrance GW, Russell LB, Luce BR, Weinstein MC, Gold MR. Guidelines for pharmacoeconomic studies. Recommendations from the panel on cost effectiveness in health and medicine. Panel on Cost Effectiveness in Health and Medicine. Pharmacoeconomics. 1997;11(2).",Guidelines for pharmacoeconomic studies. Recommendations from the panel on cost effectiveness in health and medicine. Panel on Cost Effectiveness in Health and Medicine,Pharmacoeconomics,1997,11,2,,,,Siegel JE; Torrance GW; Russell LB; Luce BR; Weinstein MC; Gold MR
