#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Rafanan AL, Mehta AC. Adult airway foreign body removal. What's new?. Clin Chest Med. 2001;22(2).",Adult airway foreign body removal. What's new?,Clin Chest Med,2001,22,2,,,,Rafanan AL; Mehta AC
2,"Baharloo F, Veyckemans F, Francis C, Biettlot MP, Rodenstein DO. Tracheobronchial foreign bodies: presentation and management in children and adults. Chest. 1999;115(5).",Tracheobronchial foreign bodies: presentation and management in children and adults,Chest,1999,115,5,,,,Baharloo F; Veyckemans F; Francis C; Biettlot MP; Rodenstein DO
3,"Chen CH, Lai CL, Tsai TT, Lee YC, Perng RP. Foreign body aspiration into the lower airway in Chinese adults. Chest. 1997;112(1).",Foreign body aspiration into the lower airway in Chinese adults,Chest,1997,112,1,,,,Chen CH; Lai CL; Tsai TT; Lee YC; Perng RP
4,"Limper AH, Prakash UB. Tracheobronchial foreign bodies in adults. Ann Intern Med. 1990;112(8).",Tracheobronchial foreign bodies in adults,Ann Intern Med,1990,112,8,,,,Limper AH; Prakash UB
5,"Zissin R, Shapiro-Feinberg M, Rozenman J, Apter S, Smorjik J, Hertz M. CT findings of the chest in adults with aspirated foreign bodies. Eur Radiol. 2001;11(4).",CT findings of the chest in adults with aspirated foreign bodies,Eur Radiol,2001,11,4,,,,Zissin R; Shapiro-Feinberg M; Rozenman J; Apter S; Smorjik J; Hertz M
6,Fig. Algorithm for management of adult airway foreign bodies used at the authors' center. Algorithm for management of adult airway foreign bodies used at the authors' center. None;6.,Algorithm for management of adult airway foreign bodies used at the authors' center,Algorithm for management of adult airway foreign bodies used at the authors' center,,6,,,,,Fig
7,"Rodrigues AJ, Oliveira EQ, Scordamaglio PR, Grego ´rio Mg, Jacomelli M, Figueiredo VR. Flexible bronchoscopy as the first-choice method of removing foreign bodies from the airways of adults. J Bras Pneumol. 2012;38(3).",Flexible bronchoscopy as the first-choice method of removing foreign bodies from the airways of adults,J Bras Pneumol,2012,38,3,,,,Rodrigues AJ; Oliveira EQ; Scordamaglio PR; Grego ´rio Mg; Jacomelli M; Figueiredo VR
8,"Ayed AK, Jafar AM, Owayed A. Foreign body aspiration in children: diagnosis and treatment. Pediatr Surg Int. 2003;19(6).",Foreign body aspiration in children: diagnosis and treatment,Pediatr Surg Int,2003,19,6,,,,Ayed AK; Jafar AM; Owayed A
9,"Yadav SP, Singh J, Aggarwal N, Goel A. Airway foreign bodies in children: experience of 132 cases. Singapore Med J. 2007;48(9).",Airway foreign bodies in children: experience of 132 cases,Singapore Med J,2007,48,9,,,,Yadav SP; Singh J; Aggarwal N; Goel A
10,"Kramer TA, Riding KH, Salkeld LJ. Tracheobronchial and esophageal foreign bodies in the pediatric population. J Otolaryngol. 1986;15(6).",Tracheobronchial and esophageal foreign bodies in the pediatric population,J Otolaryngol,1986,15,6,,,,Kramer TA; Riding KH; Salkeld LJ
11,"Dong YC, Zhou GW, Bai C, Huang HD, Sun QY, Huang Y. Removal of tracheobronchial foreign bodies in adults using a flexible bronchoscope: experience with 200 cases in China. Intern Med. 2012;51(18).",Removal of tracheobronchial foreign bodies in adults using a flexible bronchoscope: experience with 200 cases in China,Intern Med,2012,51,18,,,,Dong YC; Zhou GW; Bai C; Huang HD; Sun QY; Huang Y
