#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Moore MA, Manan AA, Chow KY. Cancer epidemiology and control in peninsular and island South-East Asia -past, present and future. Asian Pac J Cancer Prev. 2010;11(Suppl 2).","Cancer epidemiology and control in peninsular and island South-East Asia -past, present and future",Asian Pac J Cancer Prev,2010,11,Suppl 2,,,,Moore MA; Manan AA; Chow KY
2,"Long N, Moore MA, CW. Cancer epidemiology and control in north-East Asia -past, present and future. Asian Pac J Cancer Prev. 2010;11(Suppl 2).","Cancer epidemiology and control in north-East Asia -past, present and future",Asian Pac J Cancer Prev,2010,11,Suppl 2,,,,Long N; Moore MA; CW
3,"Aberle DR, Demello S, Berg CD. Results of the two incidence screenings in the National Lung Screening Trial. N Engl J Med. 2013;369.",Results of the two incidence screenings in the National Lung Screening Trial,N Engl J Med,2013,369,,,,,Aberle DR; Demello S; Berg CD
4,"Ng C, Chu CM, Lo CK. Hybrid operating room Dyna-computed tomography combined imageguided electromagnetic navigation bronchoscopy dye marking and hookwire localization video-assisted thoracic surgery metastasectomy. Interact Cardiovasc Thorac Surg. 2018;26.",Hybrid operating room Dyna-computed tomography combined imageguided electromagnetic navigation bronchoscopy dye marking and hookwire localization video-assisted thoracic surgery metastasectomy,Interact Cardiovasc Thorac Surg,2018,26,,,,,Ng C; Chu CM; Lo CK
5,"Krimsky WS, Minnich DJ, Cattaneo SM. Thoracoscopic detection of occult indeterminate pulmonary nodules using bronchoscopic pleural dye marking. J Community Hosp Intern Med Perspect. 2014;4.",Thoracoscopic detection of occult indeterminate pulmonary nodules using bronchoscopic pleural dye marking,J Community Hosp Intern Med Perspect,2014,4,,,,,Krimsky WS; Minnich DJ; Cattaneo SM
6,"Ichinose J, Kohno T, Fujimori S. Efficacy and complications of computed tomography-guided hook wire localization. Ann Thorac Surg. 2013;96.",Efficacy and complications of computed tomography-guided hook wire localization,Ann Thorac Surg,2013,96,,,,,Ichinose J; Kohno T; Fujimori S
7,"Usuda J, Kato H, Okunaka T. Photodynamic therapy (PDT) for lung cancers. J Thorac Oncol. 2006;1.",Photodynamic therapy (PDT) for lung cancers,J Thorac Oncol,2006,1,,,,,Usuda J; Kato H; Okunaka T
8,"Kato H, Usuda J, Okunaka T. Basic and clinical research on photodynamic therapy at Tokyo Medical University Hospital. Lasers Surg Med. 2006;38.",Basic and clinical research on photodynamic therapy at Tokyo Medical University Hospital,Lasers Surg Med,2006,38,,,,,Kato H; Usuda J; Okunaka T
9,"Chen KC, Hsieh YS, Tseng YF. Pleural Photodynamic Therapy and Surgery in Lung Cancer and Thymoma Patients with Pleural Spread. PLoS One. 2015;10:133230.",Pleural Photodynamic Therapy and Surgery in Lung Cancer and Thymoma Patients with Pleural Spread,PLoS One,2015,10,,133230,,,Chen KC; Hsieh YS; Tseng YF
10,"Okunaka T, Kato H, Tsutsui H. Photodynamic therapy for peripheral lung cancer. Lung Cancer. 2004;43.",Photodynamic therapy for peripheral lung cancer,Lung Cancer,2004,43,,,,,Okunaka T; Kato H; Tsutsui H
11,"Simone Cb 2nd, Friedberg JS, Glatstein E. Photodynamic therapy for the treatment of non-small cell lung cancer. J Thorac Dis. 2012;4.",Photodynamic therapy for the treatment of non-small cell lung cancer,J Thorac Dis,2012,4,,,,,Simone Cb 2nd; Friedberg JS; Glatstein E
12,"Bolton WD, Howe H 3rd, Stephenson JE. The utility of electromagnetic navigational bronchoscopy as a localization tool for robotic resection of small pulmonary nodules. Ann Thorac Surg. 2014;98.",The utility of electromagnetic navigational bronchoscopy as a localization tool for robotic resection of small pulmonary nodules,Ann Thorac Surg,2014,98,,,,,Bolton WD; Howe H 3rd; Stephenson JE
13,"Luo K, Lin Y, Lin X. Localization of peripheral pulmonary lesions to aid surgical resection: a novel approach for electromagnetic navigation bronchoscopic dye marking. Eur J Cardiothorac Surg. 2017;52.",Localization of peripheral pulmonary lesions to aid surgical resection: a novel approach for electromagnetic navigation bronchoscopic dye marking,Eur J Cardiothorac Surg,2017,52,,,,,Luo K; Lin Y; Lin X
14,"Port J, Harrison S. Electromagnetic navigational bronchoscopy. Semin Intervent Radiol. 2013;30.",Electromagnetic navigational bronchoscopy,Semin Intervent Radiol,2013,30,,,,,Port J; Harrison S
15,"Ng CS, Yu SC, Lau RW. Hybrid DynaCT-guided electromagnetic navigational bronchoscopic biopsy †. Eur J Cardiothorac Surg. 2016;49(Suppl 1).",Hybrid DynaCT-guided electromagnetic navigational bronchoscopic biopsy †,Eur J Cardiothorac Surg,2016,49,Suppl 1,,,,Ng CS; Yu SC; Lau RW
16,"Black WC, Baron JA. CT screening for lung cancer: spiraling into confusion?. JAMA. 2007;297.",CT screening for lung cancer: spiraling into confusion?,JAMA,2007,297,,,,,Black WC; Baron JA
17,"Musani AI, Veir JK, Huang Z. Photodynamic therapy via navigational bronchoscopy for peripheral lung cancer in dogs. Lasers Surg Med. 2018;None.",Photodynamic therapy via navigational bronchoscopy for peripheral lung cancer in dogs,Lasers Surg Med,2018,,,,,,Musani AI; Veir JK; Huang Z
