#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Mughal MM, Gildea TR, Murthy S. Short-term deployment of self-expanding metallic stents facilitates healing of bronchial dehiscence. Am J Respir Crit Care Med. 2005;172.",Short-term deployment of self-expanding metallic stents facilitates healing of bronchial dehiscence,Am J Respir Crit Care Med,2005,172,,,,,Mughal MM; Gildea TR; Murthy S
2,"Panchabhai TS, Chaddha U, Mccurry KR. Historical perspectives of lung transplantation: connecting the dots. J Thorac Dis. 2018;10.",Historical perspectives of lung transplantation: connecting the dots,J Thorac Dis,2018,10,,,,,Panchabhai TS; Chaddha U; Mccurry KR
3,"Gildea TR, Mazzone PJ, Karnak D. Electromagnetic navigation diagnostic bronchoscopy: a prospective study. Am J Respir Crit Care Med. 2006;174.",Electromagnetic navigation diagnostic bronchoscopy: a prospective study,Am J Respir Crit Care Med,2006,174,,,,,Gildea TR; Mazzone PJ; Karnak D
4,"Wood DE, Mckenna RJ, Jr, Yusen RD. A multicenter trial of an intrabronchial valve for treatment of severe emphysema. J Thorac Cardiovasc Surg. 2007;133.",A multicenter trial of an intrabronchial valve for treatment of severe emphysema,J Thorac Cardiovasc Surg,2007,133,,,,,Wood DE; Mckenna RJ; Jr; Yusen RD
5,"Castro M, Rubin A, Laviolette M. Persistence of effectiveness of bronchial thermoplasty in patients with severe asthma. Ann Allergy Asthma Immunol. 2011;107.",Persistence of effectiveness of bronchial thermoplasty in patients with severe asthma,Ann Allergy Asthma Immunol,2011,107,,,,,Castro M; Rubin A; Laviolette M
6,"Goudra BG, Singh PM, Borle A. Anesthesia for Advanced Bronchoscopic Procedures: State-of-the-Art Review. Lung. 2015;193.",Anesthesia for Advanced Bronchoscopic Procedures: State-of-the-Art Review,Lung,2015,193,,,,,Goudra BG; Singh PM; Borle A
7,"Hert D, Staender S, Fritsch S, G. Pre-operative evaluation of adults undergoing elective noncardiac surgery: Updated guideline from the European Society of Anaesthesiology. Eur J Anaesthesiol. 2018;35.",Pre-operative evaluation of adults undergoing elective noncardiac surgery: Updated guideline from the European Society of Anaesthesiology,Eur J Anaesthesiol,2018,35,,,,,Hert D; Staender S; Fritsch S; G
8,"Ruetzler K, Lin P, You J. The Association Between Timing of Routine Preoperative Blood Testing and a Composite of 30-Day Postoperative Morbidity and Mortality. Anesth Analg. 2018;127.",The Association Between Timing of Routine Preoperative Blood Testing and a Composite of 30-Day Postoperative Morbidity and Mortality,Anesth Analg,2018,127,,,,,Ruetzler K; Lin P; You J
9,"Abdelmalak BB, Gildea TR, Doyle DJ. Anesthesia for bronchoscopy. Curr Pharm Des. 2012;18.",Anesthesia for bronchoscopy,Curr Pharm Des,2012,18,,,,,Abdelmalak BB; Gildea TR; Doyle DJ
10,"Avidan MS, Zhang L, Burnside BA. Anesthesia awareness and the bispectral index. N Engl J Med. 2008;358.",Anesthesia awareness and the bispectral index,N Engl J Med,2008,358,,,,,Avidan MS; Zhang L; Burnside BA
