#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Alberts W, Of C, Physicians. Diagnosis and management of lung cancer executive summary: ACCP evidence-based clinical practice guidelines (2nd edition). Chest. 2007;132(suppl 3).",Diagnosis and management of lung cancer executive summary: ACCP evidence-based clinical practice guidelines (2nd edition),Chest,2007,132,suppl 3,,,,Alberts W; Of C; Physicians
2,"Detterbeck FC, Jantz MA, Wallace M et al.. Invasive mediastinal staging of lung cancer: ACCP evidence-based clinical practice guidelines (2nd edition). Chest. 2007;132(suppl 3).",Invasive mediastinal staging of lung cancer: ACCP evidence-based clinical practice guidelines (2nd edition),Chest,2007,132,suppl 3,,,,Detterbeck FC; Jantz MA; Wallace M; Vansteenkiste J; Silvestri GA; College A; Physicians C
3,"Silvestri GA, Gould MK, Margolis ML. Noninvasive staging of non-small cell lung cancer: ACCP evidenced-based clinical practice guidelines (2nd edition). Chest. 2007;132(suppl 3).",Noninvasive staging of non-small cell lung cancer: ACCP evidenced-based clinical practice guidelines (2nd edition),Chest,2007,132,suppl 3,,,,Silvestri GA; Gould MK; Margolis ML
4,"Kennedy MP, Jimenez CA, Mhatre AD, Morice RC, Eapen GA. Clinical implications of granulomatous infl ammation detected by endobronchial ultrasound transbronchial needle aspiration in patients with suspected cancer recurrence in the mediastinum. J Cardiothorac Surg. 2008;3:8.",Clinical implications of granulomatous infl ammation detected by endobronchial ultrasound transbronchial needle aspiration in patients with suspected cancer recurrence in the mediastinum,J Cardiothorac Surg,2008,3,,8,,,Kennedy MP; Jimenez CA; Mhatre AD; Morice RC; Eapen GA
5,"Kennedy MP, Jimenez CA, Morice RC, Eapen GA. Is endobronchial ultrasound additive to routine bronchoscopy in diagnosing sarcoidosis?. Eur Respir J. 2007;30(3).",Is endobronchial ultrasound additive to routine bronchoscopy in diagnosing sarcoidosis?,Eur Respir J,2007,30,3,,,,Kennedy MP; Jimenez CA; Morice RC; Eapen GA
6,"Tremblay A, Stather DR, Maceachern P et al.. A randomized controlled trial of standard vs endobronchial ultrasonography-guided transbronchial needle aspiration 24. JAMA. 2005;294(8).",A randomized controlled trial of standard vs endobronchial ultrasonography-guided transbronchial needle aspiration 24,JAMA,2005,294,8,,,,Tremblay A; Stather DR; Maceachern P; Khalil M; Field S; Annema JT; Versteegh MI; Veseliç M
7,"Annema JT, Van Meerbeeck JP, Rintoul RC. Mediastinoscopy vs endosonography for mediastinal nodal staging of lung cancer: a randomized trial. JAMA. 2010;304(20).",Mediastinoscopy vs endosonography for mediastinal nodal staging of lung cancer: a randomized trial,JAMA,2010,304,20,,,,Annema JT; Van Meerbeeck JP; Rintoul RC
8,"Trulock EP, Ettinger NA, Brunt EM, Pasque MK, Kaiser LR, Cooper JD. The role of transbronchial lung biopsy in the treatment of lung transplant recipients. An analysis of 200 consecutive procedures. Chest. 1992;102(4).",The role of transbronchial lung biopsy in the treatment of lung transplant recipients. An analysis of 200 consecutive procedures,Chest,1992,102,4,,,,Trulock EP; Ettinger NA; Brunt EM; Pasque MK; Kaiser LR; Cooper JD
9,"Ost D, Shah R, Anasco E. A randomized trial of CT fl uoroscopic-guided bronchoscopy vs conventional bronchoscopy in patients with suspected lung cancer. Chest. 2008;134(3).",A randomized trial of CT fl uoroscopic-guided bronchoscopy vs conventional bronchoscopy in patients with suspected lung cancer,Chest,2008,134,3,,,,Ost D; Shah R; Anasco E
10,"Shulman L, Ost D. Advances in bronchoscopic diagnosis of lung cancer. Curr Opin Pulm Med. 2007;13(4).",Advances in bronchoscopic diagnosis of lung cancer,Curr Opin Pulm Med,2007,13,4,,,,Shulman L; Ost D
11,"Herf SM, Suratt PM, Arora NS. Deaths and complications associated with transbronchial lung biopsy. Am Rev Respir Dis. 1977;115(4).",Deaths and complications associated with transbronchial lung biopsy,Am Rev Respir Dis,1977,115,4,,,,Herf SM; Suratt PM; Arora NS
12,"Ost D, Fein A. Evaluation and management of the solitary pulmonary nodule. Am J Respir Crit Care Med. 2000;162(3 pt 1).",Evaluation and management of the solitary pulmonary nodule,Am J Respir Crit Care Med,2000,162,3 pt 1,,,,Ost D; Fein A
13,Zavala DC. Pulmonary hemorrhage in fi beroptic transbronchial biopsy. Chest. 1976;70(5).,Pulmonary hemorrhage in fi beroptic transbronchial biopsy,Chest,1976,70,5,,,,Zavala DC
14,"Blasco H, L, Hernández S et al.. Safety of the transbronchial biopsy in outpatients. Chest. 1991;99(3).",Safety of the transbronchial biopsy in outpatients,Chest,1991,99,3,,,,Blasco H; L; Hernández S; IM; Garrido V; De V; Poch M; E; Delgado N; M; Abreu A; J
