#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Hooper C, Lee YC, Maskell N. Investigation of a unilateral pleural effusion in adults: British Thoracic Society Pleural Disease guideline 2010. Thorax. 2010;65(suppl 2).",Investigation of a unilateral pleural effusion in adults: British Thoracic Society Pleural Disease guideline 2010,Thorax,2010,65,suppl 2,,,,Hooper C; Lee YC; Maskell N
2,"Feller-Kopman D, Light R. Pleural disease. N Engl J Med. 2018;378(18):1754.",Pleural disease,N Engl J Med,2018,378,18,1754,,,Feller-Kopman D; Light R
3,"Kirsch CM, Kroe DM, Jensen WA, Kagawa FT, Wehner JH, Campagna AC. A modified Abrams needle biopsy technique. Chest. 1995;108(4).",A modified Abrams needle biopsy technique,Chest,1995,108,4,,,,Kirsch CM; Kroe DM; Jensen WA; Kagawa FT; Wehner JH; Campagna AC
4,"Koegelenberg CF, Bolliger CT, TJ. Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis. Thorax. 2010;65(10).",Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis,Thorax,2010,65,10,,,,Koegelenberg CF; Bolliger CT; TJ
5,"Loddenkemper R, Lee P, Noppen M, Mathur P. Medical thoracoscopy/ pleuroscopy: step by step. Breathe. 2011;8(2).",Medical thoracoscopy/ pleuroscopy: step by step,Breathe,2011,8,2,,,,Loddenkemper R; Lee P; Noppen M; Mathur P
6,"Lee P, Folch E. Thoracoscopy: advances and increasing role for interventional pulmonologists. Semin Respir Crit Care Med. 2018;39(6).",Thoracoscopy: advances and increasing role for interventional pulmonologists,Semin Respir Crit Care Med,2018,39,6,,,,Lee P; Folch E
7,"Murthy V, Bessich JL. Medical thoracoscopy and its evolving role in the diagnosis and treatment of pleural disease. J Thorac Dis. 2017;9(suppl 10).",Medical thoracoscopy and its evolving role in the diagnosis and treatment of pleural disease,J Thorac Dis,2017,9,suppl 10,,,,Murthy V; Bessich JL
8,"Bonniot JP, Homasson JP, Roden SL, Angebault ML, Renault PC. Pleural and lung cryobiopsies during thoracoscopy. Chest. 1989;95(3).",Pleural and lung cryobiopsies during thoracoscopy,Chest,1989,95,3,,,,Bonniot JP; Homasson JP; Roden SL; Angebault ML; Renault PC
9,"Rozman A, Camlek L, Malovrh M, Kern M, Schonfeld I, N. Feasibility and safety of parietal pleural cryobiopsy during semi-rigid thoracoscopy. Clin Respir J. 2016;10(5).",Feasibility and safety of parietal pleural cryobiopsy during semi-rigid thoracoscopy,Clin Respir J,2016,10,5,,,,Rozman A; Camlek L; Malovrh M; Kern M; Schonfeld I; N
10,"Maturu VN, Sehgal IS, Dhooria S. Pleuroscopic cryobiopsy: case series and systematic review. J Bronchology Interv Pulmonol. 2015;22(3).",Pleuroscopic cryobiopsy: case series and systematic review,J Bronchology Interv Pulmonol,2015,22,3,,,,Maturu VN; Sehgal IS; Dhooria S
