#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Lee MK, Kim S, Yong SJ. Moderate hemoptysis: recurrent hemoptysis and mortality according to bronchial artery embolization. Clinical Respiratory Journal. 2014;9(1).",Moderate hemoptysis: recurrent hemoptysis and mortality according to bronchial artery embolization,Clinical Respiratory Journal,2014,9,1,,,,Lee MK; Kim S; Yong SJ
2,"Dudha M, Lehrman S, Aronow WS. Hemoptysis: diagnosis and treatment. Comprehensive erapy. 2009;35(3-4).",Hemoptysis: diagnosis and treatment,Comprehensive erapy,2009,35,3-4,,,,Dudha M; Lehrman S; Aronow WS
3,"Ittrich H, Bockhorn M, Klose H, Simon M. e diagnosis and treatment of hemoptysis. Deutsches Arzteblatt International. 2017;114(21).",e diagnosis and treatment of hemoptysis,Deutsches Arzteblatt International,2017,114,21,,,,Ittrich H; Bockhorn M; Klose H; Simon M
4,Knott CJ. Management and prognosis of massive hemoptysis. Recent experience with 120 patients. Journal of oracic and Cardiovascular Surgery. 1993;105(3).,Management and prognosis of massive hemoptysis. Recent experience with 120 patients,Journal of oracic and Cardiovascular Surgery,1993,105,3,,,,Knott CJ
5,Jean E. Clinical assessment and management of massive hemoptysis. Critical Care Medicine. 2000;29(5):1098.,Clinical assessment and management of massive hemoptysis,Critical Care Medicine,2000,29,5,1098,,,Jean E
6,"Garzon AA, Cerruti MM, Golding ME. Exsanguinating hemoptysis. Journal of oracic and Cardiovascular Surgery. 1982;84(6).",Exsanguinating hemoptysis,Journal of oracic and Cardiovascular Surgery,1982,84,6,,,,Garzon AA; Cerruti MM; Golding ME
7,"Crocco JA, Rooney JJ, Fankushen DS. Massive hemoptysis. Archives of Internal Medicine. 1968;121(6).",Massive hemoptysis,Archives of Internal Medicine,1968,121,6,,,,Crocco JA; Rooney JJ; Fankushen DS
8,"Sehhat S, Oreizie M, Moinedine K. Massive pulmonary hemorrhage: surgical approach as choice of treatment. Annals of oracic Surgery. 1978;25(1).",Massive pulmonary hemorrhage: surgical approach as choice of treatment,Annals of oracic Surgery,1978,25,1,,,,Sehhat S; Oreizie M; Moinedine K
9,Coder R. Hemoptysis. Emergency Medicine Clinics of North America. 2003;21(2).,Hemoptysis,Emergency Medicine Clinics of North America,2003,21,2,,,,Coder R
10,Ibrahim WH. Massive haemoptysis: the definition should be revised. European Respiratory Journal. 2008;32(4).,Massive haemoptysis: the definition should be revised,European Respiratory Journal,2008,32,4,,,,Ibrahim WH
11,"Amirana M, Frater R, Tirschwell P, Janis M. An Aggressive surgical approach to significant hemoptysis in patients with pulmonary tuberculosis 1, 2, 3. American Review of Respiratory Disease. 1968;77(2).","An Aggressive surgical approach to significant hemoptysis in patients with pulmonary tuberculosis 1, 2, 3",American Review of Respiratory Disease,1968,77,2,,,,Amirana M; Frater R; Tirschwell P; Janis M
12,"Corey R, Hla KM. Major and massive hemoptysis: reassessment of conservative management. American Journal of the Medical Sciences. 1987;294(5).",Major and massive hemoptysis: reassessment of conservative management,American Journal of the Medical Sciences,1987,294,5,,,,Corey R; Hla KM
13,"Tsiligianni I, Maltezakis G, Siafakas NM, Tzanakis N, Tsoumakidou M, Chrysofakis G. A prospective analysis of 184 hemoptysis cases-diagnostic impact of chest X-ray, computed tomography, bronchoscopy. Respiration. 2006;73(6).","A prospective analysis of 184 hemoptysis cases-diagnostic impact of chest X-ray, computed tomography, bronchoscopy",Respiration,2006,73,6,,,,Tsiligianni I; Maltezakis G; Siafakas NM; Tzanakis N; Tsoumakidou M; Chrysofakis G
14,"Mcguinness G, Beacher JR, Harkin TJ, Garay SM, Rom WN, Naidich DP. Hemoptysis: prospective high-resolution CT/bronchoscopic correlation. Chest. 1994;105(4).",Hemoptysis: prospective high-resolution CT/bronchoscopic correlation,Chest,1994,105,4,,,,Mcguinness G; Beacher JR; Harkin TJ; Garay SM; Rom WN; Naidich DP
15,"Vizcaya SM, Jiménez LJ, Tornero MA. Etiology of hemoptysis: prospective analysis of 752 cases. Revista Clínica Española. 2001;201(12).",Etiology of hemoptysis: prospective analysis of 752 cases,Revista Clínica Española,2001,201,12,,,,Vizcaya SM; Jiménez LJ; Tornero MA
16,"Sakr L, Dutau H. Massive hemoptysis: an update on the role of bronchoscopy in diagnosis and management. Respiration. 2010;80(1):38.",Massive hemoptysis: an update on the role of bronchoscopy in diagnosis and management,Respiration,2010,80,1,38,,,Sakr L; Dutau H
17,"Vanni S, Bianchi S, Bigiarini S. Management of patients presenting with haemoptysis to a Tertiary Care Italian Emergency Department: the Florence Haemoptysis Score (FLHASc). Management of patients presenting with haemoptysis to a Tertiary Care Italian Emergency Department: the Florence Haemoptysis Score (FLHASc). 2017;None.",Management of patients presenting with haemoptysis to a Tertiary Care Italian Emergency Department: the Florence Haemoptysis Score (FLHASc),Management of patients presenting with haemoptysis to a Tertiary Care Italian Emergency Department: the Florence Haemoptysis Score (FLHASc),2017,,,,,,Vanni S; Bianchi S; Bigiarini S
18,"Stebbings AE, Lim TK. Cause, treatment and outcome of patients with life-threatening haemoptysis. Singapore Medical Journal. 1999;40(2).","Cause, treatment and outcome of patients with life-threatening haemoptysis",Singapore Medical Journal,1999,40,2,,,,Stebbings AE; Lim TK
19,"Unsal E, Köksal D, Cimen F, Tacihoca N, Sipit T. Analysis of patients with hemoptysis in a reference hospital for chest diseases. Tuberk Toraks. 2006;7(2):44.",Analysis of patients with hemoptysis in a reference hospital for chest diseases,Tuberk Toraks,2006,7,2,44,,,Unsal E; Köksal D; Cimen F; Tacihoca N; Sipit T
20,"Hirshberg B, Biran I, Glazer M, Kramer MR. Hemoptysis: etiology, evaluation, and outcome in a tertiary referral hospital. Chest. 1997;112(2).","Hemoptysis: etiology, evaluation, and outcome in a tertiary referral hospital",Chest,1997,112,2,,,,Hirshberg B; Biran I; Glazer M; Kramer MR
21,"Jones R, Charlton J, Latinovic R, Gulliford MC. Alarm symptoms and identification of non-cancer diagnoses in primary care: cohort study. BMJ. 2009;339:3094.",Alarm symptoms and identification of non-cancer diagnoses in primary care: cohort study,BMJ,2009,339,,3094,,,Jones R; Charlton J; Latinovic R; Gulliford MC
22,"Simon DR, Aronoff SC, Del MT, Vecchio. Etiologies of hemoptysis in children: a systematic review of 171 patients. Pediatric Pulmonology. 2016;52(2).",Etiologies of hemoptysis in children: a systematic review of 171 patients,Pediatric Pulmonology,2016,52,2,,,,Simon DR; Aronoff SC; Del MT; Vecchio
23,"Özdogan S, Oruc Ö, Salepci B, Öcal Z, Caglayan B. Hemoptysis: a retrospective analysis of 108 cases. Respiratory Medicine. 2002;96(9).",Hemoptysis: a retrospective analysis of 108 cases,Respiratory Medicine,2002,96,9,,,,Özdogan S; Oruc Ö; Salepci B; Öcal Z; Caglayan B
24,"Singh SK, Tiwari KK. Etiology of hemoptysis: a retrospective study from a tertiary care hospital from northern Madhya Pradesh, India. Indian Journal of Tuberculosis. 2016;63(1).","Etiology of hemoptysis: a retrospective study from a tertiary care hospital from northern Madhya Pradesh, India",Indian Journal of Tuberculosis,2016,63,1,,,,Singh SK; Tiwari KK
25,"Earwood JS, Ompson TD. Hemoptysis: evaluation and management. American Family Physician. 2015;91(4).",Hemoptysis: evaluation and management,American Family Physician,2015,91,4,,,,Earwood JS; Ompson TD
26,Serra J. Have the causes of hemoptysis changed? An analysis of 213 patients undergoing fiber bronchoscopic exploration. Archivos de Bronconeumologia. 1994;31(7).,Have the causes of hemoptysis changed? An analysis of 213 patients undergoing fiber bronchoscopic exploration,Archivos de Bronconeumologia,1994,31,7,,,,Serra J
27,"Cahill BC, Ingbar DH. Massive hemoptysis. Assessment and management. Clinical Chest Medicine. 1994;15(1).",Massive hemoptysis. Assessment and management,Clinical Chest Medicine,1994,15,1,,,,Cahill BC; Ingbar DH
28,"Lee TW, Wan S, Choy DK, Chan M, Arifi A. Management of massive hemoptysis: a single institution experience. Annals of oracic and Cardiovascular Surgery. 2000;6(4).",Management of massive hemoptysis: a single institution experience,Annals of oracic and Cardiovascular Surgery,2000,6,4,,,,Lee TW; Wan S; Choy DK; Chan M; Arifi A
29,"Kiral H, Evman S, Tezel C. Pulmonary resection in the treatment of life-threatening hemoptysis. Annals of oracic and Cardiovascular Surgery. 2015;21(2).",Pulmonary resection in the treatment of life-threatening hemoptysis,Annals of oracic and Cardiovascular Surgery,2015,21,2,,,,Kiral H; Evman S; Tezel C
30,"Hsiao EI, Kirsch CM, Kagawa FT, Wehner JH, Jensen WA, Baxter RB. Utility of fiberoptic bronchoscopy before bronchial artery embolization for massive hemoptysis. American Journal of Roentgenology. 2001;177(4).",Utility of fiberoptic bronchoscopy before bronchial artery embolization for massive hemoptysis,American Journal of Roentgenology,2001,177,4,,,,Hsiao EI; Kirsch CM; Kagawa FT; Wehner JH; Jensen WA; Baxter RB
31,"Valipour A, Kreuzer A, Koller H, Koessler W. Bronchoscopy-guided topical hemostatic tamponade therapy for the management of life-threatening hemoptysis. Chest. 2005;127(6).",Bronchoscopy-guided topical hemostatic tamponade therapy for the management of life-threatening hemoptysis,Chest,2005,127,6,,,,Valipour A; Kreuzer A; Koller H; Koessler W
32,"Revel MP, Fournier LS, Hennebicque AS. Can CT replace bronchoscopy in the detection of the site and cause of bleeding in patients with large or massive hemoptysis?. American Journal of Roentgenology. 2002;179(5).",Can CT replace bronchoscopy in the detection of the site and cause of bleeding in patients with large or massive hemoptysis?,American Journal of Roentgenology,2002,179,5,,,,Revel MP; Fournier LS; Hennebicque AS
