#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1," Global strategy for the diagnosis, management, and prevention of chronic obstructive pulmonary disease. Global Initiative for Chronic Obstructive Lung Disease (GOLD). 2018;None.","Global strategy for the diagnosis, management, and prevention of chronic obstructive pulmonary disease",Global Initiative for Chronic Obstructive Lung Disease (GOLD),2018,,,,,,
2,"Fang X, Wang X, Bai C. COPD in China: the burden and importance of proper management. Chest. 2011;139(4).",COPD in China: the burden and importance of proper management,Chest,2011,139,4,,,,Fang X; Wang X; Bai C
3,"He QY, Zhou X, Xie CM, Liang ZA, Chen P, Wu CG. Impact of chronic obstructive pulmonary disease on quality of life and economic burden in Chinese urban areas. Zhonghua Jie He Hu Xi Za Zhi. 2009;32(4).",Impact of chronic obstructive pulmonary disease on quality of life and economic burden in Chinese urban areas,Zhonghua Jie He Hu Xi Za Zhi,2009,32,4,,,,He QY; Zhou X; Xie CM; Liang ZA; Chen P; Wu CG
4,"Rycroft CE, Heyes A, Lanza L, Becker K. Epidemiology of chronic obstructive pulmonary disease: a literature review. Int J Chron Obstruct Pulmon Dis. 2012;7.",Epidemiology of chronic obstructive pulmonary disease: a literature review,Int J Chron Obstruct Pulmon Dis,2012,7,,,,,Rycroft CE; Heyes A; Lanza L; Becker K
5,"Fishman A, Martinez F, Naunheim K, Piantadosi S, Wise R, Ries A. National Emphysema Treatment Trial Research Group. A randomized trial comparing lung-volume-reduction surgery with medical therapy for severe emphysema. N Engl J Med. 2003;348(21).",National Emphysema Treatment Trial Research Group. A randomized trial comparing lung-volume-reduction surgery with medical therapy for severe emphysema,N Engl J Med,2003,348,21,,,,Fishman A; Martinez F; Naunheim K; Piantadosi S; Wise R; Ries A
6,"Decker MR, Leverson GE, Jaoude WA, Maloney JD. Lung volume reduction surgery since the National Emphysema Treatment Trial: study of Society of Thoracic Surgeons Database. J Thorac Cardiovasc Surg. 2014;148(6).",Lung volume reduction surgery since the National Emphysema Treatment Trial: study of Society of Thoracic Surgeons Database,J Thorac Cardiovasc Surg,2014,148,6,,,,Decker MR; Leverson GE; Jaoude WA; Maloney JD
7,"Herth FJ, Slebos DJ, Criner GJ, Shah PL. Endoscopic Lung Volume Reduction: An Expert Panel Recommendation -Update 2017. Respiration. 2017;94(4).",Endoscopic Lung Volume Reduction: An Expert Panel Recommendation -Update 2017,Respiration,2017,94,4,,,,Herth FJ; Slebos DJ; Criner GJ; Shah PL
8,"Eberhardt R, Gompelmann D, Herth FJ, Schuhmann M. Endoscopic bronchial valve treatment: patient selection and special con-siderations. Int J Chron Obstruct Pulmon Dis. 2015;10.",Endoscopic bronchial valve treatment: patient selection and special con-siderations,Int J Chron Obstruct Pulmon Dis,2015,10,,,,,Eberhardt R; Gompelmann D; Herth FJ; Schuhmann M
9,"Davey C, Zoumot Z, Jordan S, Mcnulty WH, Carr DH, Hind MD. Bronchoscopic lung volume reduction with endobronchial valves for patients with heterogeneous emphysema and intact interlobar fissures (the BeLieVeR-HIFi study): a randomised controlled trial. Lancet. 2015;386.",Bronchoscopic lung volume reduction with endobronchial valves for patients with heterogeneous emphysema and intact interlobar fissures (the BeLieVeR-HIFi study): a randomised controlled trial,Lancet,2015,386,,,,,Davey C; Zoumot Z; Jordan S; Mcnulty WH; Carr DH; Hind MD
10,"Klooster K, Hartman JE, Hacken T, Slebos NH, DJ. One-Year Follow-Up after Endobronchial Valve Treatment in Patients with Emphysema without Collateral Ventilation Treated in the STELVIO Trial. Respiration. 2017;93(2).",One-Year Follow-Up after Endobronchial Valve Treatment in Patients with Emphysema without Collateral Ventilation Treated in the STELVIO Trial,Respiration,2017,93,2,,,,Klooster K; Hartman JE; Hacken T; Slebos NH; DJ
