#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Davydov M, Stilidi I, Bokhyan V. Surgical treatment of esophageal carcinoma complicated by fistulas. Eur J Cardiothorac Surg. 2001;20.",Surgical treatment of esophageal carcinoma complicated by fistulas,Eur J Cardiothorac Surg,2001,20,,,,,Davydov M; Stilidi I; Bokhyan V
2,Gibson T. The Anatomy of Humane Bodies Epitomized. The Anatomy of Humane Bodies Epitomized. 1703;None.,The Anatomy of Humane Bodies Epitomized,The Anatomy of Humane Bodies Epitomized,1703,,,,,,Gibson T
3,"Reed MF, Douglas JM. Tracheoesophageal fistula. Chest Surg Clin N Am. 2003;13.",Tracheoesophageal fistula,Chest Surg Clin N Am,2003,13,,,,,Reed MF; Douglas JM
4,"Diddee R, Shaw IH. Acquired tracheo-oesophageal fistula in adults. Contin Educ Anaesth Crit Care Pain. 2006;6.",Acquired tracheo-oesophageal fistula in adults,Contin Educ Anaesth Crit Care Pain,2006,6,,,,,Diddee R; Shaw IH
5,Santosham R. Management of acquired benign tracheoesophageal fistulae. Thorac Surg Clin. 2018;28.,Management of acquired benign tracheoesophageal fistulae,Thorac Surg Clin,2018,28,,,,,Santosham R
6,"Macchiarini P, Verhoye JP, Chapelier A. Evaluation and outcome of different surgical techniques for postintubation tracheoesophageal fistulas. J Thorac Cardiovasc Surg. 2000;119.",Evaluation and outcome of different surgical techniques for postintubation tracheoesophageal fistulas,J Thorac Cardiovasc Surg,2000,119,,,,,Macchiarini P; Verhoye JP; Chapelier A
7,"Burt M, Diehl W, Martini N. Malignant esophagorespiratory fistula: management options and survival. Ann Thorac Surg. 1991;52.",Malignant esophagorespiratory fistula: management options and survival,Ann Thorac Surg,1991,52,,,,,Burt M; Diehl W; Martini N
8,"Balazs A, Kupcsulik PK, Galambos Z. Esophagorespiratory fistulas of tumorous origin. Non-operative management of 264 cases in a 20-year period. Eur J Cardiothorac Surg. 2008;34.",Esophagorespiratory fistulas of tumorous origin. Non-operative management of 264 cases in a 20-year period,Eur J Cardiothorac Surg,2008,34,,,,,Balazs A; Kupcsulik PK; Galambos Z
9,"Choi MK, Park YH, Im YH. Clinical implications of esophagorespiratory fistulae in patients with esophageal squamous cell carcinoma. Med Oncol. 2010;27.",Clinical implications of esophagorespiratory fistulae in patients with esophageal squamous cell carcinoma,Med Oncol,2010,27,,,,,Choi MK; Park YH; Im YH
10,"Bick LB, Song L, Buttar NS. Stent-associated esophagorespiratory fistulas: incidence and risk factors. Gastrointest Endosc. 2013;77.",Stent-associated esophagorespiratory fistulas: incidence and risk factors,Gastrointest Endosc,2013,77,,,,,Bick LB; Song L; Buttar NS
11,"Gerzić Z, Rakić S, Randjelović T. Acquired benign esophagorespiratory fistula: report of 16 consecutive cases. Ann Thorac Surg. 1990;50.",Acquired benign esophagorespiratory fistula: report of 16 consecutive cases,Ann Thorac Surg,1990,50,,,,,Gerzić Z; Rakić S; Randjelović T
12,"Gore R, Levine M. Textbook of Gastrointestinal Radiology. Textbook of Gastrointestinal Radiology. 2007;None.",Textbook of Gastrointestinal Radiology,Textbook of Gastrointestinal Radiology,2007,,,,,,Gore R; Levine M
13,"Couraud L, Ballester MJ, Delaisement C. Acquired tracheoesophageal fistula and its management. Semin Thorac Cardiovasc Surg. 1996;8.",Acquired tracheoesophageal fistula and its management,Semin Thorac Cardiovasc Surg,1996,8,,,,,Couraud L; Ballester MJ; Delaisement C
14,"Mathisen DJ, Grillo HC, Wain JC. Management of acquired nonmalignant tracheoesophageal fistula. Ann Thorac Surg. 1991;52.",Management of acquired nonmalignant tracheoesophageal fistula,Ann Thorac Surg,1991,52,,,,,Mathisen DJ; Grillo HC; Wain JC
15,"Freitag L, Tekolf E, Steveling H. Management of malignant esophagotracheal fistulas with airway stenting and double stenting. Chest. 1996;110.",Management of malignant esophagotracheal fistulas with airway stenting and double stenting,Chest,1996,110,,,,,Freitag L; Tekolf E; Steveling H
16,"Herth FJ, Peter S, Baty F. Combined airway and oesophageal stenting in malignant airwayoesophageal fistulas: a prospective study. Eur Respir J. 2010;36.",Combined airway and oesophageal stenting in malignant airwayoesophageal fistulas: a prospective study,Eur Respir J,2010,36,,,,,Herth FJ; Peter S; Baty F
17,"Sarper A, Oz N, Cihangir C. The efficacy of self-expanding metal stents for palliation of malignant esophageal strictures and fistulas. Eur J Cardiothorac Surg. 2003;23.",The efficacy of self-expanding metal stents for palliation of malignant esophageal strictures and fistulas,Eur J Cardiothorac Surg,2003,23,,,,,Sarper A; Oz N; Cihangir C
18,"Sharma P, Kozarek R. Practice Parameters Committee of American College of Gastroenterology. Role of esophageal stents in benign and malignant diseases. Am J Gastroenterol. 2010;105.",Practice Parameters Committee of American College of Gastroenterology. Role of esophageal stents in benign and malignant diseases,Am J Gastroenterol,2010,105,,,,,Sharma P; Kozarek R
19,"Verschuur E, Repici A, Kuipers EJ. New design esophageal stents for the palliation of dysphagia from esophageal or gastric cardia cancer: a randomized trial. Am J Gastroenterol. 2008;103.",New design esophageal stents for the palliation of dysphagia from esophageal or gastric cardia cancer: a randomized trial,Am J Gastroenterol,2008,103,,,,,Verschuur E; Repici A; Kuipers EJ
20,"Ham YH, Kim GH. Plastic and biodegradable stents for complex and refractory benign esophageal strictures. Clin Endosc. 2014;47.",Plastic and biodegradable stents for complex and refractory benign esophageal strictures,Clin Endosc,2014,47,,,,,Ham YH; Kim GH
21,Kang Y. A review of self-expanding esophageal stents for the palliation therapy of inoperable esophageal malignancies. Biomed Res Int. 2019;2019:9265017.,A review of self-expanding esophageal stents for the palliation therapy of inoperable esophageal malignancies,Biomed Res Int,2019,2019,,9265017,,,Kang Y
22,"Buscaglia JM, Ho S, Sethi A. Fully covered self-expandable metal stents for benign esophageal disease: a multicenter retrospective case series of 31 patients. Gastrointest Endosc. 2011;74.",Fully covered self-expandable metal stents for benign esophageal disease: a multicenter retrospective case series of 31 patients,Gastrointest Endosc,2011,74,,,,,Buscaglia JM; Ho S; Sethi A
23,"Eloubeidi MA, Talreja JP, Lopes TL. Success and complications associated with placement of fully covered removable self-expandable metal stents for benign esophageal diseases (with videos). Gastrointest Endosc. 2011;73. doi:10.1183/16000617.0094-2020.",Success and complications associated with placement of fully covered removable self-expandable metal stents for benign esophageal diseases (with videos),Gastrointest Endosc,2011,73,,,10.1183/16000617.0094-2020,,Eloubeidi MA; Talreja JP; Lopes TL
24,"Wang MQ, Sze DY, Wang ZP. Delayed complications after esophageal stent placement for treatment of malignant esophageal obstructions and esophagorespiratory fistulas. J Vasc Interv Radiol. 2001;12.",Delayed complications after esophageal stent placement for treatment of malignant esophageal obstructions and esophagorespiratory fistulas,J Vasc Interv Radiol,2001,12,,,,,Wang MQ; Sze DY; Wang ZP
25,"Avasarala SK, Freitag L, Mehta AC. Metallic endobronchial stents: a contemporary resurrection. Chest. 2019;155.",Metallic endobronchial stents: a contemporary resurrection,Chest,2019,155,,,,,Avasarala SK; Freitag L; Mehta AC
26,"Wang H, Tao M, Zhang N. Airway covered metallic stent based on different fistula location and size in malignant tracheoesophageal fistula. Am J Med Sci. 2015;350.",Airway covered metallic stent based on different fistula location and size in malignant tracheoesophageal fistula,Am J Med Sci,2015,350,,,,,Wang H; Tao M; Zhang N
27,"Flannery A, Daneshvar C, Dutau H. The art of rigid bronchoscopy and airway stenting. Clin Chest Med. 2018;39.",The art of rigid bronchoscopy and airway stenting,Clin Chest Med,2018,39,,,,,Flannery A; Daneshvar C; Dutau H
28,"Hürtgen M, Herber SC. Treatment of malignant tracheoesophageal fistula. Thorac Surg Clin. 2014;24.",Treatment of malignant tracheoesophageal fistula,Thorac Surg Clin,2014,24,,,,,Hürtgen M; Herber SC
29,"Matsumoto K, Yamasaki N, Tsuchiya T. Double stenting with silicone and metallic stents for malignant airway stenosis. Surg Today. 2017;47.",Double stenting with silicone and metallic stents for malignant airway stenosis,Surg Today,2017,47,,,,,Matsumoto K; Yamasaki N; Tsuchiya T
30,"Machuzak MS, Santacruz JF, Jaber W. Malignant tracheal-mediastinal-parenchymal-pleural fistula after chemoradiation plus bevacizumab: management with a Y-silicone stent inside a metallic covered stent. J Bronchology Interv Pulmonol. 2015;22.",Malignant tracheal-mediastinal-parenchymal-pleural fistula after chemoradiation plus bevacizumab: management with a Y-silicone stent inside a metallic covered stent,J Bronchology Interv Pulmonol,2015,22,,,,,Machuzak MS; Santacruz JF; Jaber W
