#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Gould MK, Tang T, Liu IL, Lee J, Zheng C, Danforth KN. Recent trends in the identification of incidental pulmonary nodules. Am J Respir Crit Care Med. 2015;192.",Recent trends in the identification of incidental pulmonary nodules,Am J Respir Crit Care Med,2015,192,,,,,Gould MK; Tang T; Liu IL; Lee J; Zheng C; Danforth KN
2,"Aberle DR, Adams AM, Berg CD, Black WC, Clapp JD, Fagerstrom RM. National Lung Screening Trial Research Team. Reduced lungcancer mortality with low-dose computed tomographic screening. N Engl J Med. 2011;365.",National Lung Screening Trial Research Team. Reduced lungcancer mortality with low-dose computed tomographic screening,N Engl J Med,2011,365,,,,,Aberle DR; Adams AM; Berg CD; Black WC; Clapp JD; Fagerstrom RM
3,"Kim H, Lee KH, Han K, Lee JW, Kim JY, Im DJ. Development and validation of a deep learning-based synthetic bone-suppressed model for pulmonary nodule detection in chest radiographs. JAMA Netw Open. 2023;6:2253820.",Development and validation of a deep learning-based synthetic bone-suppressed model for pulmonary nodule detection in chest radiographs,JAMA Netw Open,2023,6,,2253820,,,Kim H; Lee KH; Han K; Lee JW; Kim JY; Im DJ
4,"Rivera MP, Mehta AC, Wahidi MM. Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines. Chest. 2013;143(5).","Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines",Chest,2013,143,5,,,,Rivera MP; Mehta AC; Wahidi MM
5,"Chen AC, Pastis NJ, Machuzak MS, Gildea TR, Simoff MJ, Gillespie CT. Accuracy of a robotic endoscopic system in cadaver models with simulated tumor targets: ACCESS study. Respiration. 2020;99.",Accuracy of a robotic endoscopic system in cadaver models with simulated tumor targets: ACCESS study,Respiration,2020,99,,,,,Chen AC; Pastis NJ; Machuzak MS; Gildea TR; Simoff MJ; Gillespie CT
6,"Yarmus L, Akulian J, Wahidi M, Chen A, Steltz JP, Solomon SL. (IPOG). A prospective randomized comparative study of three guided bronchoscopic approaches for investigating pulmonary nodules: the PRECISION-1 study. Chest. 2020;157.",(IPOG). A prospective randomized comparative study of three guided bronchoscopic approaches for investigating pulmonary nodules: the PRECISION-1 study,Chest,2020,157,,,,,Yarmus L; Akulian J; Wahidi M; Chen A; Steltz JP; Solomon SL
7,"Silvestri GA, Gonzalez AV, Jantz MA, Margolis ML, Gould MK, Tanoue LT. Methods for staging non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines. Chest. 2013;143(5).","Methods for staging non-small cell lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines",Chest,2013,143,5,,,,Silvestri GA; Gonzalez AV; Jantz MA; Margolis ML; Gould MK; Tanoue LT
8,"Eberhardt R, Anantham D, Ernst A, Feller-Kopman D, Herth F. Multimodality bronchoscopic diagnosis of peripheral lung lesions: a randomized controlled trial. Am J Respir Crit Care Med. 2007;176.",Multimodality bronchoscopic diagnosis of peripheral lung lesions: a randomized controlled trial,Am J Respir Crit Care Med,2007,176,,,,,Eberhardt R; Anantham D; Ernst A; Feller-Kopman D; Herth F
9,"Chen CH, Cheng WC, Wu BR, Chen CY, Chen WC, Hsia TC. Improved diagnostic yield of bronchoscopy in peripheral pulmonary lesions: combination of radial probe endobronchial ultrasound and rapid on-site evaluation. J Thorac Dis. 2015;7.",Improved diagnostic yield of bronchoscopy in peripheral pulmonary lesions: combination of radial probe endobronchial ultrasound and rapid on-site evaluation,J Thorac Dis,2015,7,,,,,Chen CH; Cheng WC; Wu BR; Chen CY; Chen WC; Hsia TC
10,"Folch EE, Pritchett MA, Nead MA, Bowling MR, Murgu SD, Krimsky WS. NAVIGATE Study Investigators. Electromagnetic navigation bronchoscopy for peripheral pulmonary lesions: one-year results of the prospective, multicenter NAVIGATE study. J Thorac Oncol. 2019;14.","NAVIGATE Study Investigators. Electromagnetic navigation bronchoscopy for peripheral pulmonary lesions: one-year results of the prospective, multicenter NAVIGATE study",J Thorac Oncol,2019,14,,,,,Folch EE; Pritchett MA; Nead MA; Bowling MR; Murgu SD; Krimsky WS
