#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Brenner DJ, Hall EJ. Computed tomographyan increasing source of radiation exposure. N Engl J Med. 2007;357(22). doi:10.1056/NEJMra072149.",Computed tomographyan increasing source of radiation exposure,N Engl J Med,2007,357,22,,10.1056/NEJMra072149,,Brenner DJ; Hall EJ
2, Radiation doses in interventional procedures. Radiation doses in interventional procedures. 2022;None.,Radiation doses in interventional procedures,Radiation doses in interventional procedures,2022,,,,,,
3,"Casal RF, Sarkiss M, Jones AK, Stewart J, Tam A, Grosu HB. Cone beam computed tomography-guided thin/ultrathin bronchoscopy for diagnosis of peripheral lung nodules: a prospective pilot study. J Thorac Dis. 2018;10(12). doi:10.21037/jtd.2018.11.21.",Cone beam computed tomography-guided thin/ultrathin bronchoscopy for diagnosis of peripheral lung nodules: a prospective pilot study,J Thorac Dis,2018,10,12,,10.21037/jtd.2018.11.21,,Casal RF; Sarkiss M; Jones AK; Stewart J; Tam A; Grosu HB
4,"Kalchiem-Dekel O, Bergemann R, Ma X, Christos PJ, Miodownik D, Gao Y. Determinants of radiation exposure during mobile cone-beam CT-guided roboticassisted bronchoscopy. Respirology. 2024;None. doi:10.1111/resp.14765.",Determinants of radiation exposure during mobile cone-beam CT-guided roboticassisted bronchoscopy,Respirology,2024,,,,10.1111/resp.14765,,Kalchiem-Dekel O; Bergemann R; Ma X; Christos PJ; Miodownik D; Gao Y
5, Occupational radiation protection. Occupational radiation protection. 2018;None.,Occupational radiation protection,Occupational radiation protection,2018,,,,,,
6,"Hendrick RE, Smith RA. Benefit-toradiation-risk of low-dose computed tomography lung cancer screening. Cancer. 2024;130(2). doi:10.1002/cncr.34855.",Benefit-toradiation-risk of low-dose computed tomography lung cancer screening,Cancer,2024,130,2,,10.1002/cncr.34855,,Hendrick RE; Smith RA
7,"Mascalchi M, Mazzoni LN, Falchini M, Belli G, Picozzi G, Merlini V. Dose exposure in the ITALUNG trial of lung cancer screening with low-dose CT. Br J Radiol. 1016;85. doi:10.1259/bjr/20711289.",Dose exposure in the ITALUNG trial of lung cancer screening with low-dose CT,Br J Radiol,1016,85,,,10.1259/bjr/20711289,,Mascalchi M; Mazzoni LN; Falchini M; Belli G; Picozzi G; Merlini V
8,"Grasso RF, Cazzato RL, Luppi G et al.. Percutaneous lung biopsies: performance of an optical CT-based navigation system with a lowdose protocol. Eur Radiol. 2013;23(11). doi:10.1007/s00330-013-2932-9.",Percutaneous lung biopsies: performance of an optical CT-based navigation system with a lowdose protocol,Eur Radiol,2013,23,11,,10.1007/s00330-013-2932-9,,Grasso RF; Cazzato RL; Luppi G; Agostino D; Schena F; E; Vescovo D; R
9,"Verhoeven R, Van Der Sterren W, Kong W et al.. Cone-beam CT and augmented fluoroscopy-guided navigation bronchoscopy: radiation exposure and diagnostic accuracy learning curves. J Bronchology Interv Pulmonol. 2021;28(4). doi:10.1097/LBR.0000000000000783.",Cone-beam CT and augmented fluoroscopy-guided navigation bronchoscopy: radiation exposure and diagnostic accuracy learning curves,J Bronchology Interv Pulmonol,2021,28,4,,10.1097/LBR.0000000000000783,,Verhoeven R; Van Der Sterren W; Kong W; Langereis S; Van Der Tol P; Der Heijden V; E
10,"Casal RF, Sarkiss M, Jones AK, Stewart J, Tam A, Grosu HB. Cone beam computed tomography-guided thin/ultrathin bronchoscopy for diagnosis of peripheral lung nodules: a prospective pilot study. J Thorac Dis. 2018;10(12). doi:10.21037/jtd.2018.11.21.",Cone beam computed tomography-guided thin/ultrathin bronchoscopy for diagnosis of peripheral lung nodules: a prospective pilot study,J Thorac Dis,2018,10,12,,10.21037/jtd.2018.11.21,,Casal RF; Sarkiss M; Jones AK; Stewart J; Tam A; Grosu HB
11,"Steinfort DP, Agostino D, Vrjlic RD et al.. CTfluoroscopic guidance for performance of targeted transbronchial cryobiopsy: a preliminary report. Respiration. 2018;96(5). doi:10.1159/000490547.",CTfluoroscopic guidance for performance of targeted transbronchial cryobiopsy: a preliminary report,Respiration,2018,96,5,,10.1159/000490547,,Steinfort DP; Agostino D; Vrjlic RD; Einsiedel I; Prasad P; Jennings JD; BR
12,"Verhoeven R, Fütterer JJ, Hoefsloot W, Van Der Heijden E. Cone-beam CT image guidance with and without electromagnetic navigation bronchoscopy for biopsy of peripheral pulmonary lesions. J Bronchology Interv Pulmonol. 2021;28(1). doi:10.1097/LBR.0000000000000697.",Cone-beam CT image guidance with and without electromagnetic navigation bronchoscopy for biopsy of peripheral pulmonary lesions,J Bronchology Interv Pulmonol,2021,28,1,,10.1097/LBR.0000000000000697,,Verhoeven R; Fütterer JJ; Hoefsloot W; Van Der Heijden E
13,"Yu K, Yang SM, Ko HJ, Tsai HY, Ko JC, Lin CK. Efficacy and safety of cone-beam computed tomography-derived augmented fluoroscopy combined with endobronchial ultrasound in peripheral pulmonary lesions. Respiration. 2021;100(6). doi:10.1159/000515181.",Efficacy and safety of cone-beam computed tomography-derived augmented fluoroscopy combined with endobronchial ultrasound in peripheral pulmonary lesions,Respiration,2021,100,6,,10.1159/000515181,,Yu K; Yang SM; Ko HJ; Tsai HY; Ko JC; Lin CK
14,"Lin C, Fan HJ, Yao ZH, Lin YT, Wen YF, Wu SG. Cone-beam computed tomography-derived augmented fluoroscopy improves the diagnostic yield of endobronchial ultrasound-guided transbronchial biopsy for peripheral pulmonary lesions. Diagnostics. 2021;12(1):41. doi:10.3390/diagnostics12010041.",Cone-beam computed tomography-derived augmented fluoroscopy improves the diagnostic yield of endobronchial ultrasound-guided transbronchial biopsy for peripheral pulmonary lesions,Diagnostics,2021,12,1,41,10.3390/diagnostics12010041,,Lin C; Fan HJ; Yao ZH; Lin YT; Wen YF; Wu SG
15,"Dibardino DM, Kim RY, Cao Y, Andronov M, Lanfranco AR, Haas AR. Diagnostic yield of cone-beam-derived augmented fluoroscopy and ultrathin bronchoscopy versus conventional navigational bronchoscopy techniques. J Bronchology Interv Pul-monol. 2023;30(4). doi:10.1097/LBR.0000000000000883.",Diagnostic yield of cone-beam-derived augmented fluoroscopy and ultrathin bronchoscopy versus conventional navigational bronchoscopy techniques,J Bronchology Interv Pul-monol,2023,30,4,,10.1097/LBR.0000000000000883,,Dibardino DM; Kim RY; Cao Y; Andronov M; Lanfranco AR; Haas AR
16,"Pritchett MA, Williams JC, Schirmer CC, Langereis S. Cone-beam CT-based navigation with augmented fluoroscopy of the airways for image-guided bronchoscopic biopsy of peripheral pulmonary nodules: a prospective clinical study. J Bronchology Interv Pulmonol. 2024;31(2). doi:10.1097/LBR.0000000000000949.",Cone-beam CT-based navigation with augmented fluoroscopy of the airways for image-guided bronchoscopic biopsy of peripheral pulmonary nodules: a prospective clinical study,J Bronchology Interv Pulmonol,2024,31,2,,10.1097/LBR.0000000000000949,,Pritchett MA; Williams JC; Schirmer CC; Langereis S
17,"Lian M, Yee WG, Yu KL, Wu GY, Yang SM, Tsai HY. Radiation exposure in augmented fluoroscopic bronchoscopy procedures: a comprehensive analysis for patients and physicians. J Radiol Prot. 2024;44(1):11502. doi:10.1088/1361-6498/ad1cd3.",Radiation exposure in augmented fluoroscopic bronchoscopy procedures: a comprehensive analysis for patients and physicians,J Radiol Prot,2024,44,1,11502,10.1088/1361-6498/ad1cd3,,Lian M; Yee WG; Yu KL; Wu GY; Yang SM; Tsai HY
18,"Watson JM, Einsiedel PF, Antippa P, Rangamuwa K, Irving L, Steinfort DP. Effective radiation dose from cone beam CT guidance during bronchoscopic tumor ablation. Effective radiation dose from cone beam CT guidance during bronchoscopic tumor ablation. 2024;None.",Effective radiation dose from cone beam CT guidance during bronchoscopic tumor ablation,Effective radiation dose from cone beam CT guidance during bronchoscopic tumor ablation,2024,,,,,,Watson JM; Einsiedel PF; Antippa P; Rangamuwa K; Irving L; Steinfort DP
19,"Bowling MR, Brown C, Anciano CJ. Feasibility and safety of the transbronchial access tool for peripheral pulmonary nodule and mass. Ann Thorac Surg. 2017;104(2). doi:10.1016/j.athoracsur.2017.02.035.",Feasibility and safety of the transbronchial access tool for peripheral pulmonary nodule and mass,Ann Thorac Surg,2017,104,2,,10.1016/j.athoracsur.2017.02.035,,Bowling MR; Brown C; Anciano CJ
20,"Pritchett MA, Schampaert S, De Groot J, Schirmer CC, Van Der Bom I. Cone-beam CT with augmented fluoroscopy combined with electromagnetic navigation bronchoscopy for biopsy of pulmonary nodules. J Bronchology Interv Pulmonol. 2018;25(4). doi:10.1097/LBR.0000000000000536.",Cone-beam CT with augmented fluoroscopy combined with electromagnetic navigation bronchoscopy for biopsy of pulmonary nodules,J Bronchology Interv Pulmonol,2018,25,4,,10.1097/LBR.0000000000000536,,Pritchett MA; Schampaert S; De Groot J; Schirmer CC; Van Der Bom I
21,"Benn BS, Romero AO, Lum M, Krishna G. Robotic-assisted navigation bronchoscopy as a paradigm shift in peripheral lung access. Lung. 2021;199(2). doi:10.1007/s00408-021-00421-1.",Robotic-assisted navigation bronchoscopy as a paradigm shift in peripheral lung access,Lung,2021,199,2,,10.1007/s00408-021-00421-1,,Benn BS; Romero AO; Lum M; Krishna G
22,"Chan J, Lau R, Ngai J, Tsoi C, Chu CM, Mok T. Transbronchial microwave ablation of lung nodules with electromagnetic navigation bronchoscopy guidance-a novel technique and initial experience with 30 cases. Transl Lung Cancer Res. 2021;10(4). doi:10.21037/tlcr-20-1231.",Transbronchial microwave ablation of lung nodules with electromagnetic navigation bronchoscopy guidance-a novel technique and initial experience with 30 cases,Transl Lung Cancer Res,2021,10,4,,10.21037/tlcr-20-1231,,Chan J; Lau R; Ngai J; Tsoi C; Chu CM; Mok T
23,"Katsis J, Roller L, Lester M, Johnson J, Lentz R, Rickman O. High accuracy of digital tomosynthesis-guided bronchoscopic biopsy confirmed by intraprocedural computed tomography. Respiration. 2021;100(3). doi:10.1159/000512802.",High accuracy of digital tomosynthesis-guided bronchoscopic biopsy confirmed by intraprocedural computed tomography,Respiration,2021,100,3,,10.1159/000512802,,Katsis J; Roller L; Lester M; Johnson J; Lentz R; Rickman O
24,"Podder S, Chaudry S, Singh H, Jondall EM, Kurman JS, Benn BS. Efficacy and safety of cone-beam CT augmented electromagnetic navigation guided bronchoscopic biopsies of indeterminate pulmonary nodules. Tomography. 2022;8(4). doi:10.3390/tomography8040172.",Efficacy and safety of cone-beam CT augmented electromagnetic navigation guided bronchoscopic biopsies of indeterminate pulmonary nodules,Tomography,2022,8,4,,10.3390/tomography8040172,,Podder S; Chaudry S; Singh H; Jondall EM; Kurman JS; Benn BS
25,"Bondue B, Taton O, Tannouri F, Van De Velde N, Remmelink M, Leduc D. High diagnostic yield of electromagnetic navigation bronchoscopy performed under cone beam CT guidance: results of a randomized Belgian monocentric study. BMC Pulm Med. 2023;23(1):185. doi:10.1186/s12890-023-02492-7.",High diagnostic yield of electromagnetic navigation bronchoscopy performed under cone beam CT guidance: results of a randomized Belgian monocentric study,BMC Pulm Med,2023,23,1,185,10.1186/s12890-023-02492-7,,Bondue B; Taton O; Tannouri F; Van De Velde N; Remmelink M; Leduc D
