#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Murphy MF, Walls RM. Identification of the difficult and failed airway. Manual of Emergency Airway Management. 2012;None.",Identification of the difficult and failed airway,Manual of Emergency Airway Management,2012,,,,,,Murphy MF; Walls RM
2,"Krausz AA, El-Naaj IA, Barak M. Maxillofacial trauma patient: Coping with the difficult airway. World J Emerg Surg. 2009;4:21.",Maxillofacial trauma patient: Coping with the difficult airway,World J Emerg Surg,2009,4,,21,,,Krausz AA; El-Naaj IA; Barak M
3,"Myatra SN, Shah A, Kundra P, Patwa A, Ramkumar V, Divatia JV. All India Difficult Airway Association 2016 guidelines for the management of unanticipated difficult tracheal intubation in adults. Indian J Anaesth. 2016;60.",All India Difficult Airway Association 2016 guidelines for the management of unanticipated difficult tracheal intubation in adults,Indian J Anaesth,2016,60,,,,,Myatra SN; Shah A; Kundra P; Patwa A; Ramkumar V; Divatia JV
4,"Mark LJ, Herzer KR, Cover R, Pandian V, Bhatti NI, Berkow LC. Difficult airway response team: A novel quality improvement program for managing hospital-wide AE. Anesth Analg. 2015;121.",Difficult airway response team: A novel quality improvement program for managing hospital-wide AE,Anesth Analg,2015,121,,,,,Mark LJ; Herzer KR; Cover R; Pandian V; Bhatti NI; Berkow LC
5,"Nimmagadda U, Salem MR, Crystal GJ. Preoxygenation: Physiologic basis, benefits, and potential risks. Anesth Analg. 2017;124.","Preoxygenation: Physiologic basis, benefits, and potential risks",Anesth Analg,2017,124,,,,,Nimmagadda U; Salem MR; Crystal GJ
6,"Tanoubi I, Drolet P, Donati F. Optimizing preoxygenation in adults. Can J Anaesth. 2009;56.",Optimizing preoxygenation in adults,Can J Anaesth,2009,56,,,,,Tanoubi I; Drolet P; Donati F
7,"Patel A, Nouraei AR. Transnasal humidified rapid insufflation ventilatory exchange (THRIVE): A physiologic method of increasing apnoea time in patients with difficult airways. Anaesthesia. 2015;70.",Transnasal humidified rapid insufflation ventilatory exchange (THRIVE): A physiologic method of increasing apnoea time in patients with difficult airways,Anaesthesia,2015,70,,,,,Patel A; Nouraei AR
8,Wei H. A new tracheal tube and methods to facilitate ventilation and placement in emergency airway management. Resuscitation. 2006;70.,A new tracheal tube and methods to facilitate ventilation and placement in emergency airway management,Resuscitation,2006,70,,,,,Wei H
9,"Wu C, Wei J, Cen Q, Sha X, Cai Q, Ma W. Supraglottic jet oxygenation and ventilation-assisted fibre-optic bronchoscope intubation in patients with difficult airways. Intern Emerg Med. 2017;12.",Supraglottic jet oxygenation and ventilation-assisted fibre-optic bronchoscope intubation in patients with difficult airways,Intern Emerg Med,2017,12,,,,,Wu C; Wei J; Cen Q; Sha X; Cai Q; Ma W
10,"Ross-Anderson DJ, Ferguson C, Patel A. Transtracheal jet ventilation in 50 patients with severe airway compromise and stridor. Br J Anaesth. 2011;106.",Transtracheal jet ventilation in 50 patients with severe airway compromise and stridor,Br J Anaesth,2011,106,,,,,Ross-Anderson DJ; Ferguson C; Patel A
11,"Slinger C, Slinger R, Vyas A, Haines J, Fowler SJ. Heliox for inducible laryngeal obstruction (vocal cord dysfunction): A systematic literature review. Laryngoscope Investig Otolaryngol. 2019;4.",Heliox for inducible laryngeal obstruction (vocal cord dysfunction): A systematic literature review,Laryngoscope Investig Otolaryngol,2019,4,,,,,Slinger C; Slinger R; Vyas A; Haines J; Fowler SJ
12,"Kuzmack E, Inglis T, Olvera D, Wolfe A, Seng K, Davis D. A novel airway prediction tool for emergency airway management: Validation of the HEAVEN criteria in a large air medical cohort. J Emerg Med. 2017;54.",A novel airway prediction tool for emergency airway management: Validation of the HEAVEN criteria in a large air medical cohort,J Emerg Med,2017,54,,,,,Kuzmack E; Inglis T; Olvera D; Wolfe A; Seng K; Davis D
13,Chrimes N. Vortex Airway Rescue Cart. Vortex Airway Rescue Cart. 2018;None.,Vortex Airway Rescue Cart,Vortex Airway Rescue Cart,2018,,,,,,Chrimes N
14,"Chao YK, Liu Y, Hsieh MJ, Wu YC, Liu HP, Wang CJ. Controlling difficult airway by rigid bronchoscope-an old but effective method. Interact Cardiovasc Thorac Surg. 2005;4.",Controlling difficult airway by rigid bronchoscope-an old but effective method,Interact Cardiovasc Thorac Surg,2005,4,,,,,Chao YK; Liu Y; Hsieh MJ; Wu YC; Liu HP; Wang CJ
