#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Ciaglia P, Firsching R, Syniec C. Elective percutaneous dilatational tracheostomy: a new simple bedside procedure; preliminary report. Chest. 1985;87(6).",Elective percutaneous dilatational tracheostomy: a new simple bedside procedure; preliminary report,Chest,1985,87,6,,,,Ciaglia P; Firsching R; Syniec C
2,"Hsia DW, Ghori UK, Musani AI. Percutaneous dilational tracheostomy. Clinics Chest Med. 2013;34(3).",Percutaneous dilational tracheostomy,Clinics Chest Med,2013,34,3,,,,Hsia DW; Ghori UK; Musani AI
3,"Dennis BM, Eckert MJ, Gunter OL, Morris JA, May AK. Safety of bedside percutaneous tracheostomy in the critically ill: evaluation of more than 3,000 procedures. J Am Coll Surg. 2013;216(4).","Safety of bedside percutaneous tracheostomy in the critically ill: evaluation of more than 3,000 procedures",J Am Coll Surg,2013,216,4,,,,Dennis BM; Eckert MJ; Gunter OL; Morris JA; May AK
4,"Putensen C, Theuerkauf N, Guenther U, Vargas M, Pelosi P. Percutaneous and surgical tracheostomy in critically ill adult patients: a meta-analysis. Crit Care. 2014;18(6):544.",Percutaneous and surgical tracheostomy in critically ill adult patients: a meta-analysis,Crit Care,2014,18,6,544,,,Putensen C; Theuerkauf N; Guenther U; Vargas M; Pelosi P
5,"Bacchetta MD, Girardi LN, Southard EJ. Comparison of open versus bedside percutaneous dilatational tracheostomy in the cardiothoracic surgical patient: outcomes and financial analysis. Ann Thorac Surg. 2005;79(6).",Comparison of open versus bedside percutaneous dilatational tracheostomy in the cardiothoracic surgical patient: outcomes and financial analysis,Ann Thorac Surg,2005,79,6,,,,Bacchetta MD; Girardi LN; Southard EJ
6,"Mirski MA, Pandian V, Bhatti N. Safety, efficiency, and costeffectiveness of a multidisciplinary percutaneous tracheostomy program. Crit Care Med. 2012;40(6).","Safety, efficiency, and costeffectiveness of a multidisciplinary percutaneous tracheostomy program",Crit Care Med,2012,40,6,,,,Mirski MA; Pandian V; Bhatti N
7,"Mehta AB, Syeda SN, Bajpayee L, Cooke CR, Walkey AJ, Wiener RS. Trends in tracheostomy for mechanically ventilated patients in the United States, 1993-2012. Am J Respir Crit Care Med. 2015;192(4).","Trends in tracheostomy for mechanically ventilated patients in the United States, 1993-2012",Am J Respir Crit Care Med,2015,192,4,,,,Mehta AB; Syeda SN; Bajpayee L; Cooke CR; Walkey AJ; Wiener RS
8,"Cox CE, Carson SS, Holmes GM, Howard A, Carey TS. Increase in tracheostomy for prolonged mechanical ventilation in North Carolina, 1993-2002. Crit Care Med. 2004;32(11).","Increase in tracheostomy for prolonged mechanical ventilation in North Carolina, 1993-2002",Crit Care Med,2004,32,11,,,,Cox CE; Carson SS; Holmes GM; Howard A; Carey TS
9,Lamb C. Percutaneous dilational tracheostomy. Interventional Pulmonary Medicine. 2010;230.,Percutaneous dilational tracheostomy,Interventional Pulmonary Medicine,2010,230,,,,,Lamb C
10,"Brotfain E, Koyfman L, Frenkel A. Bedside percutaneous tracheostomy versus open surgical tracheostomy in non-ICU patients. Crit Care Res Pract. 2014;2014:156814.",Bedside percutaneous tracheostomy versus open surgical tracheostomy in non-ICU patients,Crit Care Res Pract,2014,2014,,156814,,,Brotfain E; Koyfman L; Frenkel A
