#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1, WHO Director-General's opening remarks at the media briefing on COVID-19-11. WHO Director-General's opening remarks at the media briefing on COVID-19-11. 2020;None.,WHO Director-General's opening remarks at the media briefing on COVID-19-11,WHO Director-General's opening remarks at the media briefing on COVID-19-11,2020,,,,,,
2,"Harrington RA, Elkind M, Benjamin IJ. Protecting medical trainees on the COVID-19 frontlines saves us all. Circulation. 2020;141.",Protecting medical trainees on the COVID-19 frontlines saves us all,Circulation,2020,141,,,,,Harrington RA; Elkind M; Benjamin IJ
3, ACGME announces policy to enforce compliance with COVID-19 prevailing requirements. ACGME announces policy to enforce compliance with COVID-19 prevailing requirements. 2020;None.,ACGME announces policy to enforce compliance with COVID-19 prevailing requirements,ACGME announces policy to enforce compliance with COVID-19 prevailing requirements,2020,,,,,,
4,"Bolliger CT, Mathur PN, Beamis JF, Becker HD, Cavaliere S, Colt H. European Respiratory Society/American Thoracic Society. ERS/ATS statement on interventional pulmonology. Eur Respir J. 2002;19.",European Respiratory Society/American Thoracic Society. ERS/ATS statement on interventional pulmonology,Eur Respir J,2002,19,,,,,Bolliger CT; Mathur PN; Beamis JF; Becker HD; Cavaliere S; Colt H
5,"Shafiq M, Lee H, Yarmus L, Feller-Kopman D. Recent advances in interventional pulmonology. Ann Am Thorac Soc. 2019;16.",Recent advances in interventional pulmonology,Ann Am Thorac Soc,2019,16,,,,,Shafiq M; Lee H; Yarmus L; Feller-Kopman D
6,"Colt HG, Williamson JP. Training in interventional pulmonology: what we have learned and a way forward. Respirology. 2020;25.",Training in interventional pulmonology: what we have learned and a way forward,Respirology,2020,25,,,,,Colt HG; Williamson JP
7,"Mullon JJ, Burkart KM, Silvestri G, Hogarth DK, Almeida F, Berkowitz D. Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee. Chest. 2017;151.",Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee,Chest,2017,151,,,,,Mullon JJ; Burkart KM; Silvestri G; Hogarth DK; Almeida F; Berkowitz D
8, Pulmonology and the Association of Interventional Pulmonology Program Directors. SARS-CoV-2 (COVID-19) interventional pulmonology fellowship guidance. 2020;None.,Pulmonology and the Association of Interventional Pulmonology Program Directors,SARS-CoV-2 (COVID-19) interventional pulmonology fellowship guidance,2020,,,,,,
9,"Harris PA, Taylor R, Minor BL et al.. The REDCap consortium: building an international community of software platform partners. J Biomed Inform. 2019;95:103208.",The REDCap consortium: building an international community of software platform partners,J Biomed Inform,2019,95,,103208,,,Harris PA; Taylor R; Minor BL; Elliott V; Fernandez M; Neal O; L
10, 2010 census regions and divisions of the United States. 2010 census regions and divisions of the United States. 2010;None.,2010 census regions and divisions of the United States,2010 census regions and divisions of the United States,2010,,,,,,
11, A weekly surveillance summary of US COVID-19 activity. A weekly surveillance summary of US COVID-19 activity. 2020;None.,A weekly surveillance summary of US COVID-19 activity,A weekly surveillance summary of US COVID-19 activity,2020,,,,,,
12,"Emanuel EJ, Persad G, Upshur R, Thome B, Parker M, Glickman A. Fair allocation of scarce medical resources in the time of Covid-19. N Engl J Med. 2020;382.",Fair allocation of scarce medical resources in the time of Covid-19,N Engl J Med,2020,382,,,,,Emanuel EJ; Persad G; Upshur R; Thome B; Parker M; Glickman A
13,Çoruh B. Flattening the curve: minimizing the impact of COVID-19 on a pulmonary and critical care medicine fellowship training program. ATS Scholar. 2020;1.,Flattening the curve: minimizing the impact of COVID-19 on a pulmonary and critical care medicine fellowship training program,ATS Scholar,2020,1,,,,,Çoruh B
14,"Tran K, Cimon K, Severn M, Pessoa-Silva CL, Conly J. Aerosol generating procedures and risk of transmission of acute respiratory infections to healthcare workers: a systematic review. PLoS One. 2012;7:35797.",Aerosol generating procedures and risk of transmission of acute respiratory infections to healthcare workers: a systematic review,PLoS One,2012,7,,35797,,,Tran K; Cimon K; Severn M; Pessoa-Silva CL; Conly J
15,"Wahidi MM, Shojaee S, Lamb CR, Ost D, Maldonado F, Eapen G. The use of bronchoscopy during the Coronavirus Disease 2019 pandemic: CHEST/AABIP guideline and expert panel report. Chest. 2020;158.",The use of bronchoscopy during the Coronavirus Disease 2019 pandemic: CHEST/AABIP guideline and expert panel report,Chest,2020,158,,,,,Wahidi MM; Shojaee S; Lamb CR; Ost D; Maldonado F; Eapen G
16,"Mcgrath BA, Brenner MJ, Warrillow SJ, Pandian V, Arora A, Cameron TS. Tracheostomy in the COVID-19 era: global and multidisciplinary guidance. Lancet Respir Med. 2020;8.",Tracheostomy in the COVID-19 era: global and multidisciplinary guidance,Lancet Respir Med,2020,8,,,,,Mcgrath BA; Brenner MJ; Warrillow SJ; Pandian V; Arora A; Cameron TS
17, Social distancing: keep your distance to slow the spread. Social distancing: keep your distance to slow the spread. 2020;None.,Social distancing: keep your distance to slow the spread,Social distancing: keep your distance to slow the spread,2020,,,,,,
18,"Angel L, Kon ZN, Chang SH et al.. Novel percutaneous tracheostomy for critically ill patients with COVID-19. Ann Thorac Surg. 2020;110.",Novel percutaneous tracheostomy for critically ill patients with COVID-19,Ann Thorac Surg,2020,110,,,,,Angel L; Kon ZN; Chang SH; Rafeq S; Shekar P; Mitzman S; B
19,"Mann DM, Chen J, Chunara R, Testa PA, Nov O. COVID-19 transforms health care through telemedicine: evidence from the field. J Am Med Inform Assoc. 2020;27.",COVID-19 transforms health care through telemedicine: evidence from the field,J Am Med Inform Assoc,2020,27,,,,,Mann DM; Chen J; Chunara R; Testa PA; Nov O
20,"Park SW, Jang HW, Choe YH, Lee KS, Ahn YC, Chung MJ. Avoiding student infection during a Middle East respiratory syndrome (MERS) outbreak: a single medical school experience. Korean J Med Educ. 2016;28.",Avoiding student infection during a Middle East respiratory syndrome (MERS) outbreak: a single medical school experience,Korean J Med Educ,2016,28,,,,,Park SW; Jang HW; Choe YH; Lee KS; Ahn YC; Chung MJ
21,"Keegan DA, Chan MK, Chan T. Helping medical educators worldwide to pivot curricula online: PivotMedEd.com. Med Educ. 2020;54.",Helping medical educators worldwide to pivot curricula online: PivotMedEd.com,Med Educ,2020,54,,,,,Keegan DA; Chan MK; Chan T
