#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Vogelmeier CF, Criner GJ, Martinez FJ, Anzueto A, Barnes PJ, Bourbeau J. Global strategy for the diagnosis, management, and prevention of chronic obstructive lung disease 2017 report: GOLD executive summary. Eur Respir J. 2017;49:1700214.","Global strategy for the diagnosis, management, and prevention of chronic obstructive lung disease 2017 report: GOLD executive summary",Eur Respir J,2017,49,,1700214,,,Vogelmeier CF; Criner GJ; Martinez FJ; Anzueto A; Barnes PJ; Bourbeau J
2,"Verra F, Escudier E, Lebargy F et al.. Ciliary abnormalities in bronchial epithelium of smokers, exsmokers, and nonsmokers. Am J Respir Crit Care Med. 1995;151.","Ciliary abnormalities in bronchial epithelium of smokers, exsmokers, and nonsmokers",Am J Respir Crit Care Med,1995,151,,,,,Verra F; Escudier E; Lebargy F; Bernaudin JF; Cr Émoux D; Bignon H; J
3,"Saetta M, Turato G, Baraldo S, Zanin A, Braccioni F, Mapp CE. Goblet cell hyperplasia and epithelial inflammation in peripheral airways of smokers with both symptoms of chronic bronchitis and chronic airflow limitation. Am J Respir Crit Care Med. 2000;161.",Goblet cell hyperplasia and epithelial inflammation in peripheral airways of smokers with both symptoms of chronic bronchitis and chronic airflow limitation,Am J Respir Crit Care Med,2000,161,,,,,Saetta M; Turato G; Baraldo S; Zanin A; Braccioni F; Mapp CE
4,"Innes AL, Woodruff PG, Ferrando RE, Donnelly S, Dolganov GM, Lazarus SC. Epithelial mucin stores are increased in the large airways of smokers with airflow obstruction. Chest. 2006;130.",Epithelial mucin stores are increased in the large airways of smokers with airflow obstruction,Chest,2006,130,,,,,Innes AL; Woodruff PG; Ferrando RE; Donnelly S; Dolganov GM; Lazarus SC
5,"Vestbo J, Prescott E, Lange P, Copenhagen C, Heart S, Group. Association of chronic mucus hypersecretion with FEV 1 decline and chronic obstructive pulmonary disease morbidity. Am J Respir Crit Care Med. 1996;153.",Association of chronic mucus hypersecretion with FEV 1 decline and chronic obstructive pulmonary disease morbidity,Am J Respir Crit Care Med,1996,153,,,,,Vestbo J; Prescott E; Lange P; Copenhagen C; Heart S; Group
6,"Pelkonen M, Notkola IL, Nissinen A, Tukiainen H, Koskela H. Thirty-year cumulative incidence of chronic bronchitis and COPD in relation to 30year pulmonary function and 40-year mortality: a follow-up in middleaged rural men. Chest. 2006;130.",Thirty-year cumulative incidence of chronic bronchitis and COPD in relation to 30year pulmonary function and 40-year mortality: a follow-up in middleaged rural men,Chest,2006,130,,,,,Pelkonen M; Notkola IL; Nissinen A; Tukiainen H; Koskela H
7,"Guerra S, Sherrill DL, Venker C, Ceccato CM, Halonen M, Martinez FD. Chronic bronchitis before age 50 years predicts incident airflow limitation and mortality risk. Thorax. 2009;64.",Chronic bronchitis before age 50 years predicts incident airflow limitation and mortality risk,Thorax,2009,64,,,,,Guerra S; Sherrill DL; Venker C; Ceccato CM; Halonen M; Martinez FD
8,Burgel PR. Chronic cough and sputum production: a clinical COPD phenotype?. Eur Respir J. 2012;40.,Chronic cough and sputum production: a clinical COPD phenotype?,Eur Respir J,2012,40,,,,,Burgel PR
9,"Kim V, Davey A, Comellas AP, Han MK, Washko G, Martinez CH. COPDGene Investigators. Clinical and computed tomographic predictors of chronic bronchitis in COPD: a cross sectional analysis of the COPDGene study. Respir Res. 2014;15:52.",COPDGene Investigators. Clinical and computed tomographic predictors of chronic bronchitis in COPD: a cross sectional analysis of the COPDGene study,Respir Res,2014,15,,52,,,Kim V; Davey A; Comellas AP; Han MK; Washko G; Martinez CH
10,"Kim V, Zhao H, Boriek AM, Anzueto A, Soler X, Bhatt SP. Persistent and newly developed chronic bronchitis are associated with worse outcomes in chronic obstructive pulmonary disease. Ann Am Thorac Soc. 2016;13.",Persistent and newly developed chronic bronchitis are associated with worse outcomes in chronic obstructive pulmonary disease,Ann Am Thorac Soc,2016,13,,,,,Kim V; Zhao H; Boriek AM; Anzueto A; Soler X; Bhatt SP
