#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Sung H, Ferlay J, Siegel RL, Laversanne M, Soerjomataram I, Jemal A. Global cancer statistics 2020: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries. CA Cancer J Clin. 2021;71(3). doi:10.3322/caac.21660.",Global cancer statistics 2020: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,CA Cancer J Clin,2021,71,3,,10.3322/caac.21660,,Sung H; Ferlay J; Siegel RL; Laversanne M; Soerjomataram I; Jemal A
2,"The L. Lung cancer: some progress, but still a lot more to do. Lancet. 2019;394(10212):1880. doi:10.1016/s0140-6736(19)32795-3.","Lung cancer: some progress, but still a lot more to do",Lancet,2019,394,10212,1880,10.1016/s0140-6736(19)32795-3,,The L
3,"Baldwin D, Dowd O, Tietzova E et al.. Developing a pan-European technical standard for a comprehensive high-quality lung cancer computed tomography screening programme: an ERS technical standard. Eur Respir J. 2023;61(6):2300128. doi:10.1183/13993003.00128-2023.",Developing a pan-European technical standard for a comprehensive high-quality lung cancer computed tomography screening programme: an ERS technical standard,Eur Respir J,2023,61,6,2300128,10.1183/13993003.00128-2023,,Baldwin D; Dowd O; Tietzova E; Kerpel-Fronius I; Heuvelmans A; Snoeckx M; A
4,"Herth FJ, Eberhardt R, Sterman D, Silvestri GA, Hoffmann H, Shah PL. Bronchoscopic transparenchymal nodule access (BTPNA): first in human trial of a novel procedure for sampling solitary pulmonary nodules. Thorax. 2015;70(4). doi:10.1136/thoraxjnl-2014-206211.",Bronchoscopic transparenchymal nodule access (BTPNA): first in human trial of a novel procedure for sampling solitary pulmonary nodules,Thorax,2015,70,4,,10.1136/thoraxjnl-2014-206211,,Herth FJ; Eberhardt R; Sterman D; Silvestri GA; Hoffmann H; Shah PL
5,"Lederlin M, Revel MP, Khalil A, Ferretti G, Milleron B, Laurent F. Management strategy of pulmonary nodule in 2013. Diagn Interv Imaging. 2013;94(11). doi:10.1016/j.diii.2013.05.007.",Management strategy of pulmonary nodule in 2013,Diagn Interv Imaging,2013,94,11,,10.1016/j.diii.2013.05.007,,Lederlin M; Revel MP; Khalil A; Ferretti G; Milleron B; Laurent F
6,"Jaklitsch MT, Mery CM, Audisio RA. The use of surgery to treat lung cancer in elderly patients. Lancet Oncol. 2003;4(8). doi:10.1016/s1470-2045(03)01165-3.",The use of surgery to treat lung cancer in elderly patients,Lancet Oncol,2003,4,8,,10.1016/s1470-2045(03)01165-3,,Jaklitsch MT; Mery CM; Audisio RA
7,"Kramer T, Annema JT. Advanced bronchoscopic techniques for the diagnosis and treatment of peripheral lung cancer. Lung Cancer. 2021;161. doi:10.1016/j.lungcan.2021.09.015.",Advanced bronchoscopic techniques for the diagnosis and treatment of peripheral lung cancer,Lung Cancer,2021,161,,,10.1016/j.lungcan.2021.09.015,,Kramer T; Annema JT
8,"Steinfort DP, Christie M, Antippa P, Rangamuwa K, Padera R, Müller MR. Bronchoscopic thermal vapour ablation for localized cancer lesions of the lung: a clinical feasibility treat-and-resect study. Respiration. 2021;100(5). doi:10.1159/000514109.",Bronchoscopic thermal vapour ablation for localized cancer lesions of the lung: a clinical feasibility treat-and-resect study,Respiration,2021,100,5,,10.1159/000514109,,Steinfort DP; Christie M; Antippa P; Rangamuwa K; Padera R; Müller MR
9,"Kniese CM, Musani AI. Bronchoscopic treatment of inoperable nonsmall cell lung cancer. Eur Respir Rev. 2020;29(158):200035. doi:10.1183/16000617.0035-2020.",Bronchoscopic treatment of inoperable nonsmall cell lung cancer,Eur Respir Rev,2020,29,158,200035,10.1183/16000617.0035-2020,,Kniese CM; Musani AI
10,"Manyak A, Seaburg L, Bohreer K, Kirtland SH, Hubka M, Gerbino AJ. Invasive procedures associated with lung cancer screening in clinical practice. Chest. 2023;164(2). doi:10.1016/j.chest.2023.02.010.",Invasive procedures associated with lung cancer screening in clinical practice,Chest,2023,164,2,,10.1016/j.chest.2023.02.010,,Manyak A; Seaburg L; Bohreer K; Kirtland SH; Hubka M; Gerbino AJ
11,"Yankelevitz DF, Yip R, Henschke CI. Impact of duration of diagnostic workup on prognosis for early lung cancer. J Thorac Oncol. 2023;18(4). doi:10.1016/j.jtho.2022.12.020.",Impact of duration of diagnostic workup on prognosis for early lung cancer,J Thorac Oncol,2023,18,4,,10.1016/j.jtho.2022.12.020,,Yankelevitz DF; Yip R; Henschke CI
12,"Rickets W, Lau K, Pollit V, Mealing S, Leonard C, Mallender P. Exploratory cost-effectiveness model of electromagnetic navigation bronchoscopy (ENB) compared with CT-guided biopsy (TTNA) for diagnosis of malignant indeterminate peripheral pulmonary nodules. BMJ Open Respir Res. 2020;7(1):e000595. doi:10.1136/bmjresp-2020-000595.",Exploratory cost-effectiveness model of electromagnetic navigation bronchoscopy (ENB) compared with CT-guided biopsy (TTNA) for diagnosis of malignant indeterminate peripheral pulmonary nodules,BMJ Open Respir Res,2020,7,1,e000595,10.1136/bmjresp-2020-000595,,Rickets W; Lau K; Pollit V; Mealing S; Leonard C; Mallender P
13,"Altorki N, Wang X, Kozono D, Watt C, Landrenau R, Wigle D. Lobar or sublobar resection for peripheral stage IA nonsmall-cell lung cancer. N Engl J Med. 2023;388(6). doi:10.1056/NEJMoa2212083.",Lobar or sublobar resection for peripheral stage IA nonsmall-cell lung cancer,N Engl J Med,2023,388,6,,10.1056/NEJMoa2212083,,Altorki N; Wang X; Kozono D; Watt C; Landrenau R; Wigle D
