#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Guo Y, Xie C, Rodriguez RM. Factors related to recurrence of spontaneous pneumothorax. Respirology. 2005;10.",Factors related to recurrence of spontaneous pneumothorax,Respirology,2005,10,,,,,Guo Y; Xie C; Rodriguez RM
2,"Hallifax RJ, Goldacre R, Landray MJ. Trends in the incidence and recurrence of inpatient-treated spontaneous pneumothorax, 1968-2016. JAMA. 2018;320.","Trends in the incidence and recurrence of inpatient-treated spontaneous pneumothorax, 1968-2016",JAMA,2018,320,,,,,Hallifax RJ; Goldacre R; Landray MJ
3,"Bobbio A, Dechartres A, Bouam S. Epidemiology of spontaneous pneumothorax: gender-related differences. Thorax. 2015;70.",Epidemiology of spontaneous pneumothorax: gender-related differences,Thorax,2015,70,,,,,Bobbio A; Dechartres A; Bouam S
4,"Onuki T, Ueda S, Yamaoka M. Primary and secondary spontaneous pneumothorax: prevalence, clinical features, and in-hospital mortality. Can Respir J. 2017;2017:6014967.","Primary and secondary spontaneous pneumothorax: prevalence, clinical features, and in-hospital mortality",Can Respir J,2017,2017,,6014967,,,Onuki T; Ueda S; Yamaoka M
5,"Chee C, Abisheganaden J, Yeo J. Persistent air-leak in spontaneous pneumothoraxclinical course and outcome. Respir Med. 1998;92.",Persistent air-leak in spontaneous pneumothoraxclinical course and outcome,Respir Med,1998,92,,,,,Chee C; Abisheganaden J; Yeo J
6,"Brims FJ, Maskell NA. Ambulatory treatment in the management of pneumothorax: a systematic review of the literature. Thorax. 2013;68.",Ambulatory treatment in the management of pneumothorax: a systematic review of the literature,Thorax,2013,68,,,,,Brims FJ; Maskell NA
7,"Macduff A, Arnold A, Harvey J. Management of spontaneous pneumothorax: British Thoracic Society Pleural Disease Guideline 2010. Thorax. 2010;65(Suppl 2).",Management of spontaneous pneumothorax: British Thoracic Society Pleural Disease Guideline 2010,Thorax,2010,65,Suppl 2,,,,Macduff A; Arnold A; Harvey J
8,Pocock SJ. Clinical trials: a practical approach. Clinical trials: a practical approach. 2013;None.,Clinical trials: a practical approach,Clinical trials: a practical approach,2013,,,,,,Pocock SJ
9,"Mishra EK, Corcoran JP, Hallifax RJ. Defining the minimal important difference for the visual analogue scale assessing dyspnea in patients with malignant pleural effusions. PLoS One. 2015;10:123798.",Defining the minimal important difference for the visual analogue scale assessing dyspnea in patients with malignant pleural effusions,PLoS One,2015,10,,123798,,,Mishra EK; Corcoran JP; Hallifax RJ
10,"Herdman M, Gudex C, Lloyd A. Development and preliminary testing of the new five-level version of EQ-5D (EQ-5D-5L). Qual Life Res. 2011;20.",Development and preliminary testing of the new five-level version of EQ-5D (EQ-5D-5L),Qual Life Res,2011,20,,,,,Herdman M; Gudex C; Lloyd A
11,Wittes J. Sample size calculations for randomized controlled trials. Epidemiol Rev. 2002;24.,Sample size calculations for randomized controlled trials,Epidemiol Rev,2002,24,,,,,Wittes J
12,"Khan F, Vali Y, Naeem M. Safety and efficacy of ambulatory management of secondary spontaneous pneumothorax: a case series. BMJ Open Respir Res. 2019;6:e000373.",Safety and efficacy of ambulatory management of secondary spontaneous pneumothorax: a case series,BMJ Open Respir Res,2019,6,,e000373,,,Khan F; Vali Y; Naeem M
13,"Röggla M, Wagner A, Brunner C. The management of pneumothorax with the thoracic vent versus conventional intercostal tube drainage. Wien klin Wochenschr. 1995;108.",The management of pneumothorax with the thoracic vent versus conventional intercostal tube drainage,Wien klin Wochenschr,1995,108,,,,,Röggla M; Wagner A; Brunner C
14,"Ho KK, Ong M, Koh MS. A randomized controlled trial comparing minichest tube and needle aspiration in outpatient management of primary spontaneous pneumothorax. Am J Emerg Med. 2011;29.",A randomized controlled trial comparing minichest tube and needle aspiration in outpatient management of primary spontaneous pneumothorax,Am J Emerg Med,2011,29,,,,,Ho KK; Ong M; Koh MS
15,"Hallifax RJ, Mckeown E, Sivakumar P. Ambulatory management of primary spontaneous pneumothorax: an open-label, randomised controlled trial. Lancet. 2020;396.","Ambulatory management of primary spontaneous pneumothorax: an open-label, randomised controlled trial",Lancet,2020,396,,,,,Hallifax RJ; Mckeown E; Sivakumar P
16,"Lippert H, Lund O, Blegvad S. Independent risk factors for cumulative recurrence rate after first spontaneous pneumothorax. Eur Respir J. 1991;4.",Independent risk factors for cumulative recurrence rate after first spontaneous pneumothorax,Eur Respir J,1991,4,,,,,Lippert H; Lund O; Blegvad S
17,"Light RW, Hara O, Moritz VS, TE. Intrapleural tetracycline for the prevention of recurrent spontaneous pneumothorax. Results of a Department of Veterans Affairs Cooperative Study. JAMA. 1990;264.",Intrapleural tetracycline for the prevention of recurrent spontaneous pneumothorax. Results of a Department of Veterans Affairs Cooperative Study,JAMA,1990,264,,,,,Light RW; Hara O; Moritz VS; TE
18,"Videm V, Pillgram-Larsen J, Ellingsen O. Spontaneous pneumothorax in chronic obstructive pulmonary disease: complications, treatment and recurrences. Eur J Respir Dis. 1987;71. doi:10.1183/13993003.03375-2020.","Spontaneous pneumothorax in chronic obstructive pulmonary disease: complications, treatment and recurrences",Eur J Respir Dis,1987,71,,,10.1183/13993003.03375-2020,,Videm V; Pillgram-Larsen J; Ellingsen O
