#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Deboever N, Jones CM, Yamashita K, Ajani JA, Hofstetter WL. Advances in diagnosis and management of cancer of the esophagus. BMJ Clin Res ed). 2024;385:74962. doi:10.1136/bmj-2023-074962.",Advances in diagnosis and management of cancer of the esophagus,BMJ Clin Res ed),2024,385,,74962,10.1136/bmj-2023-074962,,Deboever N; Jones CM; Yamashita K; Ajani JA; Hofstetter WL
2,Thrift AP. Global burden and epidemiology of Barrett oesophagus and oesophageal cancer. Nat Rev Gastroenterol Hepatol. 2021;18(6). doi:10.1038/s41575-021-00419-3.,Global burden and epidemiology of Barrett oesophagus and oesophageal cancer,Nat Rev Gastroenterol Hepatol,2021,18,6,,10.1038/s41575-021-00419-3,,Thrift AP
3,"He S, Xu J, Liu X, Zhen Y. Advances and challenges in the treatment of esophageal cancer. Acta Pharm Sin B. 2021;11(11). doi:10.1016/j.apsb.2021.03.008.",Advances and challenges in the treatment of esophageal cancer,Acta Pharm Sin B,2021,11,11,,10.1016/j.apsb.2021.03.008,,He S; Xu J; Liu X; Zhen Y
4,"Yagi K, Toriumi T, Aikou S, Yamashita H, Seto Y. Salvage treatment after definitive chemoradiotherapy for esophageal squamous cell carcinoma. Ann Gastroenterol Surg. 2021;5(4). doi:10.1002/ags3.12448.",Salvage treatment after definitive chemoradiotherapy for esophageal squamous cell carcinoma,Ann Gastroenterol Surg,2021,5,4,,10.1002/ags3.12448,,Yagi K; Toriumi T; Aikou S; Yamashita H; Seto Y
5,"Koch KE, Dhanasopon AP, Woodard GA. Airway esophageal fistula. Thorac Surg Clin. 2024;34(4). doi:10.1016/j.thorsurg.2024.07.005.",Airway esophageal fistula,Thorac Surg Clin,2024,34,4,,10.1016/j.thorsurg.2024.07.005,,Koch KE; Dhanasopon AP; Woodard GA
6,"Lan K, Chen J. Efficacy and safety of reirradiation for locoregional esophageal squamous cell carcinoma recurrence after radiotherapy: a systematic review and metaanalysis. Radiat Oncol. 2022;17(1):61. doi:10.1186/s13014-022-02019-0.",Efficacy and safety of reirradiation for locoregional esophageal squamous cell carcinoma recurrence after radiotherapy: a systematic review and metaanalysis,Radiat Oncol,2022,17,1,61,10.1186/s13014-022-02019-0,,Lan K; Chen J
7,"Kim HS, Khemasuwan D, Diaz-Mendoza J, Mehta AC. Management of tracheooesophageal fistula in adults. Eur Respir Rev. 2020;29(158):200094. doi:10.1183/16000617.0094-2020.",Management of tracheooesophageal fistula in adults,Eur Respir Rev,2020,29,158,200094,10.1183/16000617.0094-2020,,Kim HS; Khemasuwan D; Diaz-Mendoza J; Mehta AC
8,"Wang H, Li W, Wang Z, Chen L, Lai G, JF. Chinese expert consensus on interventional diagnosis and management of acquired digestive-respiratory tract fistulas (second edition). Clin Respir J. 2023;17(5). doi:10.1111/crj.13607.",Chinese expert consensus on interventional diagnosis and management of acquired digestive-respiratory tract fistulas (second edition),Clin Respir J,2023,17,5,,10.1111/crj.13607,,Wang H; Li W; Wang Z; Chen L; Lai G; JF
9,"Xu W, Jiang H, Liu Y, Liu X, Jiang Y. Retrospective cohort study on treatment modalities and survival time after oesophageal fistula in patients with oesophageal cancer in a regional cancer care centre in China. BMJ Open. 2023;13(4):69703. doi:10.1136/bmjopen-2022-069703.",Retrospective cohort study on treatment modalities and survival time after oesophageal fistula in patients with oesophageal cancer in a regional cancer care centre in China,BMJ Open,2023,13,4,69703,10.1136/bmjopen-2022-069703,,Xu W; Jiang H; Liu Y; Liu X; Jiang Y
10,"Kim HS, Khemasuwan D, Diaz-Mendoza J, Mehta AC. Management of tracheooesophageal fistula in adults. Eur Respir Rev. 2020;29(158):200094. doi:10.1183/16000617.0094-2020.",Management of tracheooesophageal fistula in adults,Eur Respir Rev,2020,29,158,200094,10.1183/16000617.0094-2020,,Kim HS; Khemasuwan D; Diaz-Mendoza J; Mehta AC
11,"Avasarala SK, Freitag L, Mehta AC. Metallic endobronchial stents: a contemporary resurrection. Chest. 2019;155(6). doi:10.1016/j.chest.2018.12.001.",Metallic endobronchial stents: a contemporary resurrection,Chest,2019,155,6,,10.1016/j.chest.2018.12.001,,Avasarala SK; Freitag L; Mehta AC
12,"Chaddha U, Hogarth DK, Murgu S. Perspective on airway stenting in inoperable patients with tracheoesophageal fistula after curative-intent treatment for esophageal cancer. J Thorac Dis. 2019;11(5). doi:10.21037/jtd.2018.12.128.",Perspective on airway stenting in inoperable patients with tracheoesophageal fistula after curative-intent treatment for esophageal cancer,J Thorac Dis,2019,11,5,,10.21037/jtd.2018.12.128,,Chaddha U; Hogarth DK; Murgu S
13,"Bai Y, Zhan K, Chi J, Jiang J, Li S, Yin Y. Self-expandable metal stent in the management of malignant airway disorders. Front Med. 2022;9:902488. doi:10.3389/fmed.2022.902488.",Self-expandable metal stent in the management of malignant airway disorders,Front Med,2022,9,,902488,10.3389/fmed.2022.902488,,Bai Y; Zhan K; Chi J; Jiang J; Li S; Yin Y
14,"Leong CK, Foo A, Goh KJ, Hsu A, Ho AR, Ng M. Airway interventions for tracheobronchial involvement in esophageal carcinoma: a retrospective cohort outcome study and algorithmic approach. J Thorac Dis. 2022;14(7). doi:10.21037/jtd-22-138.",Airway interventions for tracheobronchial involvement in esophageal carcinoma: a retrospective cohort outcome study and algorithmic approach,J Thorac Dis,2022,14,7,,10.21037/jtd-22-138,,Leong CK; Foo A; Goh KJ; Hsu A; Ho AR; Ng M
15,"Abnet CC, Arnold M, Wei WQ. Epidemiology of esophageal squamous cell carcinoma. Gastroenterology. 2018;154(2). doi:10.1053/j.gastro.2017.08.023.",Epidemiology of esophageal squamous cell carcinoma,Gastroenterology,2018,154,2,,10.1053/j.gastro.2017.08.023,,Abnet CC; Arnold M; Wei WQ
16,"Chen B, Deng M, Yang C, Dragomir MP, Zhao L, Bai K. High incidence of esophageal fistula on patients with clinical T4b esophageal squamous cell carcinoma who received chemoradiotherapy: a retrospective analysis. Radiother Oncol. 2021;158. doi:10.1016/j.radonc.2021.02.031.",High incidence of esophageal fistula on patients with clinical T4b esophageal squamous cell carcinoma who received chemoradiotherapy: a retrospective analysis,Radiother Oncol,2021,158,,,10.1016/j.radonc.2021.02.031,,Chen B; Deng M; Yang C; Dragomir MP; Zhao L; Bai K
