#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,Singh N. None. None. None;None.,,,,,,,,,Singh N
2, Clínica Santa María. Clínica Santa María. None;None.,Clínica Santa María,Clínica Santa María,,,,,,,
3,Terra RM. None. None. None;None.,,,,,,,,,Terra RM
4,Travis WD. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Travis WD
5,Tsao MS. Princess Margaret Cancer Centre. Princess Margaret Cancer Centre. None;None.,Princess Margaret Cancer Centre,Princess Margaret Cancer Centre,,,,,,,Tsao MS
6,Ugalde P. Brigham & Women's Hospital. Brigham & Women's Hospital. None;None.,Brigham & Women's Hospital,Brigham & Women's Hospital,,,,,,,Ugalde P
7,Watanabe S. None. None. None;None.,,,,,,,,,Watanabe S
8,"Yatabe Y, Hisao Asamura ;, Hoffman H et al.. Lung Cancer Domain Validation and Methodology Subcommittee. Lung Cancer Domain Validation and Methodology Subcommittee. None;None.",Lung Cancer Domain Validation and Methodology Subcommittee,Lung Cancer Domain Validation and Methodology Subcommittee,,,,,,,Yatabe Y; Hisao Asamura ;; Hoffman H; Huang J; Kernstine K; Lievens Y; Osarogiagbon RU; Martin Putora P; Rami-Porta R; Rusch V; Van Schil P; Yang J; Mahar ; Chair A; ); Asamura H; Giuliani M; Marino M; Osarogiagbon RU; Rusch V; Detterbeck F; Raymond ;; U; Brunelli A; Fong K; Huang J; Kim YT; Krasnik M; Liu H; Van Meerbeeck J; Montuenga LM; Nicholson AG; Rusch V; Samstein R; Singh N; Tammemägi M; Terra R; Tsao M; Turna A; Williams ; Chair T; ); Boubia S; Donington J; Hoffman H; Infante M; Marino M; Marom EM; Nakajima J; Nicholson AG; Van Schil P; Travis W; Tsao M; Yatabe Y; Samuel Armato ;; Liu H; Macmahon H; Marom EM; Naidich D; Powell C; Van Schil P; Travis ; Chair W; ); Appel S; Chang J; Chen K; Girard N; Goo JM; Kim YT; Macmahon H; Nicholson AG; Martin Putora P; Rekhtman N; Rivera MP; Tanoue L; Terra RM; Travis W; Ugalde P; Carbone D; Hirsch ; Chair F; Luiz ); Araujo H; Asamura H; Brambilla E; Chang J; Detterbeck F; Gautschi O; Karim N; Kerr K; Kneuertz P; Lim E; Mack P; Matilla J; Montuenga LM; Nicholson AG; Osarogiagbon RU; Pass H; Presley CJ; Rami-Porta R; Rekhtman N; Ren H
9,Sun J. CAALC: Shanghai Chest Hospital. CAALC: Shanghai Chest Hospital. None;634.,CAALC: Shanghai Chest Hospital,CAALC: Shanghai Chest Hospital,,634,,,,,Sun J
10,Fong K. The University of Queensland TPCH Thoracic Research Centre. The University of Queensland TPCH Thoracic Research Centre. None;577.,The University of Queensland TPCH Thoracic Research Centre,The University of Queensland TPCH Thoracic Research Centre,,577,,,,,Fong K
11,Terra R. None. None. None;555.,,,,555,,,,,Terra R
12,Wu N. Second Department of Thoracic Surgery. Second Department of Thoracic Surgery. None;455.,Second Department of Thoracic Surgery,Second Department of Thoracic Surgery,,455,,,,,Wu N
13,Chen K. None. None. None;None.,,,,,,,,,Chen K
14,Mohan A. All India Institute of Medical Sciences. All India Institute of Medical Sciences. None;None:448.,All India Institute of Medical Sciences,All India Institute of Medical Sciences,,,,448,,,Mohan A
15,Van Schil P. None. None. None;None:304.,,,,,,304,,,Van Schil P
16,Bertoglio P. IRCCS Sacro Cuore-Don Calabria Hospital. IRCCS Sacro Cuore-Don Calabria Hospital. 298;None.,IRCCS Sacro Cuore-Don Calabria Hospital,IRCCS Sacro Cuore-Don Calabria Hospital,298,,,,,,Bertoglio P
17,Yang C. Massachusetts General Hospital. Massachusetts General Hospital. 295;None.,Massachusetts General Hospital,Massachusetts General Hospital,295,,,,,,Yang C
18,Moises R. Hospital de Rehabilitación Respiratoria María Ferrer. Hospital de Rehabilitación Respiratoria María Ferrer. None;None:264.,Hospital de Rehabilitación Respiratoria María Ferrer,Hospital de Rehabilitación Respiratoria María Ferrer,,,,264,,,Moises R
19,Turna A. None. None. None;None:238.,,,,,,238,,,Turna A
20,Celik A. None. None. 193 cases;None.,,,193 cases,,,,,,Celik A
21,"M, Alapont M. GCCB3: Consorcio Hospitalario Provincial de Castellón. GCCB3: Consorcio Hospitalario Provincial de Castellón. None;None:165.",GCCB3: Consorcio Hospitalario Provincial de Castellón,GCCB3: Consorcio Hospitalario Provincial de Castellón,,,,165,,,M; Alapont M
22,"Moreno LS, Murguiondo MZ. GCCB3: Hospital Universitario Marqués de Valdecilla. GCCB3: Hospital Universitario Marqués de Valdecilla. None;165.",GCCB3: Hospital Universitario Marqués de Valdecilla,GCCB3: Hospital Universitario Marqués de Valdecilla,,165,,,,,Moreno LS; Murguiondo MZ
23,"Longo C. Instituto COI, Río de Janeiro. Instituto COI, Río de Janeiro. None;150.","Instituto COI, Río de Janeiro","Instituto COI, Río de Janeiro",,150,,,,,Longo C
24,"Zhou H. Suining Central Hospital, Suining, People's Republic of China (147 cases). Suining Central Hospital, Suining, People's Republic of China (147 cases). None;None.","Suining Central Hospital, Suining, People's Republic of China (147 cases)","Suining Central Hospital, Suining, People's Republic of China (147 cases)",,,,,,,Zhou H
25,"Pirondini E, Asst San G. None. None. None;None:144.",,,,,,144,,,Pirondini E; Asst San G
26,Lyons G. Hospital Británico de. Hospital Británico de. None;143.,Hospital Británico de,Hospital Británico de,,143,,,,,Lyons G
27,Gkiozos I. Athens School of Medicine. Athens School of Medicine. None;133.,Athens School of Medicine,Athens School of Medicine,,133,,,,,Gkiozos I
28,Kernstine K. UT Southwestern Medical Center at. UT Southwestern Medical Center at. None;132.,UT Southwestern Medical Center at,UT Southwestern Medical Center at,,132,,,,,Kernstine K
29,"M, Mitjans S, Costa R. GCCB3: Hospital Universitari Mútua Terrassa. GCCB3: Hospital Universitari Mútua Terrassa. None;124.",GCCB3: Hospital Universitari Mútua Terrassa,GCCB3: Hospital Universitari Mútua Terrassa,,124,,,,,M; Mitjans S; Costa R
30,"M, Crespo G, Ares AN. GCCB3: Complejo Hospitalario Universitario of Albacete. GCCB3: Complejo Hospitalario Universitario of Albacete. None;114.",GCCB3: Complejo Hospitalario Universitario of Albacete,GCCB3: Complejo Hospitalario Universitario of Albacete,,114,,,,,M; Crespo G; Ares AN
31,Lee C. None. None. None;104.,,,,104,,,,,Lee C
32,Pang YK. Malaysian Thoracic Society. Malaysian Thoracic Society. 99 cases;None.,Malaysian Thoracic Society,Malaysian Thoracic Society,99 cases,,,,,,Pang YK
33,Evans N. Thomas Jefferson University Hospital. Thomas Jefferson University Hospital. 1998;None.,Thomas Jefferson University Hospital,Thomas Jefferson University Hospital,1998,,,,,,Evans N
34,Hirsch F. Icahn School of Medicine at Mount Sinai. Icahn School of Medicine at Mount Sinai. None;None.,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,,,,,,Hirsch F
35,Ridai M. University Hospital of Casablanca. University Hospital of Casablanca. 83 cases;None.,University Hospital of Casablanca,University Hospital of Casablanca,83 cases,,,,,,Ridai M
36,"Barenys CM, Santos JS. Germans Trias i Pujol. GCCB. None;3.",Germans Trias i Pujol,GCCB,,3,,,,,Barenys CM; Santos JS
37,Roig JS. Hospital Universitari Son Espases. Hospital Universitari Son Espases. 76 cases;None.,Hospital Universitari Son Espases,Hospital Universitari Son Espases,76 cases,,,,,,Roig JS
38,Hoffmann H. None. None. 75 cases;None.,,,75 cases,,,,,,Hoffmann H
39,Iñiguez-García MA. None. None. None;None.,,,,,,,,,Iñiguez-García MA
40,"De Lima LH, Araujo. Brazilian National Cancer Institute (INCA), Río de Janeiro. Brazilian National Cancer Institute (INCA), Río de Janeiro. 72 cases;None.","Brazilian National Cancer Institute (INCA), Río de Janeiro","Brazilian National Cancer Institute (INCA), Río de Janeiro",72 cases,,,,,,De Lima LH; Araujo
41,Grohé C. Evangelische Lungenklinik Berlin-NET Registry. Evangelische Lungenklinik Berlin-NET Registry. None;71.,Evangelische Lungenklinik Berlin-NET Registry,Evangelische Lungenklinik Berlin-NET Registry,,71,,,,,Grohé C
42,Ball D. Peter MacCallum Cancer Institute. Peter MacCallum Cancer Institute. 70 cases;None.,Peter MacCallum Cancer Institute,Peter MacCallum Cancer Institute,70 cases,,,,,,Ball D
43,Tarek N. None. None. None;None.,,,,,,,,,Tarek N
44,Yang D. CAALC. s Republic of China. None;63.,CAALC,s Republic of China,,63,,,,,Yang D
45,Sánchez D. GCCB. GCCB. 62 cases;3.,GCCB,GCCB,62 cases,3,,,,,Sánchez D
46,Blanco JA. GCCB3: Hospital Universitario San Agustín. GCCB3: Hospital Universitario San Agustín. 61 cases;None.,GCCB3: Hospital Universitario San Agustín,GCCB3: Hospital Universitario San Agustín,61 cases,,,,,,Blanco JA
47,Montuenga L. None. None. 55 cases;None.,,,55 cases,,,,,,Montuenga L
48,"G, Gil G, Guijarro R, J. GCCB. GCCB. 52 cases;3.",GCCB,GCCB,52 cases,3,,,,,G; Gil G; Guijarro R; J
49,"C, Rico G, Matilla JM. GCCB. GCCB. 50 cases;3.",GCCB,GCCB,50 cases,3,,,,,C; Rico G; Matilla JM
50,"Fuster AR, Curall V. GCCB. GCCB. 50 cases;3.",GCCB,GCCB,50 cases,3,,,,,Fuster AR; Curall V
51,Miravet L. GCCB3: Hospital La Plana. GCCB3: Hospital La Plana. 49;None.,GCCB3: Hospital La Plana,GCCB3: Hospital La Plana,49,,,,,,Miravet L
52,"Arca J, Lamelas IP. GCCB3: Complexo Hospitalario Universitario Ourense. GCCB3: Complexo Hospitalario Universitario Ourense. 48 cases;None.",GCCB3: Complexo Hospitalario Universitario Ourense,GCCB3: Complexo Hospitalario Universitario Ourense,48 cases,,,,,,Arca J; Lamelas IP
53,Melis E. IRCCS Regina Elena National Cancer Institute. IRCCS Regina Elena National Cancer Institute. 41 cases;None.,IRCCS Regina Elena National Cancer Institute,IRCCS Regina Elena National Cancer Institute,41 cases,,,,,,Melis E
54,Fuika SG. GCCB3: Hospital UA Txagorritxu. GCCB3: Hospital UA Txagorritxu. None;34.,GCCB3: Hospital UA Txagorritxu,GCCB3: Hospital UA Txagorritxu,,34,,,,,Fuika SG
55,Tournoy K. None. None. 33 cases;None.,,,33 cases,,,,,,Tournoy K
56,Rosell Abós MT. GCCB3: Hospital Royo Vilanova. GCCB3: Hospital Royo Vilanova. 31 cases;None.,GCCB3: Hospital Royo Vilanova,GCCB3: Hospital Royo Vilanova,31 cases,,,,,,Rosell Abós MT
57,Aranguena LG. GCCB. GCCB. 28 cases;3.,GCCB,GCCB,28 cases,3,,,,,Aranguena LG
58,Arrieta O. Instituto Nacional de Cancerología. Instituto Nacional de Cancerología. 28 cases;None.,Instituto Nacional de Cancerología,Instituto Nacional de Cancerología,28 cases,,,,,,Arrieta O
59,Blum MG. Penrose Cancer Center. Penrose Cancer Center. 28;None.,Penrose Cancer Center,Penrose Cancer Center,28,,,,,,Blum MG
60,Mishra D. BP Koirala Institute of Health Sciences. BP Koirala Institute of Health Sciences. 25 cases;None.,BP Koirala Institute of Health Sciences,BP Koirala Institute of Health Sciences,25 cases,,,,,,Mishra D
61,García Prim JM. Hospital Clínico Universitario de Santiago. Hospital Clínico Universitario de Santiago. 25 cases;None.,Hospital Clínico Universitario de Santiago,Hospital Clínico Universitario de Santiago,25 cases,,,,,,García Prim JM
62,Gorospe MM. Hospital San Pedro de Logroño. Logroño. None;None.,Hospital San Pedro de Logroño,Logroño,,,,,,,Gorospe MM
63,Stirling R. The Alfred Hospital. The Alfred Hospital. 23 cases;None.,The Alfred Hospital,The Alfred Hospital,23 cases,,,,,,Stirling R
64,Steen B. GCCB3: Hospital de Alcorcón. GCCB3: Hospital de Alcorcón. None;23.,GCCB3: Hospital de Alcorcón,GCCB3: Hospital de Alcorcón,,23,,,,,Steen B
65,Chimondeguy D. Hospital Universitario Austral. Hospital Universitario Austral. 22 cases;None.,Hospital Universitario Austral,Hospital Universitario Austral,22 cases,,,,,,Chimondeguy D
66,"Montoro Zulueta FJ. GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes. GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes. 22 cases;None.","GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes","GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes",22 cases,,,,,,Montoro Zulueta FJ
67,"De La MP, M, Alonso AS. GCCB3: Complejo Hospitalario Universitario de A Coruña. GCCB3: Complejo Hospitalario Universitario de A Coruña. 21;None.",GCCB3: Complejo Hospitalario Universitario de A Coruña,GCCB3: Complejo Hospitalario Universitario de A Coruña,21,,,,,,De La MP; M; Alonso AS
68,"Cordovilla R, Hernández TG. GCCB. GCCB. 21 cases;3.",GCCB,GCCB,21 cases,3,,,,,Cordovilla R; Hernández TG
69,Thomas C. Mayo Clinic Rochester. Mayo Clinic Rochester. 20 cases;None.,Mayo Clinic Rochester,Mayo Clinic Rochester,20 cases,,,,,,Thomas C
70,"Hernández-Hernández J. GCCB3: Complejo Asistencial de Ávila, Ávila, Spain (19 cases); I. Macía. GCCB3: Complejo Asistencial de Ávila, Ávila, Spain (19 cases); I. Macía. 16 cases;3.","GCCB3: Complejo Asistencial de Ávila, Ávila, Spain (19 cases); I. Macía","GCCB3: Complejo Asistencial de Ávila, Ávila, Spain (19 cases); I. Macía",16 cases,3,,,,,Hernández-Hernández J
71,"Salcedo JR, Morales Chacón B. GCCB3: Hospital Clínico San Carlos. GCCB3: Hospital Clínico San Carlos. 16 cases;None.",GCCB3: Hospital Clínico San Carlos,GCCB3: Hospital Clínico San Carlos,16 cases,,,,,,Salcedo JR; Morales Chacón B
72,"Wu YL, Hospital GG, G. People's Republic of China (15 cases). People's Republic of China (15 cases). None;None.",People's Republic of China (15 cases),People's Republic of China (15 cases),,,,,,,Wu YL; Hospital GG; G
73,"Tellez EM, Trujillo JC. GCCB3: Hospital de la Santa Creu i Sant Pau. GCCB3: Hospital de la Santa Creu i Sant Pau. 14 cases;None.",GCCB3: Hospital de la Santa Creu i Sant Pau,GCCB3: Hospital de la Santa Creu i Sant Pau,14 cases,,,,,,Tellez EM; Trujillo JC
74,Bai L. CAALC: Xinqiao Hospital. CAALC: Xinqiao Hospital. None;None.,CAALC: Xinqiao Hospital,CAALC: Xinqiao Hospital,,,,,,,Bai L
75,"Magaroles R, De L, Júlvez E. Hospital Universitari Joan XXIII. Hospital Universitari Joan XXIII. 14 cases;None.",Hospital Universitari Joan XXIII,Hospital Universitari Joan XXIII,14 cases,,,,,,Magaroles R; De L; Júlvez E
76,Íñiguez RM. Fundación Jiménez Díaz. Fundación Jiménez Díaz. 14 cases;None.,Fundación Jiménez Díaz,Fundación Jiménez Díaz,14 cases,,,,,,Íñiguez RM
77,"Flor RE, Justes PT. GCCB3: Hospital Clínico Universitario Lozano Blesa. GCCB3: Hospital Clínico Universitario Lozano Blesa. 13 cases;None.",GCCB3: Hospital Clínico Universitario Lozano Blesa,GCCB3: Hospital Clínico Universitario Lozano Blesa,13 cases,,,,,,Flor RE; Justes PT
78,Ariza Prota CM. GCCB. GCCB. 13 cases;3.,GCCB,GCCB,13 cases,3,,,,,Ariza Prota CM
79,"Pavón Fernández MJ, Hospital S, Ochoa. None. None. None;13.",,,,13,,,,,Pavón Fernández MJ; Hospital S; Ochoa
80,"Menéndez J, Penna M. Hospital General de Agudos José. Hospital General de Agudos José. 11 cases;None.",Hospital General de Agudos José,Hospital General de Agudos José,11 cases,,,,,,Menéndez J; Penna M
81,Defranchi S. Hospital Universitario-Fundación Favaloro. Hospital Universitario-Fundación Favaloro. 11 cases;None.,Hospital Universitario-Fundación Favaloro,Hospital Universitario-Fundación Favaloro,11 cases,,,,,,Defranchi S
82,"Tellez EM. The Following Institutions Submitted Ten Eligible Cases or Less Listed Alphabetically M. Curado, A.C. Camargo Cancer Center. The Following Institutions Submitted Ten Eligible Cases or Less Listed Alphabetically M. Curado, A.C. Camargo Cancer Center. 11 cases;None.","The Following Institutions Submitted Ten Eligible Cases or Less Listed Alphabetically M. Curado, A.C. Camargo Cancer Center","The Following Institutions Submitted Ten Eligible Cases or Less Listed Alphabetically M. Curado, A.C. Camargo Cancer Center",11 cases,,,,,,Tellez EM
83,"Han S, C. None. None. None;None.",,,,,,,,,Han S; C
84,"D, Faber L, ;, García Herreros P. Carmel Medical Center. Carmel Medical Center. None;None.",Carmel Medical Center,Carmel Medical Center,,,,,,,D; Faber L; ;; García Herreros P
85,"Suárez F. Clínica Santa María, Santiago de Chile. D. Subotic, Clinical Center of Serbia. None;None.","Clínica Santa María, Santiago de Chile","D. Subotic, Clinical Center of Serbia",,,,,,,Suárez F
86,"Velásquez M. Fundación Clínica Valle del Lili. García García, GCCB3: Complejo Asistencial Universitario de León. None;3.",Fundación Clínica Valle del Lili,"García García, GCCB3: Complejo Asistencial Universitario de León",,3,,,,,Velásquez M
87,Raíces M. Hospital Italiano de. Hospital Italiano de. None;None.,Hospital Italiano de,Hospital Italiano de,,,,,,,Raíces M
88,"Hernández-Hernández ; Pedro Alcántara JR, Cáceres, Spain ;M, Pavón Fernández. Hospital Nuestra Señora de Sonsoles, Ávila, Spain; Luis Berlanga. H. Hernández Rodríguez. None;None.","Hospital Nuestra Señora de Sonsoles, Ávila, Spain; Luis Berlanga",H. Hernández Rodríguez,,,,,,,Hernández-Hernández ; Pedro Alcántara JR; Cáceres; Spain ;M; Pavón Fernández
89,"Cavaco F, Barrera EA, ;, Cvijanovic V. None. None. None;None.",,,,,,,,,Cavaco F; Barrera EA; ;; Cvijanovic V
90,"Zereu M, Pereira Filho P, Casa De Porto Alegre S, Brazil ;W, Aguiar. SECITOR-Servico de Cirurgia Toracica de Recife. SECITOR-Servico de Cirurgia Toracica de Recife. None;None.",SECITOR-Servico de Cirurgia Toracica de Recife,SECITOR-Servico de Cirurgia Toracica de Recife,,,,,,,Zereu M; Pereira Filho P; Casa De Porto Alegre S; Brazil ;W; Aguiar
91,"Goldstraw P. Report on the international workshop on intrathoracic staging London, October 1996. Lung Cancer. 1997;18.","Report on the international workshop on intrathoracic staging London, October 1996",Lung Cancer,1997,18,,,,,Goldstraw P
92,"Rami-Porta R, Goldstraw P, Asamura H. Commemorating the silver anniversary of the International Association for the Study of Lung Cancer international workshop on intrathoracic staging. J Thorac Oncol. 2021;16.",Commemorating the silver anniversary of the International Association for the Study of Lung Cancer international workshop on intrathoracic staging,J Thorac Oncol,2021,16,,,,,Rami-Porta R; Goldstraw P; Asamura H
93,"Goldstraw P, Crowley JJ. The International Association for the Study of Lung Cancer international staging project on lung cancer. J Thorac Oncol. 2006;1.",The International Association for the Study of Lung Cancer international staging project on lung cancer,J Thorac Oncol,2006,1,,,,,Goldstraw P; Crowley JJ
94,"Rami-Porta R, Ball D, Crowley J. The IASLC Lung Cancer Staging Project: proposals for the revision of the T descriptors in the forthcoming (seventh) edition of the TNM classification for lung cancer. J Thorac Oncol. 2007;2.",The IASLC Lung Cancer Staging Project: proposals for the revision of the T descriptors in the forthcoming (seventh) edition of the TNM classification for lung cancer,J Thorac Oncol,2007,2,,,,,Rami-Porta R; Ball D; Crowley J
95,"Rusch VW, Crowley J, Giroux DJ. The IASLC Lung Cancer Staging Project: proposals for the revision of the N descriptors in the forthcoming seventh edition of the TNM classification for lung cancer. J Thorac Oncol. 2007;2.",The IASLC Lung Cancer Staging Project: proposals for the revision of the N descriptors in the forthcoming seventh edition of the TNM classification for lung cancer,J Thorac Oncol,2007,2,,,,,Rusch VW; Crowley J; Giroux DJ
96,"Postmus PE, Brambilla E, Chansky K. The IASLC Lung Cancer Staging Project: proposals for revision of the M descriptors in the forthcoming (seventh) edition of the TNM classification of lung cancer. J Thorac Oncol. 2007;2.",The IASLC Lung Cancer Staging Project: proposals for revision of the M descriptors in the forthcoming (seventh) edition of the TNM classification of lung cancer,J Thorac Oncol,2007,2,,,,,Postmus PE; Brambilla E; Chansky K
97,"Goldstraw P, Crowley J, Chansky K. The IASLC Lung Cancer Staging Project: proposals for the revision of the TNM stage groupings in the forthcoming (seventh) edition of the TNM classification of malignant tumours. J Thorac Oncol. 2007;2.",The IASLC Lung Cancer Staging Project: proposals for the revision of the TNM stage groupings in the forthcoming (seventh) edition of the TNM classification of malignant tumours,J Thorac Oncol,2007,2,,,,,Goldstraw P; Crowley J; Chansky K
98, TNM Classification of Malignant Tumours. TNM Classification of Malignant Tumours. 2009;None.,TNM Classification of Malignant Tumours,TNM Classification of Malignant Tumours,2009,,,,,,
99,"Edge SB, Byrd DR, Compton CC, Fritz AG, Greene FL, Trotti I. Cancer Staging Manual. Cancer Staging Manual. 2010;None.",Cancer Staging Manual,Cancer Staging Manual,2010,,,,,,Edge SB; Byrd DR; Compton CC; Fritz AG; Greene FL; Trotti I
100,Goldstraw P. Staging Handbook in Thoracic Oncology. Staging Handbook in Thoracic Oncology. 2009;None.,Staging Handbook in Thoracic Oncology,Staging Handbook in Thoracic Oncology,2009,,,,,,Goldstraw P
101,Goldstraw P. Staging Manual in Thoracic Oncology. Staging Manual in Thoracic Oncology. 2009;None.,Staging Manual in Thoracic Oncology,Staging Manual in Thoracic Oncology,2009,,,,,,Goldstraw P
102,"Rusch VW, Asamura H, Watanabe H. The IASLC lung cancer staging project: a proposal for a new international lymph node map in the forthcoming seventh edition of the TNM classification for lung cancer. J Thorac Oncol. 2009;4.",The IASLC lung cancer staging project: a proposal for a new international lymph node map in the forthcoming seventh edition of the TNM classification for lung cancer,J Thorac Oncol,2009,4,,,,,Rusch VW; Asamura H; Watanabe H
103,"Rami-Porta R, Bolejack V, Giroux DJ. The IASLC lung cancer staging project: the new database to inform the eighth edition of the TNM classification of lung cancer. J Thorac Oncol. 2014;9.",The IASLC lung cancer staging project: the new database to inform the eighth edition of the TNM classification of lung cancer,J Thorac Oncol,2014,9,,,,,Rami-Porta R; Bolejack V; Giroux DJ
104,"Rami-Porta R, Bolejack V, Crowley J. The IASLC lung cancer staging project: proposals for the revisions of the T descriptors in the forthcoming eighth edition of the TNM classification for lung cancer. J Thorac Oncol. 2015;10.",The IASLC lung cancer staging project: proposals for the revisions of the T descriptors in the forthcoming eighth edition of the TNM classification for lung cancer,J Thorac Oncol,2015,10,,,,,Rami-Porta R; Bolejack V; Crowley J
105,"Asamura H, Chansky K, Crowley J. The International Association for the Study of Lung Cancer lung cancer staging project: proposals for the revision of the N descriptors in the forthcoming eighth edition of the TNM classification for lung cancer. J Thorac Oncol. 2015;10.",The International Association for the Study of Lung Cancer lung cancer staging project: proposals for the revision of the N descriptors in the forthcoming eighth edition of the TNM classification for lung cancer,J Thorac Oncol,2015,10,,,,,Asamura H; Chansky K; Crowley J
106,"Eberhardt WE, Mitchell A, Crowley J. The IASLC lung cancer staging project: proposals for the revision of the M descriptors in the forthcoming eighth edition of the TNM classification of lung cancer. J Thorac Oncol. 2015;10.",The IASLC lung cancer staging project: proposals for the revision of the M descriptors in the forthcoming eighth edition of the TNM classification of lung cancer,J Thorac Oncol,2015,10,,,,,Eberhardt WE; Mitchell A; Crowley J
107,"Travis WD, Asamura H, Bankier AA. The IASLC lung cancer staging project: proposals for coding Tcategories for subsolid nodules and assessment of tumor size in part-solid tumors in the forthcoming eighth edition of the TNM classification of lung cancer. J Thorac Oncol. 2016;11.",The IASLC lung cancer staging project: proposals for coding Tcategories for subsolid nodules and assessment of tumor size in part-solid tumors in the forthcoming eighth edition of the TNM classification of lung cancer,J Thorac Oncol,2016,11,,,,,Travis WD; Asamura H; Bankier AA
108,"Goldstraw P, Chansky K, Crowley J. The IASLC lung cancer staging project: proposals for revision of the TNM stage groupings in the forthcoming (eighth) edition of the TNM classification for lung cancer. J Thorac Oncol. 2016;11.",The IASLC lung cancer staging project: proposals for revision of the TNM stage groupings in the forthcoming (eighth) edition of the TNM classification for lung cancer,J Thorac Oncol,2016,11,,,,,Goldstraw P; Chansky K; Crowley J
109, TNM Classification of Malignant Tumours. TNM Classification of Malignant Tumours. 2017;None.,TNM Classification of Malignant Tumours,TNM Classification of Malignant Tumours,2017,,,,,,
110,Amin MB. AJCC Cancer Staging Manual. AJCC Cancer Staging Manual. 2017;None.,AJCC Cancer Staging Manual,AJCC Cancer Staging Manual,2017,,,,,,Amin MB
111,Rami-Porta R. Staging Handbook in Thoracic Oncology. Staging Handbook in Thoracic Oncology. 2016;None.,Staging Handbook in Thoracic Oncology,Staging Handbook in Thoracic Oncology,2016,,,,,,Rami-Porta R
112,Rami-Porta. Staging Manual in Thoracic Oncology. Staging Manual in Thoracic Oncology. 2016;None.,Staging Manual in Thoracic Oncology,Staging Manual in Thoracic Oncology,2016,,,,,,Rami-Porta
113,"Giroux DJ, Van Schil P, Asamura H. The IASLC lung cancer staging project: a renewed call to participation. J Thorac Oncol. 2018;13.",The IASLC lung cancer staging project: a renewed call to participation,J Thorac Oncol,2018,13,,,,,Giroux DJ; Van Schil P; Asamura H
114, TNM Classification of Malignant Tumours. TNM Classification of Malignant Tumours. 2017;None.,TNM Classification of Malignant Tumours,TNM Classification of Malignant Tumours,2017,,,,,,
115,"Detterbeck FC, Nicholson AG, FW. The IASLC lung cancer staging project: summary of proposals for revisions of the classification of lung cancers with multiple pulmonary sites of involvement in the forthcoming eighth edition of the TNM classification. J Thorac Oncol. 2016;11.",The IASLC lung cancer staging project: summary of proposals for revisions of the classification of lung cancers with multiple pulmonary sites of involvement in the forthcoming eighth edition of the TNM classification,J Thorac Oncol,2016,11,,,,,Detterbeck FC; Nicholson AG; FW
116,"Detterbeck FC, Nishimura KK, Cilento VJ. The International Association for the Study of Lung Cancer staging project: methods and guiding principles for the development of the ninth edition TNM classification. J Thorac Oncol. 2022;17.",The International Association for the Study of Lung Cancer staging project: methods and guiding principles for the development of the ninth edition TNM classification,J Thorac Oncol,2022,17,,,,,Detterbeck FC; Nishimura KK; Cilento VJ
