#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Aberle DR, Adams AM, Berg CD. Reduced Lung-Cancer Mortality with Low-Dose Computed Tomographic Screening. N Engl J Med. 2011;365.",Reduced Lung-Cancer Mortality with Low-Dose Computed Tomographic Screening,N Engl J Med,2011,365,,,,,Aberle DR; Adams AM; Berg CD
2,"Bryant AK, Mundt RC, Sandhu AP. Stereotactic Body Radiation Therapy Versus Surgery for Early Lung Cancer Among US Veterans. Ann Thorac Surg. 2018;105.",Stereotactic Body Radiation Therapy Versus Surgery for Early Lung Cancer Among US Veterans,Ann Thorac Surg,2018,105,,,,,Bryant AK; Mundt RC; Sandhu AP
3,"Puri V, Crabtree TD, Bell JM. Treatment Outcomes in Stage I Lung Cancer: A Comparison of Surgery and Stereotactic Body Radiation Therapy. J Thorac Oncol. 2015;10.",Treatment Outcomes in Stage I Lung Cancer: A Comparison of Surgery and Stereotactic Body Radiation Therapy,J Thorac Oncol,2015,10,,,,,Puri V; Crabtree TD; Bell JM
4,"Lee K, Kim HO, Choi HK. Real-world treatment patterns for patients 80 years and older with early lung cancer: A nationwide claims study. BMC Pulm Med. 2018;18:127.",Real-world treatment patterns for patients 80 years and older with early lung cancer: A nationwide claims study,BMC Pulm Med,2018,18,,127,,,Lee K; Kim HO; Choi HK
5,"Senthi S, Lagerwaard FJ, Haasbeek C. Patterns of disease recurrence after stereotactic ablative radiotherapy for early stage non-small-cell lung cancer: A retrospective analysis. Lancet Oncol. 2012;13.",Patterns of disease recurrence after stereotactic ablative radiotherapy for early stage non-small-cell lung cancer: A retrospective analysis,Lancet Oncol,2012,13,,,,,Senthi S; Lagerwaard FJ; Haasbeek C
6,"Dupuy DE, Fernando HC, Hillman S. Radiofrequency ablation of stage IA non-small cell lung cancer in medically inoperable patients: Results from the American College of Surgeons Oncology Group Z4033 (Alliance) trial. Cancer. 2015;121.",Radiofrequency ablation of stage IA non-small cell lung cancer in medically inoperable patients: Results from the American College of Surgeons Oncology Group Z4033 (Alliance) trial,Cancer,2015,121,,,,,Dupuy DE; Fernando HC; Hillman S
7,"Healey TT, March BT, Baird G. Microwave Ablation for Lung Neoplasms: A Retrospective Analysis of Long-Term Results. J Vasc Interv Radiol. 2017;28.",Microwave Ablation for Lung Neoplasms: A Retrospective Analysis of Long-Term Results,J Vasc Interv Radiol,2017,28,,,,,Healey TT; March BT; Baird G
8,"Niu L, Xu K, Mu F. Cryosurgery for lung cancer. J Thorac Dis. 2012;4.",Cryosurgery for lung cancer,J Thorac Dis,2012,4,,,,,Niu L; Xu K; Mu F
9,"Onishi H, Marino K, Yamashita H. Case series of 23 patients who developed fatal radiation pneumonitis after stereotactic body radiotherapy for lung cancer. Technol Cancer Res Treat. 2018;17:1533033818801323.",Case series of 23 patients who developed fatal radiation pneumonitis after stereotactic body radiotherapy for lung cancer,Technol Cancer Res Treat,2018,17,,1533033818801323,,,Onishi H; Marino K; Yamashita H
10,"Hiraki T, Gobara H, Fujiwara H. Lung cancer ablation: Complications. Semin Intervent Radiol. 2013;30.",Lung cancer ablation: Complications,Semin Intervent Radiol,2013,30,,,,,Hiraki T; Gobara H; Fujiwara H
