#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Wright FW. Spontaneous pneumothorax and pulmonary malignant disease--a syndrome sometimes associated with cavitating tumours. Report of nine new cases, four with metastases and five with primary bronchial tumours. Clin Radiol. 1976;27.","Spontaneous pneumothorax and pulmonary malignant disease--a syndrome sometimes associated with cavitating tumours. Report of nine new cases, four with metastases and five with primary bronchial tumours",Clin Radiol,1976,27,,,,,Wright FW
2,"Baumann MH, Strange C. The clinician's perspective on pneumothorax management. Chest. 1997;112.",The clinician's perspective on pneumothorax management,Chest,1997,112,,,,,Baumann MH; Strange C
3,"Macduff A, Arnold A, Harvey J. Management of spontaneous pneumothorax: British thoracic society pleural disease guideline 2010. Thorax. 2010;65(Suppl 2).",Management of spontaneous pneumothorax: British thoracic society pleural disease guideline 2010,Thorax,2010,65,Suppl 2,,,,Macduff A; Arnold A; Harvey J
4,"Baumann MH, Strange C, Heffner JE. Management of spontaneous pneumothorax: an American College of Chest Physicians Delphi consensus statement. Chest. 2001;119.",Management of spontaneous pneumothorax: an American College of Chest Physicians Delphi consensus statement,Chest,2001,119,,,,,Baumann MH; Strange C; Heffner JE
5,"O'rourke JP, Yee ES. Civilian Spontaneous Pneumothorax: Treatment Options and Long-term Results. Chest. 1989;96.",Civilian Spontaneous Pneumothorax: Treatment Options and Long-term Results,Chest,1989,96,,,,,O'rourke JP; Yee ES
6,"Chan SN, Okuno SH, Jatoi A. Causes and outcomes of spontaneous pneumothoraces in solid tumor cancer patients: an update for the medical oncologist. J Thorac Oncol. 2006;1.",Causes and outcomes of spontaneous pneumothoraces in solid tumor cancer patients: an update for the medical oncologist,J Thorac Oncol,2006,1,,,,,Chan SN; Okuno SH; Jatoi A
7,"Lai RS, Perng RP, Chang SC. Primary lung cancer complicated with pneumothorax. Jpn J Clin Oncol. 1992;22.",Primary lung cancer complicated with pneumothorax,Jpn J Clin Oncol,1992,22,,,,,Lai RS; Perng RP; Chang SC
8,"Yellin A, Benfield JR. Pneumothorax associated with lymphoma. Am Rev Respir Dis. 1986;134.",Pneumothorax associated with lymphoma,Am Rev Respir Dis,1986,134,,,,,Yellin A; Benfield JR
9,"Novakov IP, Hadzhigeorgiev GN, Safev GP. Resolution of experimental pneumothorax by room air. Folia Med (Plovdiv). 2011;53.",Resolution of experimental pneumothorax by room air,Folia Med (Plovdiv),2011,53,,,,,Novakov IP; Hadzhigeorgiev GN; Safev GP
10,"Park CB, Moon MH, Jeon HW. Does oxygen therapy increase the resolution rate of primary spontaneous pneumothorax?. J Thorac Dis. 2017;9.",Does oxygen therapy increase the resolution rate of primary spontaneous pneumothorax?,J Thorac Dis,2017,9,,,,,Park CB; Moon MH; Jeon HW
11,Baumann MH. Management of spontaneous pneumothorax. Clin Chest Med. 2006;27.,Management of spontaneous pneumothorax,Clin Chest Med,2006,27,,,,,Baumann MH
12,"Henry M, Arnold T, Harvey J. BTS guidelines for the management of spontaneous pneumothorax. Thorax. 2003;58(Suppl 2).",BTS guidelines for the management of spontaneous pneumothorax,Thorax,2003,58,Suppl 2,,,,Henry M; Arnold T; Harvey J
13,"Austin PC, Lee DS, Fine J et al.. Introduction to the analysis of survival data in the presence of competing risks. J Thorac Dis. 2016;133(4). doi:10.21037/jtd.2019.03.35.",Introduction to the analysis of survival data in the presence of competing risks,J Thorac Dis,2016,133,4,,10.21037/jtd.2019.03.35,,Austin PC; Lee DS; Fine J; Grosu HB; Vial MR; Hernandez M; Li L; Casal RF; Eapen GA; Ost DE
