#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Mathew R, Hibare K, Dalar L. Tracheobronchial stent sizing and deployment practices airway stenting practices around the world: a survey study. J Thorac Dis. 2020;12.",Tracheobronchial stent sizing and deployment practices airway stenting practices around the world: a survey study,J Thorac Dis,2020,12,,,,,Mathew R; Hibare K; Dalar L
2,"Wayne MT, Ali MS, Wakeam E. Current practices in airway stent management: a National Survey of US Practitioners. Respiration. 2023;102.",Current practices in airway stent management: a National Survey of US Practitioners,Respiration,2023,102,,,,,Wayne MT; Ali MS; Wakeam E
3,"Ost DE, Ernst A, Grosu HB. Therapeutic bronchoscopy for malignant central airway obstruction: success rates and impact on dyspnea and quality of life. Chest. 2015;147.",Therapeutic bronchoscopy for malignant central airway obstruction: success rates and impact on dyspnea and quality of life,Chest,2015,147,,,,,Ost DE; Ernst A; Grosu HB
4,"Ortiz-Comino RM, Morales A, Lopez-Lisbona R. Silicone stent versus fully covered metallic stent in malignant central airway stenosis. Ann Thorac Surg. 2021;111.",Silicone stent versus fully covered metallic stent in malignant central airway stenosis,Ann Thorac Surg,2021,111,,,,,Ortiz-Comino RM; Morales A; Lopez-Lisbona R
5,"Elkins MR, Bye PT. Mechanisms and applications of hypertonic saline. J R Soc Med. 2011;104(suppl 1).",Mechanisms and applications of hypertonic saline,J R Soc Med,2011,104,suppl 1,,,,Elkins MR; Bye PT
6,"Michon AL, Jumas-Bilak E, Chiron R. Advances toward the elucidation of hypertonic saline effects on Pseudomonas aeruginosa from cystic fibrosis patients. PLoS One. 2014;9:e90164.",Advances toward the elucidation of hypertonic saline effects on Pseudomonas aeruginosa from cystic fibrosis patients,PLoS One,2014,9,,e90164,,,Michon AL; Jumas-Bilak E; Chiron R
7,"Donaldson SH. More is better? Hypertonic saline dose and response for cystic fibrosis: efficacy, tolerability and implications for clinical practice. Eur Respir J. 2023;62:2300865.","More is better? Hypertonic saline dose and response for cystic fibrosis: efficacy, tolerability and implications for clinical practice",Eur Respir J,2023,62,,2300865,,,Donaldson SH
8,"Elkins MR, Robinson M, Rose BR. A controlled trial of long-term inhaled hypertonic saline in patients with cystic fibrosis. N Engl J Med. 2006;354.",A controlled trial of long-term inhaled hypertonic saline in patients with cystic fibrosis,N Engl J Med,2006,354,,,,,Elkins MR; Robinson M; Rose BR
9,"Anuradha K, Gunathilaka P, Wickramasinghe VP. Effectiveness of hypertonic saline nebulization in airway clearance in children with non-cystic fibrosis bronchiectasis: a randomized control trial. Pediatr Pulmonol. 2021;56.",Effectiveness of hypertonic saline nebulization in airway clearance in children with non-cystic fibrosis bronchiectasis: a randomized control trial,Pediatr Pulmonol,2021,56,,,,,Anuradha K; Gunathilaka P; Wickramasinghe VP
10,"Ralston S, Hill V, Martinez M. Nebulized hypertonic saline without adjunctive bronchodilators for children with bronchiolitis. Pediatrics. 2010;126.",Nebulized hypertonic saline without adjunctive bronchodilators for children with bronchiolitis,Pediatrics,2010,126,,,,,Ralston S; Hill V; Martinez M
11,"Guevara T, Mccolley M, Rychlik SA, K. Tolerance of 7% hypertonic saline in pediatric cystic fibrosis patients. Pediatr Allergy Immunol Pulmonol. 2020;33.",Tolerance of 7% hypertonic saline in pediatric cystic fibrosis patients,Pediatr Allergy Immunol Pulmonol,2020,33,,,,,Guevara T; Mccolley M; Rychlik SA; K
12,"Wahidi MM, Lamb CR, Kovitz K. Interventional pulmonology productivity, compensation, and practice benchmarks: the AABIP 2022 Report. J Bronchology Interv Pulmonol. 2023;30.","Interventional pulmonology productivity, compensation, and practice benchmarks: the AABIP 2022 Report",J Bronchology Interv Pulmonol,2023,30,,,,,Wahidi MM; Lamb CR; Kovitz K
13,"Lee HJ, Labaki W, Yu DH. Airway stent complications: the role of follow-up bronchoscopy as a surveillance method. J Thorac Dis. 2017;9.",Airway stent complications: the role of follow-up bronchoscopy as a surveillance method,J Thorac Dis,2017,9,,,,,Lee HJ; Labaki W; Yu DH
14,"Matsuo T, Colt HG. Evidence against routine scheduling of surveillance bronchoscopy after stent insertion. Chest. 2000;118.",Evidence against routine scheduling of surveillance bronchoscopy after stent insertion,Chest,2000,118,,,,,Matsuo T; Colt HG
15,"Ohar JA, Donohue JF, Spangenthal S. The role of Guaifenesin in the management of chronic mucus hypersecretion associated with stable chronic bronchitis: a comprehensive review. Chronic Obstr Pulm Dis. 2019;6.",The role of Guaifenesin in the management of chronic mucus hypersecretion associated with stable chronic bronchitis: a comprehensive review,Chronic Obstr Pulm Dis,2019,6,,,,,Ohar JA; Donohue JF; Spangenthal S
