#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Pue CA, Pacht ER. Complications of fiberoptic bronchoscopy at a university hospital. Chest. 1995;107(2).",Complications of fiberoptic bronchoscopy at a university hospital,Chest,1995,107,2,,,,Pue CA; Pacht ER
2,"Fazlalizadeh H, Adimi P, Kiani A. Evaluation of bronchoscopy complications in a tertiary health care center. Tanaffos. 2014;13(4).",Evaluation of bronchoscopy complications in a tertiary health care center,Tanaffos,2014,13,4,,,,Fazlalizadeh H; Adimi P; Kiani A
3,"Wahidi MM, Herth F, Chen A, Cheng G, Yarmus L. State of the art: interventional pulmonology. Chest. 2020;157(3).",State of the art: interventional pulmonology,Chest,2020,157,3,,,,Wahidi MM; Herth F; Chen A; Cheng G; Yarmus L
4,"Bernasconi M, Koegelenberg C, Koutsokera A. Iatrogenic bleeding during flexible bronchoscopy: risk factors, prophylactic measures and management. ERJ Open Res. 2017;3(2).","Iatrogenic bleeding during flexible bronchoscopy: risk factors, prophylactic measures and management",ERJ Open Res,2017,3,2,,,,Bernasconi M; Koegelenberg C; Koutsokera A
5,"Davidson K, Shojaee S. Managing massive hemoptysis. Chest. 2020;157(1).",Managing massive hemoptysis,Chest,2020,157,1,,,,Davidson K; Shojaee S
6,"Ker K, Beecher D, Roberts I. Topical application of tranexamic acid for the reduction of bleeding. Cochrane Database Syst Rev. 2013;2013(7):10562.",Topical application of tranexamic acid for the reduction of bleeding,Cochrane Database Syst Rev,2013,2013,7,10562,,,Ker K; Beecher D; Roberts I
7,"Fillingham YA, Ramkumar DB, Jevsevar DS. The safety of tranexamic acid in total joint arthroplasty: a direct meta-analysis. J Arthroplasty. 2018;33(10).",The safety of tranexamic acid in total joint arthroplasty: a direct meta-analysis,J Arthroplasty,2018,33,10,,,,Fillingham YA; Ramkumar DB; Jevsevar DS
8,"Kinoshita T, Ohbe H, Matsui H, Fushimi K, Ogura H, Yasunaga H. Effect of tranexamic acid on mortality in patients with haemoptysis: a nationwide study. Crit Care. 2019;23(1).",Effect of tranexamic acid on mortality in patients with haemoptysis: a nationwide study,Crit Care,2019,23,1,,,,Kinoshita T; Ohbe H; Matsui H; Fushimi K; Ogura H; Yasunaga H
9,"Solomonov A, Fruchter O, Zuckerman T, Brenner B, Yigla M. Pulmonary hemorrhage: a novel mode of therapy. Respir Med. 2009;103(8).",Pulmonary hemorrhage: a novel mode of therapy,Respir Med,2009,103,8,,,,Solomonov A; Fruchter O; Zuckerman T; Brenner B; Yigla M
10,"Wand O, Guber E, Guber A et al.. Inhaled tranexamic acid for hemoptysis treatment: a randomized controlled trial. Chest. 2018;154(6).",Inhaled tranexamic acid for hemoptysis treatment: a randomized controlled trial,Chest,2018,154,6,,,,Wand O; Guber E; Guber A; Shochet E; Israeli-Shani G; Shitrit L; D
11,Zamani A. Bronchoscopic intratumoral injection of tranexamic acid to prevent excessive bleeding during multiple forceps biopsies of lesions with a high risk of bleeding: a prospective case series. BMC Cancer. 2014;14(1).,Bronchoscopic intratumoral injection of tranexamic acid to prevent excessive bleeding during multiple forceps biopsies of lesions with a high risk of bleeding: a prospective case series,BMC Cancer,2014,14,1,,,,Zamani A
12,"Márquez-Martín E, Vergara DG, Martín-Juan J, Flacón AR, Lopez-Campos JL, Rodríguez-Panadero F. Endobronchial administration of tranexamic acid for controlling pulmonary bleeding: a pilot study. J Bronchol Interv Pulmonol. 2010;17(2).",Endobronchial administration of tranexamic acid for controlling pulmonary bleeding: a pilot study,J Bronchol Interv Pulmonol,2010,17,2,,,,Márquez-Martín E; Vergara DG; Martín-Juan J; Flacón AR; Lopez-Campos JL; Rodríguez-Panadero F
13,"Fekri MS, Hashemi-Bajgani SM, Shafahi A, Zarshenas R. Comparing adrenaline with tranexamic acid to control acute endobronchial bleeding: a randomized controlled trial. Iran J Med Sci. 2017;42(2).",Comparing adrenaline with tranexamic acid to control acute endobronchial bleeding: a randomized controlled trial,Iran J Med Sci,2017,42,2,,,,Fekri MS; Hashemi-Bajgani SM; Shafahi A; Zarshenas R
14,Khoo KL. Endobronchial epinephrine: confusion is in the air. Am J Respir Crit Care Med. 2013;187(10):1138.,Endobronchial epinephrine: confusion is in the air,Am J Respir Crit Care Med,2013,187,10,1138,,,Khoo KL
15,"Zhou GW, Zhang W, Dong YC. Flexible bronchoscopy-induced massive bleeding: a 12-year multicentre retrospective cohort study. Respirology. 2016;21(5).",Flexible bronchoscopy-induced massive bleeding: a 12-year multicentre retrospective cohort study,Respirology,2016,21,5,,,,Zhou GW; Zhang W; Dong YC
16,Herth F. Bronchoscopy and bleeding risk. Eur Respir Rev. 2017;26(145):170052.,Bronchoscopy and bleeding risk,Eur Respir Rev,2017,26,145,170052,,,Herth F
