#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Minna JD, Higgins GA, Glatstein EJ. Cancer of the lung. Cancer: principles and practice of oncology. 1989;None.",Cancer of the lung,Cancer: principles and practice of oncology,1989,,,,,,Minna JD; Higgins GA; Glatstein EJ
2,"Sutedja G, Postmus PE. Bronchoscopic treatment of lung tumors: review article. Lung Cancer. 1994;11.",Bronchoscopic treatment of lung tumors: review article,Lung Cancer,1994,11,,,,,Sutedja G; Postmus PE
3,"Petrou M, Kaplan D, Goldstraw P. Bronchoscopic diathermy resection and stent insertion: a cost effective treatment for tracheobronchial obstruction. Thorax. 1993;48.",Bronchoscopic diathermy resection and stent insertion: a cost effective treatment for tracheobronchial obstruction,Thorax,1993,48,,,,,Petrou M; Kaplan D; Goldstraw P
4,"Sutedja G, Van Kralingen K, Schramel F. Fiberoptic bronchoscopy electrosurgery under local anesthesia for rapid CHEST / 116 / 4 / OCTOBER, 1999 palliation in patients with central airway malignancies: a preliminary report. Thorax. 1994;49.","Fiberoptic bronchoscopy electrosurgery under local anesthesia for rapid CHEST / 116 / 4 / OCTOBER, 1999 palliation in patients with central airway malignancies: a preliminary report",Thorax,1994,49,,,,,Sutedja G; Van Kralingen K; Schramel F
5,"Sutedja G, Van Boxem T, Schramel F. Endobronchial electrocautery is an excellent alternative for Nd:YAG laser to treat airway tumors. J Bronchol. 1997;4.",Endobronchial electrocautery is an excellent alternative for Nd:YAG laser to treat airway tumors,J Bronchol,1997,4,,,,,Sutedja G; Van Boxem T; Schramel F
6,"Dumon JF, Shapshay S, Bourcereau J. Principles for safety in application of neodymium-YAG laser in bronchology. Chest. 1984;86.",Principles for safety in application of neodymium-YAG laser in bronchology,Chest,1984,86,,,,,Dumon JF; Shapshay S; Bourcereau J
7,"Toty L, Personne C, Colchen A. Bronchoscopic management of tracheal lesions using the neodymium yttrium aluminum garnet laser. Thorax. 1981;36.",Bronchoscopic management of tracheal lesions using the neodymium yttrium aluminum garnet laser,Thorax,1981,36,,,,,Toty L; Personne C; Colchen A
8,"Mcdougall JC, CD. Neodymium-YAG laser therapy of malignant airway obstruction: a preliminary report. Mayo Clin Proc. 1983;58.",Neodymium-YAG laser therapy of malignant airway obstruction: a preliminary report,Mayo Clin Proc,1983,58,,,,,Mcdougall JC; CD
9,Jackson R. Basic principles of electrosurgery: a review. Can J Surg. 1970;13.,Basic principles of electrosurgery: a review,Can J Surg,1970,13,,,,,Jackson R
10,"Krell WS, Prakash U. Therapeutic bronchoscopy. Bronchoscopy. 1994;None.",Therapeutic bronchoscopy,Bronchoscopy,1994,,,,,,Krell WS; Prakash U
11,"Hooper RG, Jackson FN. Endobronchial electrocautery. Chest. 1985;87.",Endobronchial electrocautery,Chest,1985,87,,,,,Hooper RG; Jackson FN
12,"Casey KR, Fairfax WR, Smith SJ. Intratracheal fire ignited by the Nd-YAG laser during treatment of tracheal stenosis. Chest. 1983;84.",Intratracheal fire ignited by the Nd-YAG laser during treatment of tracheal stenosis,Chest,1983,84,,,,,Casey KR; Fairfax WR; Smith SJ
