#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,Yarmus L. Percutaneous tracheotomy. Principles and practice of interventional pulmonology. 2013;None.,Percutaneous tracheotomy,Principles and practice of interventional pulmonology,2013,,,,,,Yarmus L
2,"Bolton CF, Chen R, Wijdicks E. Neurology of breathing. Neurology of breathing. 2004;None.",Neurology of breathing,Neurology of breathing,2004,,,,,,Bolton CF; Chen R; Wijdicks E
3,Morens DM. Death of a president. N Engl J Med. 1999;341(24).,Death of a president,N Engl J Med,1999,341,24,,,,Morens DM
4,"Akulian JA, Yarmus L, Feller-Kopman D. The role of cricothyrotomy, tracheostomy, and percutaneous tracheostomy in airway management. Anesthesiol Clin. 2015;33(2).","The role of cricothyrotomy, tracheostomy, and percutaneous tracheostomy in airway management",Anesthesiol Clin,2015,33,2,,,,Akulian JA; Yarmus L; Feller-Kopman D
5,"Shelden CH, Pudenz RH, Freshwater DB. A new method for tracheotomy. J Neurosurg. 1955;12(4).",A new method for tracheotomy,J Neurosurg,1955,12,4,,,,Shelden CH; Pudenz RH; Freshwater DB
6,"Ciaglia P, Firsching R, Syniec C. Elective percutaneous dilatational tracheostomy. A new simple bedside procedure; preliminary report. Chest. 1985;87(6).",Elective percutaneous dilatational tracheostomy. A new simple bedside procedure; preliminary report,Chest,1985,87,6,,,,Ciaglia P; Firsching R; Syniec C
7,Freeman BD. Tracheostomy update: when and how. Crit Care Clin. 2017;33(2).,Tracheostomy update: when and how,Crit Care Clin,2017,33,2,,,,Freeman BD
8,"Klein M, Weksler N, Kaplan DM. Emergency percutaneous tracheostomy is feasible in experienced hands. Eur J Emerg Med. 2004;11(2).",Emergency percutaneous tracheostomy is feasible in experienced hands,Eur J Emerg Med,2004,11,2,,,,Klein M; Weksler N; Kaplan DM
9,"Ault MJ, Ault B, Ng PK. Percutaneous dilatational tracheostomy for emergent airway access. J Intensive Care Med. 2003;18(4).",Percutaneous dilatational tracheostomy for emergent airway access,J Intensive Care Med,2003,18,4,,,,Ault MJ; Ault B; Ng PK
10,"Heffner JE, Hess D. Tracheostomy management in the chronically ventilated patient. Clin Chest Med. 2001;22(1).",Tracheostomy management in the chronically ventilated patient,Clin Chest Med,2001,22,1,,,,Heffner JE; Hess D
11,"Plummer AL, Gracey DR. Consensus conference on artificial airways in patients receiving mechanical ventilation. Chest. 1989;96(1).",Consensus conference on artificial airways in patients receiving mechanical ventilation,Chest,1989,96,1,,,,Plummer AL; Gracey DR
12,"Freeman-Sanderson AL, Togher L, Elkins MR. Return of voice for ventilated tracheostomy patients in ICU: a randomized controlled trial of earlytargeted intervention. Crit Care Med. 2016;44(6).",Return of voice for ventilated tracheostomy patients in ICU: a randomized controlled trial of earlytargeted intervention,Crit Care Med,2016,44,6,,,,Freeman-Sanderson AL; Togher L; Elkins MR
13,"Terragni PP, Antonelli M, Fumagalli R. Early vs late tracheotomy for prevention of pneumonia in mechanically ventilated adult ICU patients: a randomized controlled trial. JAMA. 2010;303(15).",Early vs late tracheotomy for prevention of pneumonia in mechanically ventilated adult ICU patients: a randomized controlled trial,JAMA,2010,303,15,,,,Terragni PP; Antonelli M; Fumagalli R
14,"Trouillet JL, Luyt CE, Guiguet M. Early percutaneous tracheotomy versus prolonged intubation of mechanically ventilated patients after cardiac surgery: a randomized trial. Ann Intern Med. 2011;154(6).",Early percutaneous tracheotomy versus prolonged intubation of mechanically ventilated patients after cardiac surgery: a randomized trial,Ann Intern Med,2011,154,6,,,,Trouillet JL; Luyt CE; Guiguet M
15,"Shah C, Kollef MH. Endotracheal tube intraluminal volume loss among mechanically ventilated patients. Crit Care Med. 2004;32(1).",Endotracheal tube intraluminal volume loss among mechanically ventilated patients,Crit Care Med,2004,32,1,,,,Shah C; Kollef MH
16,"Young D, Harrison DA, Cuthbertson BH. Effect of early vs late tracheostomy placement on survival in patients receiving mechanical ventilation: the TracMan randomized trial. JAMA. 2013;309(20).",Effect of early vs late tracheostomy placement on survival in patients receiving mechanical ventilation: the TracMan randomized trial,JAMA,2013,309,20,,,,Young D; Harrison DA; Cuthbertson BH
17,"Napolitano LM. Tracheostomy, part two. Current surgical therapy. 2017;None.","Tracheostomy, part two",Current surgical therapy,2017,,,,,,Napolitano LM
18,"Siempos II, Ntaidou TK, Filippidis FT. Effect of early versus late or no tracheostomy on mortality and pneumonia of critically ill patients receiving mechanical ventilation: a systematic review and metaanalysis. Lancet Respir Med. 2015;3(2).",Effect of early versus late or no tracheostomy on mortality and pneumonia of critically ill patients receiving mechanical ventilation: a systematic review and metaanalysis,Lancet Respir Med,2015,3,2,,,,Siempos II; Ntaidou TK; Filippidis FT
19,"Liu CC, Livingstone D, Dixon E. Early versus late tracheostomy: a systematic review and metaanalysis. Otolaryngol Head Neck Surg. 2015;152(2).",Early versus late tracheostomy: a systematic review and metaanalysis,Otolaryngol Head Neck Surg,2015,152,2,,,,Liu CC; Livingstone D; Dixon E
20,"Meng L, Wang C, Li J. Early vs late tracheostomy in critically ill patients: a systematic review and meta-analysis. Clin Respir J. 2016;10(6).",Early vs late tracheostomy in critically ill patients: a systematic review and meta-analysis,Clin Respir J,2016,10,6,,,,Meng L; Wang C; Li J
21,"Griffiths J, Barber VS, Morgan L. Systematic review and meta-analysis of studies of the timing of tracheostomy in adult patients undergoing artificial ventilation. BMJ. 2005;330(7502):1243.",Systematic review and meta-analysis of studies of the timing of tracheostomy in adult patients undergoing artificial ventilation,BMJ,2005,330,7502,1243,,,Griffiths J; Barber VS; Morgan L
22,"Mirski MA, Pandian V, Bhatti N. Safety, efficiency, and cost-effectiveness of a multidisciplinary percutaneous tracheostomy program. Crit Care Med. 2012;40(6).","Safety, efficiency, and cost-effectiveness of a multidisciplinary percutaneous tracheostomy program",Crit Care Med,2012,40,6,,,,Mirski MA; Pandian V; Bhatti N
23,"Dunham CM, Cutrona AF, Gruber BS. Early tracheostomy in severe traumatic brain injury: evidence for decreased mechanical ventilation and increased hospital mortality. Int J Burns Trauma. 2014;4(1).",Early tracheostomy in severe traumatic brain injury: evidence for decreased mechanical ventilation and increased hospital mortality,Int J Burns Trauma,2014,4,1,,,,Dunham CM; Cutrona AF; Gruber BS
24,"Pilarczyk K, Marggraf G, Dudasova M. Tracheostomy after cardiac surgery with median sternotomy and risk of deep sternal wound infections: is it a matter of timing?. J Cardiothorac Vasc Anesth. 2015;29(6).",Tracheostomy after cardiac surgery with median sternotomy and risk of deep sternal wound infections: is it a matter of timing?,J Cardiothorac Vasc Anesth,2015,29,6,,,,Pilarczyk K; Marggraf G; Dudasova M
25,"Westphal K, Byhahn C, Rinne T. Tracheostomy in cardiosurgical patients: surgical tracheostomy versus Ciaglia and Fantoni methods. Ann Thorac Surg. 1999;68(2).",Tracheostomy in cardiosurgical patients: surgical tracheostomy versus Ciaglia and Fantoni methods,Ann Thorac Surg,1999,68,2,,,,Westphal K; Byhahn C; Rinne T
26,"Ben Nun A, Orlovsky M, Best LA. Percutaneous tracheostomy in patients with cervical spine fracturesfeasible and safe. Interact Cardiovasc Thorac Surg. 2006;5(4).",Percutaneous tracheostomy in patients with cervical spine fracturesfeasible and safe,Interact Cardiovasc Thorac Surg,2006,5,4,,,,Ben Nun A; Orlovsky M; Best LA
27,"Mansharamani NG, Koziel H, Garland R. Safety of bedside percutaneous dilatational tracheostomy in obese patients in the ICU. Chest. 2000;117(5).",Safety of bedside percutaneous dilatational tracheostomy in obese patients in the ICU,Chest,2000,117,5,,,,Mansharamani NG; Koziel H; Garland R
28,"Ernst A, Silvestri GA, Johnstone D. Interventional pulmonary procedures: guidelines from the American College of Chest Physicians. Chest. 2003;123(5).",Interventional pulmonary procedures: guidelines from the American College of Chest Physicians,Chest,2003,123,5,,,,Ernst A; Silvestri GA; Johnstone D
29,"Feller-Kopman D, Yarmus L. Training in interventional pulmonology. Semin Respir Crit Care Med. 2014;35(6).",Training in interventional pulmonology,Semin Respir Crit Care Med,2014,35,6,,,,Feller-Kopman D; Yarmus L
30,"Terragni P, Mascia L, Faggiano C. A new training approach in endoscopic percutaneous tracheostomy using a simulation model based on biological tissue. Minerva Anestesiol. 2016;82(2).",A new training approach in endoscopic percutaneous tracheostomy using a simulation model based on biological tissue,Minerva Anestesiol,2016,82,2,,,,Terragni P; Mascia L; Faggiano C
31,"Mullon JJ, Burkart KM, Silvestri G. Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee. Chest. 2017;151(5).",Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee,Chest,2017,151,5,,,,Mullon JJ; Burkart KM; Silvestri G
32,"Goldenberg D, Park SS, Carr M. Percutaneous tracheotomy in otolaryngology-head and neck surgery residency training programs. Laryngoscope. 2009;119(2).",Percutaneous tracheotomy in otolaryngology-head and neck surgery residency training programs,Laryngoscope,2009,119,2,,,,Goldenberg D; Park SS; Carr M
33,"Pandian V, Miller CR, Mirski MA. Multidisciplinary team approach in the management of tracheostomy patients. Otolaryngol Head Neck Surg. 2012;147(4).",Multidisciplinary team approach in the management of tracheostomy patients,Otolaryngol Head Neck Surg,2012,147,4,,,,Pandian V; Miller CR; Mirski MA
34,"Pandian V, Hutchinson CT, Schiavi AJ. Predicting the need for nonstandard tracheostomy tubes in critically ill patients. J Crit Care. 2017;37.",Predicting the need for nonstandard tracheostomy tubes in critically ill patients,J Crit Care,2017,37,,,,,Pandian V; Hutchinson CT; Schiavi AJ
35,"Bertram S, Emshoff R, Norer B. Ultrasonographic anatomy of the anterior neck: implications for tracheostomy. J Oral Maxillofac Surg. 1995;53(12).",Ultrasonographic anatomy of the anterior neck: implications for tracheostomy,J Oral Maxillofac Surg,1995,53,12,,,,Bertram S; Emshoff R; Norer B
36,"Sustic A, Zupan Z, Eskinja N. Ultrasonographically guided percutaneous dilatational tracheostomy after anterior cervical spine fixation. Acta Anaesthesiol Scand. 1999;43(10).",Ultrasonographically guided percutaneous dilatational tracheostomy after anterior cervical spine fixation,Acta Anaesthesiol Scand,1999,43,10,,,,Sustic A; Zupan Z; Eskinja N
37,"Rudas M, Seppelt I. Safety and efficacy of ultrasonography before and during percutaneous dilatational tracheostomy in adult patients: a systematic review. Crit Care Resusc. 2012;14(4).",Safety and efficacy of ultrasonography before and during percutaneous dilatational tracheostomy in adult patients: a systematic review,Crit Care Resusc,2012,14,4,,,,Rudas M; Seppelt I
38,"Dinh VA, Farshidpanah S, Lu S. Real-time sonographically guided percutaneous dilatational tracheostomy using a long-axis approach compared to the landmark technique. J Ultrasound Med. 2014;33(8).",Real-time sonographically guided percutaneous dilatational tracheostomy using a long-axis approach compared to the landmark technique,J Ultrasound Med,2014,33,8,,,,Dinh VA; Farshidpanah S; Lu S
39,"Chacko J, Gagan B, Kumar U. Real-time ultrasound guided percutaneous dilatational tracheostomy with and without bronchoscopic control: an observational study. Minerva Anestesiol. 2015;81(2).",Real-time ultrasound guided percutaneous dilatational tracheostomy with and without bronchoscopic control: an observational study,Minerva Anestesiol,2015,81,2,,,,Chacko J; Gagan B; Kumar U
40,"Kollig E, Heydenreich U, Roetman B. Ultrasound and bronchoscopic controlled percutaneous tracheostomy on trauma ICU. Injury. 2000;31(9).",Ultrasound and bronchoscopic controlled percutaneous tracheostomy on trauma ICU,Injury,2000,31,9,,,,Kollig E; Heydenreich U; Roetman B
41,"Bonde J, Norgaard N, Antonsen K. Implementation of percutaneous dilation tracheotomy-value of preincisional ultrasonic examination?. Acta Anaesthesiol Scand. 1999;43(2).",Implementation of percutaneous dilation tracheotomy-value of preincisional ultrasonic examination?,Acta Anaesthesiol Scand,1999,43,2,,,,Bonde J; Norgaard N; Antonsen K
42,"Guinot PG, Zogheib E, Petiot S. Ultrasoundguided percutaneous tracheostomy in critically ill obese patients. Crit Care. 2012;16(2):40.",Ultrasoundguided percutaneous tracheostomy in critically ill obese patients,Crit Care,2012,16,2,40,,,Guinot PG; Zogheib E; Petiot S
43,"Hsia DW, Ghori UK, Musani AI. Percutaneous dilational tracheostomy. Clin Chest Med. 2013;34(3).",Percutaneous dilational tracheostomy,Clin Chest Med,2013,34,3,,,,Hsia DW; Ghori UK; Musani AI
44,"De Leyn P, Bedert L, Delcroix M. Tracheotomy: clinical review and guidelines. Eur J Cardiothorac Surg. 2007;32(3).",Tracheotomy: clinical review and guidelines,Eur J Cardiothorac Surg,2007,32,3,,,,De Leyn P; Bedert L; Delcroix M
45,"Fernandez-Bussy S, Mahajan B, Folch E. Tracheostomy tube placement: early and late complications. J Bronchology Interv Pulmonol. 2015;22(4).",Tracheostomy tube placement: early and late complications,J Bronchology Interv Pulmonol,2015,22,4,,,,Fernandez-Bussy S; Mahajan B; Folch E
46,"Semaan R, Feller-Kopman D. Tracheostomy, part one. Current surgical therapy. 2017;None.","Tracheostomy, part one",Current surgical therapy,2017,,,,,,Semaan R; Feller-Kopman D
47,Feller-Kopman D. Acute complications of artificial airways. Clin Chest Med. 2003;24(3).,Acute complications of artificial airways,Clin Chest Med,2003,24,3,,,,Feller-Kopman D
48,"Seegobin RD, Van Hasselt GL. Endotracheal cuff pressure and tracheal mucosal blood flow: endoscopic study of effects of four large volume cuffs. Br Med J. 1984;288(6422).",Endotracheal cuff pressure and tracheal mucosal blood flow: endoscopic study of effects of four large volume cuffs,Br Med J,1984,288,6422,,,,Seegobin RD; Van Hasselt GL
49,"Sultan P, Carvalho B, Rose BO. Endotracheal tube cuff pressure monitoring: a review of the evidence. J Perioper Pract. 2011;21(11).",Endotracheal tube cuff pressure monitoring: a review of the evidence,J Perioper Pract,2011,21,11,,,,Sultan P; Carvalho B; Rose BO
50,"White AC, Kher S, Connor O, HH. When to change a tracheostomy tube. Respir Care. 2010;55(8).",When to change a tracheostomy tube,Respir Care,2010,55,8,,,,White AC; Kher S; Connor O; HH
51,Yaremchuk K. Regular tracheostomy tube changes to prevent formation of granulation tissue. Laryngoscope. 2003;113(1).,Regular tracheostomy tube changes to prevent formation of granulation tissue,Laryngoscope,2003,113,1,,,,Yaremchuk K
52,"Fagan JJ, Johnson SE, Myers EN. Post-operative care in tracheotomy, 3rd edition. Post-operative care in tracheotomy, 3rd edition. 1997;None.","Post-operative care in tracheotomy, 3rd edition","Post-operative care in tracheotomy, 3rd edition",1997,,,,,,Fagan JJ; Johnson SE; Myers EN
53,"Ernst A, Garland R, Zibrak J. Percutaneous tracheostomy. J Bronchology Interv Pulmonol. 1998;5(3).",Percutaneous tracheostomy,J Bronchology Interv Pulmonol,1998,5,3,,,,Ernst A; Garland R; Zibrak J
