#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Frantz R, MD, Gelb A et al.. References 1 American Thoracic Society. Standards for the diagnosis and care of patients with chronic obstructive pulmonary disease. Am Rev Respir Crit Care Med. 1995;152.",References 1 American Thoracic Society. Standards for the diagnosis and care of patients with chronic obstructive pulmonary disease,Am Rev Respir Crit Care Med,1995,152,,,,,Frantz R; MD; Gelb A; MD; Goldin J; Mb-Chb; Phd F; Gordon M; Head MD; Joyner M; Peter Julien B; MD; Levine M; Lewis M; MD; Pendio M; L; Silverman J; MD; Walker P; R; Williams R; B; Valentina Yegyan R; BS; C;; Yoou C; Crtt; Cpft; Rcp
2, Lung disease data. Lung disease data. 1993;33.,Lung disease data,Lung disease data,1993,33,,,,,
3,"Siafakas NM, Vermeire P, Pride NB. Optimal assessment and management of chronic obstructive pulmonary disease (COPD): The European Respiratory Society Task Force. Eur Respir J. 1995;8.",Optimal assessment and management of chronic obstructive pulmonary disease (COPD): The European Respiratory Society Task Force,Eur Respir J,1995,8,,,,,Siafakas NM; Vermeire P; Pride NB
4,"Anthonisen NR, Connett JE, Kiley JP. Effects of smoking intervention and the use of an inhaled anticholinergic bronchodilator on the rate of decline of FEV 1 : The Lung Health Study. JAMA. 1994;272.",Effects of smoking intervention and the use of an inhaled anticholinergic bronchodilator on the rate of decline of FEV 1 : The Lung Health Study,JAMA,1994,272,,,,,Anthonisen NR; Connett JE; Kiley JP
5,"Centers For D, Control P. Prevention and control of influenza: recommendations of the Advisory Committee on Immunization Practices. MMWR Morb Mortal Wkly Rep. 1997;46(RR-9).",Prevention and control of influenza: recommendations of the Advisory Committee on Immunization Practices,MMWR Morb Mortal Wkly Rep,1997,46,RR-9,,,,Centers For D; Control P
6,"Centers For D, Control P. Prevention of pneumoccal disease: recommendations of the Advisory Committee on Immunization Practices. MMWR Morb Mortal Wkly Rep. 1997;46(8).",Prevention of pneumoccal disease: recommendations of the Advisory Committee on Immunization Practices,MMWR Morb Mortal Wkly Rep,1997,46,8,,,,Centers For D; Control P
7,Ries AL. Chronic obstructive pulmonary disease. Textbook of internal medicine. 1997;None.,Chronic obstructive pulmonary disease,Textbook of internal medicine,1997,,,,,,Ries AL
8,"Saint S, Bent S, Vittinghoff E. Antibiotics in chronic obstructive pulmonary disease exacerbations: a meta-analysis. JAMA. 1995;273.",Antibiotics in chronic obstructive pulmonary disease exacerbations: a meta-analysis,JAMA,1995,273,,,,,Saint S; Bent S; Vittinghoff E
9,"Jones PW, Bosh TK. American College of Chest Physicians and the American Association of Cardiovascular and Pulmonary Rehabilitation Pulmonary Rehabilitation Guidelines Panel. Pulmonary rehabilitation: joint ACCP/AACVPR evidence-based guidelines. Am J Respir Crit Care Med. 1997;155.",American College of Chest Physicians and the American Association of Cardiovascular and Pulmonary Rehabilitation Pulmonary Rehabilitation Guidelines Panel. Pulmonary rehabilitation: joint ACCP/AACVPR evidence-based guidelines,Am J Respir Crit Care Med,1997,155,,,,,Jones PW; Bosh TK
10, Alpha-1-Antitrypsin Deficiency Registry Study Group. Survival and FEV 1 decline in individuals with severe deficiencies of alpha-1-antitrypsin. Am J Crit Care Med. 1998;158.,Alpha-1-Antitrypsin Deficiency Registry Study Group. Survival and FEV 1 decline in individuals with severe deficiencies of alpha-1-antitrypsin,Am J Crit Care Med,1998,158,,,,,
