#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Go L, Cohen RA. Coal worker's pneumoconiosis and other mining-related lung disease: new manifestations of illness in an age-old occupation. Clin Chest Med. 2020;41.",Coal worker's pneumoconiosis and other mining-related lung disease: new manifestations of illness in an age-old occupation,Clin Chest Med,2020,41,,,,,Go L; Cohen RA
2,"Krefft S, Wolff J, Rose C. Silicosis: an update and guide for clinicians. Clin Chest Med. 2020;41.",Silicosis: an update and guide for clinicians,Clin Chest Med,2020,41,,,,,Krefft S; Wolff J; Rose C
3,"Hoy RF, Chambers DC. Silica-related diseases in the modern world. Allergy. 2020;75.",Silica-related diseases in the modern world,Allergy,2020,75,,,,,Hoy RF; Chambers DC
4,"Salahuddin M, Cawasji Z, Kaur S. Current concepts in pathogenesis, diagnosis, and management of silicosis and its subtypes. Curr Pulmonol Rep. 2021;10.","Current concepts in pathogenesis, diagnosis, and management of silicosis and its subtypes",Curr Pulmonol Rep,2021,10,,,,,Salahuddin M; Cawasji Z; Kaur S
5,"Rees D, Murray J. Parkes' Occupational Lung Disorders. Parkes' Occupational Lung Disorders. 2017;None.",Parkes' Occupational Lung Disorders,Parkes' Occupational Lung Disorders,2017,,,,,,Rees D; Murray J
6,"Leung CC, Yu I, CW. Silicosis. Lancet. 2012;379.",Silicosis,Lancet,2012,379,,,,,Leung CC; Yu I; CW
7,"Murray J, Webster I, Reid G. The relation between fibrosis of hilar lymph glands and the development of parenchymal silicosis. Br J Ind Med. 1991;48.",The relation between fibrosis of hilar lymph glands and the development of parenchymal silicosis,Br J Ind Med,1991,48,,,,,Murray J; Webster I; Reid G
8,"Taeger D, Bruning T, Pesch B. Association between lymph node silicosis and lung silicosis in 4,384 German uranium miners with lung cancer. Arch Environ Occup Health. 2011;66.","Association between lymph node silicosis and lung silicosis in 4,384 German uranium miners with lung cancer",Arch Environ Occup Health,2011,66,,,,,Taeger D; Bruning T; Pesch B
9,"Cox-Ganser JM, Burchfiel CM, Fekedulegn D. Silicosis in lymph node: the canary in the miner?. J Occup Environ Med. 2009;51.",Silicosis in lymph node: the canary in the miner?,J Occup Environ Med,2009,51,,,,,Cox-Ganser JM; Burchfiel CM; Fekedulegn D
10,"Travis WD, Colby TV, Koss MN. Non-Neoplastic Disorders of the Lower Respiratory Tract (Atlas of Nontumor Pathology). The American Registry of Pathology. 2002;2.",Non-Neoplastic Disorders of the Lower Respiratory Tract (Atlas of Nontumor Pathology),The American Registry of Pathology,2002,2,,,,,Travis WD; Colby TV; Koss MN
11,"Trisolini R, Lazzari A, Tinelli C. Endobronchial ultrasound-guided transbronchial needle aspiration for diagnosis of sarcoidosis in clinically unselected study populations. Respirology. 2015;20.",Endobronchial ultrasound-guided transbronchial needle aspiration for diagnosis of sarcoidosis in clinically unselected study populations,Respirology,2015,20,,,,,Trisolini R; Lazzari A; Tinelli C
12,"Crombag L, Mooij-Kalverda K, Szlubowski A. EBUS versus EUS-B for diagnosis of sarcoidosis: the international sarcoidosis assessment (ISA) randomized clinical trial. Respirology. 2022;27.",EBUS versus EUS-B for diagnosis of sarcoidosis: the international sarcoidosis assessment (ISA) randomized clinical trial,Respirology,2022,27,,,,,Crombag L; Mooij-Kalverda K; Szlubowski A
13,"Pattison A, Cook A, Singh M. EBUS-TBNA cytology specimens are predictive of occupational dust exposure in patients with bilateral mediastinal and hilar lymphadenopathy. J Occup Environ Med. 2018;60.",EBUS-TBNA cytology specimens are predictive of occupational dust exposure in patients with bilateral mediastinal and hilar lymphadenopathy,J Occup Environ Med,2018,60,,,,,Pattison A; Cook A; Singh M
14,"Mochizuka Y, Kono M, Katsumata M. Sarcoid-like granulomatous lung disease with subacute progression in silicosis. Intern Med. 2022;61.",Sarcoid-like granulomatous lung disease with subacute progression in silicosis,Intern Med,2022,61,,,,,Mochizuka Y; Kono M; Katsumata M
15,"Thanthitaweewat V, Leelayuwatanakul N, Sriprasart T. Silicosis: role of endobronchial ultrasound and transbronchial needle aspiration. Eur Respir J. 2020;56(64):3155.",Silicosis: role of endobronchial ultrasound and transbronchial needle aspiration,Eur Respir J,2020,56,64,3155,,,Thanthitaweewat V; Leelayuwatanakul N; Sriprasart T
16,"Shitrit D, Adir Y, Avriel A. EBUS-TBNA is sufficient for successful diagnosis of silicosis with mediastinal lymphadenopathy. Lung. 2018;196.",EBUS-TBNA is sufficient for successful diagnosis of silicosis with mediastinal lymphadenopathy,Lung,2018,196,,,,,Shitrit D; Adir Y; Avriel A
17,"Cox CW, Rose CS, Lynch DA. State of the art: imaging of occupational lung disease. Radiology. 2014;270.",State of the art: imaging of occupational lung disease,Radiology,2014,270,,,,,Cox CW; Rose CS; Lynch DA
18,"Gonzalez AV, Silvestri GA, Korevaar DA. Assessment of Advanced Diagnostic Bronchoscopy Outcomes for Peripheral Lung Lesions: a Delphi Consensus Definition of Diagnostic Yield and Recommendations for Patient-centered Study designs. An official American Thoracic Society/American College of Chest Physicians Research Statement. Am J Respir Crit Care Med. 2024;209.",Assessment of Advanced Diagnostic Bronchoscopy Outcomes for Peripheral Lung Lesions: a Delphi Consensus Definition of Diagnostic Yield and Recommendations for Patient-centered Study designs. An official American Thoracic Society/American College of Chest Physicians Research Statement,Am J Respir Crit Care Med,2024,209,,,,,Gonzalez AV; Silvestri GA; Korevaar DA
19,"Craighead J, Kleinerman JL, Gibbs AR. Silicosis and Silicates Disease Committee. Diseases associated with exposure to silica and nonfibrous silicate minerals. Arch Pathol Lab Med. 1988;112.",Silicosis and Silicates Disease Committee. Diseases associated with exposure to silica and nonfibrous silicate minerals,Arch Pathol Lab Med,1988,112,,,,,Craighead J; Kleinerman JL; Gibbs AR
20,"Mossman BT, Churg A. Mechanisms in the pathogenesis of asbestosis and silicosis. Am J Respir Crit Care Med. 1998;157(5 pt 1).",Mechanisms in the pathogenesis of asbestosis and silicosis,Am J Respir Crit Care Med,1998,157,5 pt 1,,,,Mossman BT; Churg A
21,"Brochard P, Begueret H, Thumerel M. Mediastinal lymph node silicotic nodules and occupational exposure to respirable crystalline silica: a controlled study in patients with lung cancer. Am J Respir Crit Care Med. 2022;206.",Mediastinal lymph node silicotic nodules and occupational exposure to respirable crystalline silica: a controlled study in patients with lung cancer,Am J Respir Crit Care Med,2022,206,,,,,Brochard P; Begueret H; Thumerel M
22,"Reichert M, Bensadoun ES. PET imaging in patients with coal worker pneumoconiosis and suspected malignancy. J Thorac Oncol. 2009;4.",PET imaging in patients with coal worker pneumoconiosis and suspected malignancy,J Thorac Oncol,2009,4,,,,,Reichert M; Bensadoun ES
23,"Chung SY, Lee JH, Kim TH. 18 F-FDG PET imaging of progressive massive fibrosis. Ann Nucl Med. 2010;24.",18 F-FDG PET imaging of progressive massive fibrosis,Ann Nucl Med,2010,24,,,,,Chung SY; Lee JH; Kim TH
24,"Choi EK, Park HL, Yoo IR. The clinical value of F-18 FDG PET/CT in differentiating malignant from benign lesions in pneumoconiosis patients. Eur Radiol. 2020;30.",The clinical value of F-18 FDG PET/CT in differentiating malignant from benign lesions in pneumoconiosis patients,Eur Radiol,2020,30,,,,,Choi EK; Park HL; Yoo IR
25,"Ohshimo S, Guzman J, Costabel U. Differential diagnosis of granulomatous lung disease: clues and pitfalls. Number 4 in the Series ""Pathology for the clinician. Eur Respir Rev. 2017;26:170012.","Differential diagnosis of granulomatous lung disease: clues and pitfalls. Number 4 in the Series ""Pathology for the clinician",Eur Respir Rev,2017,26,,170012,,,Ohshimo S; Guzman J; Costabel U
26,"Hayashi F, Kido T, Sakamoto N. Pneumoconiosis with a sarcoid-like reaction other than beryllium exposure: a case report and literature review. Medicina. 2020;56:630.",Pneumoconiosis with a sarcoid-like reaction other than beryllium exposure: a case report and literature review,Medicina,2020,56,,630,,,Hayashi F; Kido T; Sakamoto N
27,"Duncan C, Jumper C, Graham S. Coal worker's pneumoconiosis and a sarcoid-like reaction mimicking lymph node metastases in a patient with lung cancer: a case report. Chest. 2016;150:744A.",Coal worker's pneumoconiosis and a sarcoid-like reaction mimicking lymph node metastases in a patient with lung cancer: a case report,Chest,2016,150,,744A,,,Duncan C; Jumper C; Graham S
28,"Üzmezoğlu B, Şimşek C, Gülgösteren S. Sarcoidosis in iron-steel industry: mini case series. Sarcoidosis Vasc Diffuse Lung Dis. 2017;34.",Sarcoidosis in iron-steel industry: mini case series,Sarcoidosis Vasc Diffuse Lung Dis,2017,34,,,,,Üzmezoğlu B; Şimşek C; Gülgösteren S
29,"Beijer E, Meek B, Krombhout H. Sarcoidosis in a patient clinically diagnosed with silicosis; is silica associated sarcoidosis a new phenotype?. Respir Med Case Rep. 2019;28:100906.",Sarcoidosis in a patient clinically diagnosed with silicosis; is silica associated sarcoidosis a new phenotype?,Respir Med Case Rep,2019,28,,100906,,,Beijer E; Meek B; Krombhout H
30,"Graff P, Larsson J, Bryngelsson I. Sarcoidosis and silica dust exposure among men in Sweden: a case-control study. BMJ Open. 2020;10:38926.",Sarcoidosis and silica dust exposure among men in Sweden: a case-control study,BMJ Open,2020,10,,38926,,,Graff P; Larsson J; Bryngelsson I
31,"Rafnsson V, Ingimarsson O, Hjalmarsson I. Association between exposure to crystalline silica and risk of sarcoidosis. Occup Environ Med. 1998;55.",Association between exposure to crystalline silica and risk of sarcoidosis,Occup Environ Med,1998,55,,,,,Rafnsson V; Ingimarsson O; Hjalmarsson I
32,"Jonsson E, Järvholm B, Andersson M. Silica dust and sarcoidosis in Swedish construction workers. Occup Med (Lond). 2019;69.",Silica dust and sarcoidosis in Swedish construction workers,Occup Med (Lond),2019,69,,,,,Jonsson E; Järvholm B; Andersson M
33,"Vihlborg P, Bryngelsson I, Andersson L. Risk of sarcoidosis and seropositive rheumatoid arthritis from occupational silica exposure in Swedish iron foundries: a retrospective cohort study. BMJ Open. 2017;7:16839.",Risk of sarcoidosis and seropositive rheumatoid arthritis from occupational silica exposure in Swedish iron foundries: a retrospective cohort study,BMJ Open,2017,7,,16839,,,Vihlborg P; Bryngelsson I; Andersson L
34,"Oliver LC, Sampara P, Pearson D. Sarcoidosis in Northern Ontario hard-rock miners: a case series. Am J Ind Med. 2022;65.",Sarcoidosis in Northern Ontario hard-rock miners: a case series,Am J Ind Med,2022,65,,,,,Oliver LC; Sampara P; Pearson D
35,"Newman LS, Rose CS, Bresnitz EA. A case control etiologic study of sarcoidosis: environmental and occupational risk factors. Am J Respir Crit Care Med. 2004;170.",A case control etiologic study of sarcoidosis: environmental and occupational risk factors,Am J Respir Crit Care Med,2004,170,,,,,Newman LS; Rose CS; Bresnitz EA
36,"Oliver LC, Zarnke AM. Sarcoidosis. An occupational disease?. Chest. 2021;160.",Sarcoidosis. An occupational disease?,Chest,2021,160,,,,,Oliver LC; Zarnke AM
37,"Crouser ED, Maier LA, Wilson KC. Diagnosis and detection of sarcoidosis. An official American Thoracic Society clinical practice guideline. Am J Respir Crit Care Med. 2020;201.",Diagnosis and detection of sarcoidosis. An official American Thoracic Society clinical practice guideline,Am J Respir Crit Care Med,2020,201,,,,,Crouser ED; Maier LA; Wilson KC
38,"Cohen RA, Rose CS, Go L. Pathology and mineralogy demonstrate respirable crystalline silica is a major cause of severe pneumoconiosis in U.S. coal miners. Ann Am Thorac Soc. 2022;19.",Pathology and mineralogy demonstrate respirable crystalline silica is a major cause of severe pneumoconiosis in U.S. coal miners,Ann Am Thorac Soc,2022,19,,,,,Cohen RA; Rose CS; Go L
