#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Ghosh A, Misra RK, Sharma SP, Singh HN, Chaturvedi AK. Aspiration vs nonaspiration technique of cytodiagnosis-a critical evaluation in 160 cases. Indian J Pathol Microbiol. 2000;43(2).",Aspiration vs nonaspiration technique of cytodiagnosis-a critical evaluation in 160 cases,Indian J Pathol Microbiol,2000,43,2,,,,Ghosh A; Misra RK; Sharma SP; Singh HN; Chaturvedi AK
2,"Mair S, Dunbar F, Becker PJ, Plessis D, W. Fine needle cytology-is aspiration suction necessary? A study of 100 masses in various sites. Acta Cytol. 1989;33(6).",Fine needle cytology-is aspiration suction necessary? A study of 100 masses in various sites,Acta Cytol,1989,33,6,,,,Mair S; Dunbar F; Becker PJ; Plessis D; W
3,"Zajdela A, Zillhardt P, Voillemot N. Cytological diagnosis by fi ne needle sampling without aspiration. Cancer. 1987;59(6).",Cytological diagnosis by fi ne needle sampling without aspiration,Cancer,1987,59,6,,,,Zajdela A; Zillhardt P; Voillemot N
4,"Wallace MB, Kennedy T, Durkalski V. Randomized controlled trial of EUS-guided fi ne needle aspiration techniques for the detection of malignant lymphadenopathy. Gastrointest Endosc. 2001;54(4).",Randomized controlled trial of EUS-guided fi ne needle aspiration techniques for the detection of malignant lymphadenopathy,Gastrointest Endosc,2001,54,4,,,,Wallace MB; Kennedy T; Durkalski V
5,Paget J. Lectures on Tumours. Lectures on Tumours. 1853;None.,Lectures on Tumours,Lectures on Tumours,1853,,,,,,Paget J
6,Thomson HD. Thin needle aspiration biopsy. Acta Cytol. 1982;26(2).,Thin needle aspiration biopsy,Acta Cytol,1982,26,2,,,,Thomson HD
7,"Storch IM, Sussman DA, Jorda M, Ribeiro A. Evaluation of fi ne needle aspiration vs. fi ne needle capillary sampling on specimen quality and diagnostic accuracy in endoscopic ultrasound-guided biopsy. Acta Cytol. 2007;51(6).",Evaluation of fi ne needle aspiration vs. fi ne needle capillary sampling on specimen quality and diagnostic accuracy in endoscopic ultrasound-guided biopsy,Acta Cytol,2007,51,6,,,,Storch IM; Sussman DA; Jorda M; Ribeiro A
8,"Herth FJ, Eberhardt R, Vilmann P, Krasnik M, Ernst A. Realtime endobronchial ultrasound guided transbronchial needle aspiration for sampling mediastinal lymph nodes. Thorax. 2006;61(9).",Realtime endobronchial ultrasound guided transbronchial needle aspiration for sampling mediastinal lymph nodes,Thorax,2006,61,9,,,,Herth FJ; Eberhardt R; Vilmann P; Krasnik M; Ernst A
9,"Yasufuku K, Chiyo M, Sekine Y. Real-time endobronchial ultrasound-guided transbronchial needle aspiration of mediastinal and hilar lymph nodes. Chest. 2004;126(1).",Real-time endobronchial ultrasound-guided transbronchial needle aspiration of mediastinal and hilar lymph nodes,Chest,2004,126,1,,,,Yasufuku K; Chiyo M; Sekine Y
10,"Ernst A, Anantham D, Eberhardt R, Krasnik M, Herth FJ. Diagnosis of mediastinal adenopathy-real-time endobronchial ultrasound guided needle aspiration versus mediastinoscopy. J Thorac Oncol. 2008;3(6).",Diagnosis of mediastinal adenopathy-real-time endobronchial ultrasound guided needle aspiration versus mediastinoscopy,J Thorac Oncol,2008,3,6,,,,Ernst A; Anantham D; Eberhardt R; Krasnik M; Herth FJ
