#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Hunnam GR, Flower CD. Radiologically-guided percutaneous catheter drainage of empyemas. Clin Radiol. 1988;39(2).",Radiologically-guided percutaneous catheter drainage of empyemas,Clin Radiol,1988,39,2,,,,Hunnam GR; Flower CD
2,"O'moore PV, Mueller PR, Simeone JF. Sonographic guidance in diagnostic and therapeutic interventions in the pleural space. AJR Am J Roentgenol. 1987;149(1).",Sonographic guidance in diagnostic and therapeutic interventions in the pleural space,AJR Am J Roentgenol,1987,149,1,,,,O'moore PV; Mueller PR; Simeone JF
3,"Röthlin MA, Schöb O, Klotz H, Candinas D, Largiadèr F. Percutaneous drainage of abdominal abscesses: are large-bore catheters necessary?. Eur J Surg. 1998;164(6).",Percutaneous drainage of abdominal abscesses: are large-bore catheters necessary?,Eur J Surg,1998,164,6,,,,Röthlin MA; Schöb O; Klotz H; Candinas D; Largiadèr F
4,"Silverman SG, Mueller PR, Saini S. Thoracic empyema: management with image-guided catheter drainage. Radiology. 1988;169(1).",Thoracic empyema: management with image-guided catheter drainage,Radiology,1988,169,1,,,,Silverman SG; Mueller PR; Saini S
5,"Stavas J, Casola E, Wittich G, GR. Percutaneous drainage of infected and noninfected thoracic fl uid collections. J Thorac Imaging. 1987;2(3).",Percutaneous drainage of infected and noninfected thoracic fl uid collections,J Thorac Imaging,1987,2,3,,,,Stavas J; Casola E; Wittich G; GR
6,"Lundeberg T, Lund I, Dahlin L. Reliability and responsiveness of three different pain assessments. J Rehabil Med. 2001;33(6).",Reliability and responsiveness of three different pain assessments,J Rehabil Med,2001,33,6,,,,Lundeberg T; Lund I; Dahlin L
7,"Bijur PE, Latimer CT, Gallagher EJ. Validation of a verbally administered numerical rating scale of acute pain for use in the emergency department. Acad Emerg Med. 2003;10(4).",Validation of a verbally administered numerical rating scale of acute pain for use in the emergency department,Acad Emerg Med,2003,10,4,,,,Bijur PE; Latimer CT; Gallagher EJ
8,"Clark P, Lavielle P, Martínez H. Learning from pain scales: patient perspective. J Rheumatol. 2003;30(7).",Learning from pain scales: patient perspective,J Rheumatol,2003,30,7,,,,Clark P; Lavielle P; Martínez H
9,"Jensen MP, Miller L, Fisher LD. Assessment of pain during medical procedures: a comparison of three scales. Clin J Pain. 1998;14(4).",Assessment of pain during medical procedures: a comparison of three scales,Clin J Pain,1998,14,4,,,,Jensen MP; Miller L; Fisher LD
10,"Jensen MP, Karoly P, Braver S. The measurement of clinical pain intensity: a comparison of six methods. Pain. 1986;27(1).",The measurement of clinical pain intensity: a comparison of six methods,Pain,1986,27,1,,,,Jensen MP; Karoly P; Braver S
