#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Travis WD, Brambilla E, Nicholson AG. The 2015 World Health Organization classification of lung tumors: impact of genetic, clinical and radiologic advances since the 2004 classification. J Thorac Oncol. 2015;10.","The 2015 World Health Organization classification of lung tumors: impact of genetic, clinical and radiologic advances since the 2004 classification",J Thorac Oncol,2015,10,,,,,Travis WD; Brambilla E; Nicholson AG
2,"Travis WD, Rush W, Flieder DB. Survival analysis of 200 pulmonary neuroendocrine tumors with clarification of criteria for atypical carcinoid and its separation from typical carcinoid. Am J Surg Pathol. 1998;22.",Survival analysis of 200 pulmonary neuroendocrine tumors with clarification of criteria for atypical carcinoid and its separation from typical carcinoid,Am J Surg Pathol,1998,22,,,,,Travis WD; Rush W; Flieder DB
3,Melosky B. Advanced typical and atypical carcinoid tumours of the lung: management recommendations. Curr Oncol. 2018;25(suppl 1).,Advanced typical and atypical carcinoid tumours of the lung: management recommendations,Curr Oncol,2018,25,suppl 1,,,,Melosky B
4,"Garcia-Yuste M, Matilla JM, Cueto A. Typical and atypical carcinoid tumours: analysis of the experience of the Spanish Multi-centric Study of Neuroendocrine Tumours of the Lung. Eur J Cardiothorac Surg. 2007;31.",Typical and atypical carcinoid tumours: analysis of the experience of the Spanish Multi-centric Study of Neuroendocrine Tumours of the Lung,Eur J Cardiothorac Surg,2007,31,,,,,Garcia-Yuste M; Matilla JM; Cueto A
5,"Kneuertz PJ, Kamel MK, Stiles BM. Incidence and prognostic significance of carcinoid lymph node metastases. Ann Thorac Surg. 2018;106.",Incidence and prognostic significance of carcinoid lymph node metastases,Ann Thorac Surg,2018,106,,,,,Kneuertz PJ; Kamel MK; Stiles BM
6,"Huang Y, Yang X, Lu T. Assessment of the prognostic factors in patients with pulmonary carcinoid tumor: a population-based study. Cancer Med. 2018;7.",Assessment of the prognostic factors in patients with pulmonary carcinoid tumor: a population-based study,Cancer Med,2018,7,,,,,Huang Y; Yang X; Lu T
7,"Langfort R, Rudzinski P, Burakowska B. Pulmonary neuroendocrine tumors. The spectrum of histologic subtypes and current concept on diagnosis and treatment. Pneumonol Alergol Pol. 2010;78.",Pulmonary neuroendocrine tumors. The spectrum of histologic subtypes and current concept on diagnosis and treatment,Pneumonol Alergol Pol,2010,78,,,,,Langfort R; Rudzinski P; Burakowska B
8,"Ha SY, Lee JJ, Cho J. Lung parenchymal invasion in pulmonary carcinoid tumor: an important histologic feature suggesting the diagnosis of atypical carcinoid and poor prognosis. Lung Cancer. 2013;80.",Lung parenchymal invasion in pulmonary carcinoid tumor: an important histologic feature suggesting the diagnosis of atypical carcinoid and poor prognosis,Lung Cancer,2013,80,,,,,Ha SY; Lee JJ; Cho J
9,"Beasley MB, Thunnissen FB, Brambilla E. Pulmonary atypical carcinoid: predictors of survival in 106 cases. Hum Pathol. 2000;31.",Pulmonary atypical carcinoid: predictors of survival in 106 cases,Hum Pathol,2000,31,,,,,Beasley MB; Thunnissen FB; Brambilla E
10,Hilal T. Current understanding and approach to well differentiated lung neuroendocrine tumors: an update on classification and management. Ther Adv Med Oncol. 2017;9.,Current understanding and approach to well differentiated lung neuroendocrine tumors: an update on classification and management,Ther Adv Med Oncol,2017,9,,,,,Hilal T
11,"Dalar L, Ozdemir C, Abul Y. Endobronchial treatment of carcinoid tumors of the lung. Thorac Cardiovasc Surg. 2016;64.",Endobronchial treatment of carcinoid tumors of the lung,Thorac Cardiovasc Surg,2016,64,,,,,Dalar L; Ozdemir C; Abul Y
12,"Reuling E, Dickhoff C, Plaisier PW. Endobronchial treatment for bronchial carcinoid: patient selection and predictors of outcome. Respiration. 2018;95.",Endobronchial treatment for bronchial carcinoid: patient selection and predictors of outcome,Respiration,2018,95,,,,,Reuling E; Dickhoff C; Plaisier PW
13,"Dibardino DM, Lanfranco AR, Haas AR. Bronchoscopic cryotherapy. Clinical applications of the cryoprobe, cryospray, and cryoadhesion. Ann Am Thorac Soc. 2016;13.","Bronchoscopic cryotherapy. Clinical applications of the cryoprobe, cryospray, and cryoadhesion",Ann Am Thorac Soc,2016,13,,,,,Dibardino DM; Lanfranco AR; Haas AR
14,Maiwand MO. Endobronchial cryosurgery. Chest Surg Clin N Am. 2001;11.,Endobronchial cryosurgery,Chest Surg Clin N Am,2001,11,,,,,Maiwand MO
15,"Bertoletti L, Elleuch R, Kaczmarek D. Bronchoscopic cryotherapy treatment of isolated endoluminal typical carcinoid tumor. Chest. 2006;130.",Bronchoscopic cryotherapy treatment of isolated endoluminal typical carcinoid tumor,Chest,2006,130,,,,,Bertoletti L; Elleuch R; Kaczmarek D
16,"Boyd M, Sahebazamani M, Ie S. The safety of cryobiopsy in diagnosing carcinoid tumors. J Bronchology Interv Pulmonol. 2014;21.",The safety of cryobiopsy in diagnosing carcinoid tumors,J Bronchology Interv Pulmonol,2014,21,,,,,Boyd M; Sahebazamani M; Ie S
17,"Hetzel J, Eberhardt R, Herth FJ. Cryobiopsy increases the diagnostic yield of endobronchial biopsy: a multicentre trial. Eur Respir J. 2012;39.",Cryobiopsy increases the diagnostic yield of endobronchial biopsy: a multicentre trial,Eur Respir J,2012,39,,,,,Hetzel J; Eberhardt R; Herth FJ
18,"Pelosi G, Rodriguez J, Viale G. Typical and atypical pulmonary carcinoid tumor overdiagnosed as small-cell carcinoma on biopsy specimens: a major pitfall in the management of lung cancer patients. Am J Surg Pathol. 2005;29.",Typical and atypical pulmonary carcinoid tumor overdiagnosed as small-cell carcinoma on biopsy specimens: a major pitfall in the management of lung cancer patients,Am J Surg Pathol,2005,29,,,,,Pelosi G; Rodriguez J; Viale G
19,"Özşen M, Yalçinkaya U, Akyildiz EÜ. Bronchial carcinoid tumors with massive osseous metaplasia: a case report and review of the literature. Turk Patoloji Derg. 2020;36.",Bronchial carcinoid tumors with massive osseous metaplasia: a case report and review of the literature,Turk Patoloji Derg,2020,36,,,,,Özşen M; Yalçinkaya U; Akyildiz EÜ
20,"Osmond A, Filter E, Joseph M. Endobronchial carcinoid tumour with extensive ossification: an unusual case presentation. Case Rep Med. 2016;2016:5984671.",Endobronchial carcinoid tumour with extensive ossification: an unusual case presentation,Case Rep Med,2016,2016,,5984671,,,Osmond A; Filter E; Joseph M
21,Maiwand MO. Cryotherapy for advanced carcinoma of the trachea and bronchi. Br Med J. 1986;293.,Cryotherapy for advanced carcinoma of the trachea and bronchi,Br Med J,1986,293,,,,,Maiwand MO
22,"Walsh DA, Maiwand MO, Nath AR. Bronchoscopic cryotherapy for advanced bronchial carcinoma. Thorax. 1990;45.",Bronchoscopic cryotherapy for advanced bronchial carcinoma,Thorax,1990,45,,,,,Walsh DA; Maiwand MO; Nath AR
23,"Maiwand MO, Homasson JP. Cryotherapy for tracheobronchial disorders. Interv Pulmonol. 1995;16.",Cryotherapy for tracheobronchial disorders,Interv Pulmonol,1995,16,,,,,Maiwand MO; Homasson JP
24,"Maiwand MO, Zehr KJ, Dyke CM. The role of cryotherapy for airway complications after lung and heart-lung transplantation. Eur J Cardiothorac Surg. 1997;12.",The role of cryotherapy for airway complications after lung and heart-lung transplantation,Eur J Cardiothorac Surg,1997,12,,,,,Maiwand MO; Zehr KJ; Dyke CM
