#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Taghizadeh N, Fortin M, Tremblay A. US hospitalizations for malignant pleural effusions: data from the 2012 National Inpatient Sample. Chest. 2017;151.",US hospitalizations for malignant pleural effusions: data from the 2012 National Inpatient Sample,Chest,2017,151,,,,,Taghizadeh N; Fortin M; Tremblay A
2,"Feller-Kopman DJ, Reddy CB, Decamp MM. Management of malignant pleural effusions. an official ATS/STS/STR clinical practice guideline. Am J Respir Crit Care Med. 2018;198.",Management of malignant pleural effusions. an official ATS/STS/STR clinical practice guideline,Am J Respir Crit Care Med,2018,198,,,,,Feller-Kopman DJ; Reddy CB; Decamp MM
3,"Davies HE, Mishra EK, Kahan BC. Effect of an indwelling pleural catheter vs chest tube and talc pleurodesis for relieving dyspnea in patients with malignant pleural effusion: the TIME2 randomized controlled trial. JAMA. 2012;307.",Effect of an indwelling pleural catheter vs chest tube and talc pleurodesis for relieving dyspnea in patients with malignant pleural effusion: the TIME2 randomized controlled trial,JAMA,2012,307,,,,,Davies HE; Mishra EK; Kahan BC
4,"Graham R, Mancher M, Wolman D. Institute of Medicine. Clinical Practice Guidelines We Can Trust. Institute of Medicine. Clinical Practice Guidelines We Can Trust. 2011;None.",Institute of Medicine. Clinical Practice Guidelines We Can Trust,Institute of Medicine. Clinical Practice Guidelines We Can Trust,2011,,,,,,Graham R; Mancher M; Wolman D
5,"Qaseem A, Forland F, Macbeth F. Guidelines International Network: toward international standards for clinical practice guidelines. Ann Intern Med. 2012;156.",Guidelines International Network: toward international standards for clinical practice guidelines,Ann Intern Med,2012,156,,,,,Qaseem A; Forland F; Macbeth F
6,"Neumann I, Schunemann HJ. Guideline groups should make recommendations even if the evidence is considered insufficient. CMAJ. 2020;192.",Guideline groups should make recommendations even if the evidence is considered insufficient,CMAJ,2020,192,,,,,Neumann I; Schunemann HJ
7,"Lewis S, Diekemper R, Ornelas J. Methodologies for the development of CHEST Guidelines and Expert Panel Reports. Chest. 2014;146.",Methodologies for the development of CHEST Guidelines and Expert Panel Reports,Chest,2014,146,,,,,Lewis S; Diekemper R; Ornelas J
8,"Diekemper RL, Patel S, Mette SA. Making the GRADE: CHEST updates its methodology. Chest. 2018;153.",Making the GRADE: CHEST updates its methodology,Chest,2018,153,,,,,Diekemper RL; Patel S; Mette SA
9,"Sterne J, Savović J, Page MJ. RoB 2: a revised tool for assessing risk of bias in randomised trials. BMJ. 2019;366:14898.",RoB 2: a revised tool for assessing risk of bias in randomised trials,BMJ,2019,366,,14898,,,Sterne J; Savović J; Page MJ
10,"Sterne J, Hernán MA, Reeves BC. ROBINS-I: a tool for assessing risk of bias in non-randomised studies of interventions. BMJ. 2016;355:4919.",ROBINS-I: a tool for assessing risk of bias in non-randomised studies of interventions,BMJ,2016,355,,4919,,,Sterne J; Hernán MA; Reeves BC
11,Whitman NI. The Delphi technique as an alternative for committee meetings. J Nurs Educ. 1990;29.,The Delphi technique as an alternative for committee meetings,J Nurs Educ,1990,29,,,,,Whitman NI
12,"Hsu CC, Sandford BA. The Delphi technique: making sense of consensus. Prac Assess Res Eval. 2007;12.",The Delphi technique: making sense of consensus,Prac Assess Res Eval,2007,12,,,,,Hsu CC; Sandford BA
