#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Travis WD. Data curation, Investigation, Formal analysis. Data curation, Investigation, Formal analysis. None;None.","Data curation, Investigation, Formal analysis","Data curation, Investigation, Formal analysis",,,,,,,Travis WD
2,"Eisele M. Data curation, Investigation, Formal analysis. Data curation, Investigation, Formal analysis. None;None.","Data curation, Investigation, Formal analysis","Data curation, Investigation, Formal analysis",,,,,,,Eisele M
3,"Nishimura KK. Data curation, Investigation, Formal analysis, Writing-review and editing. Data curation, Investigation, Formal analysis, Writing-review and editing. None;None.","Data curation, Investigation, Formal analysis, Writing-review and editing","Data curation, Investigation, Formal analysis, Writing-review and editing",,,,,,,Nishimura KK
4,Bertoglio P. Writing-review and editing. Writing-review and editing. None;None.,Writing-review and editing,Writing-review and editing,,,,,,,Bertoglio P
5,Chou T. Writing-review and editing. Writing-review and editing. None;None.,Writing-review and editing,Writing-review and editing,,,,,,,Chou T
6,"Frank C. Detterbeck: Formal analysis, Writingreview and editing. Jessica Donnington: Writing-review and editing. None;None.","Detterbeck: Formal analysis, Writingreview and editing",Jessica Donnington: Writing-review and editing,,,,,,,Frank C
7,"Andrew G, Nicholson. Writing-review and editing. Writing-review and editing. None;None.",Writing-review and editing,Writing-review and editing,,,,,,,Andrew G; Nicholson
8,Rami-Porta R. Formal analysis. Formal analysis. None;None.,Formal analysis,Formal analysis,,,,,,,Rami-Porta R
9,"Rusch V. Data curation, Investigation, Formal analysis, Writing-review and editing. Data curation, Investigation, Formal analysis, Writing-review and editing. None;None.","Data curation, Investigation, Formal analysis, Writing-review and editing","Data curation, Investigation, Formal analysis, Writing-review and editing",,,,,,,Rusch V
10,Yang J. Writing-review and editing. Writing-review and editing. None;None.,Writing-review and editing,Writing-review and editing,,,,,,,Yang J
11,"Cilento VJ. Data curation, Investigation, Formal analysis. Masaya Yotsukura: Writing-review and editing. Data curation, Investigation, Formal analysis. Masaya Yotsukura: Writing-review and editing. None;None.","Data curation, Investigation, Formal analysis. Masaya Yotsukura: Writing-review and editing","Data curation, Investigation, Formal analysis. Masaya Yotsukura: Writing-review and editing",,,,,,,Cilento VJ
12,Hoering A. Cancer Research And Biostatistics. Cancer Research And Biostatistics. None;None.,Cancer Research And Biostatistics,Cancer Research And Biostatistics,,,,,,,Hoering A
13,Hoffman H. None. None. None;None.,,,,,,,,,Hoffman H
14,Wayne. None. None. None;None.,,,,,,,,,Wayne
15,"Hofstetter MD, Anderson C, Center ;, Huang J. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.",Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Hofstetter MD; Anderson C; Center ;; Huang J
16,Joubert P. None. None. None;None.,,,,,,,,,Joubert P
17,"Kemp H, Kernstine. The University of Texas Southwestern Medical Center. The University of Texas Southwestern Medical Center. None;None.",The University of Texas Southwestern Medical Center,The University of Texas Southwestern Medical Center,,,,,,,Kemp H; Kernstine
18,Kerr K. None. None. None;None.,,,,,,,,,Kerr K
19,"Tae Y, K. None. None. None;None.",,,,,,,,,Tae Y; K
20,"Kwan H, K. None. None. None;None.",,,,,,,,,Kwan H; K
21,Kindler H. None. None. None;None.,,,,,,,,,Kindler H
22,Lievens Y. None. None. None;None.,,,,,,,,,Lievens Y
23,"Liu H, Yat-Sen S, University C, Center G, Sheng. People's Republic of China. People's Republic of China. None;None.",People's Republic of China,People's Republic of China,,,,,,,Liu H; Yat-Sen S; University C; Center G; Sheng
24,Low DE. Virginia Mason Medical Center. Virginia Mason Medical Center. None;None.,Virginia Mason Medical Center,Virginia Mason Medical Center,,,,,,,Low DE
25,Lyons G. None. None. None;None.,,,,,,,,,Lyons G
26,Heber Macmahon. None. None. None;None.,,,,,,,,,Heber Macmahon
27,Mahar A. School of Nursing. School of Nursing. None;None.,School of Nursing,School of Nursing,,,,,,,Mahar A
28,Marino M. None. None. None;None.,,,,,,,,,Marino M
29,Marom EM. None. None. None;None.,,,,,,,,,Marom EM
30,Matilla J. None. None. None;None.,,,,,,,,,Matilla J
31,"Luis M, Montuenga. None. None. None;None.",,,,,,,,,Luis M; Montuenga
32,"Andrew G, Nicholson. Royal Brompton and Harefield Hospitals, Guy's and St Thomas. Royal Brompton and Harefield Hospitals, Guy's and St Thomas. None;None.","Royal Brompton and Harefield Hospitals, Guy's and St Thomas","Royal Brompton and Harefield Hospitals, Guy's and St Thomas",,,,,,,Andrew G; Nicholson
33,Nishimura K. None. None. None;None.,,,,,,,,,Nishimura K
34,Nowak A. None. None. None;None.,,,,,,,,,Nowak A
35,Opitz I. None. None. None;None.,,,,,,,,,Opitz I
36,Okumura M. None. None. None;None.,,,,,,,,,Okumura M
37,Osarogiagbon RU. Baptist Cancer Center. Baptist Cancer Center. None;None.,Baptist Cancer Center,Baptist Cancer Center,,,,,,,Osarogiagbon RU
38,Pass H. None. None. None;None.,,,,,,,,,Pass H
39,"De M, P. None. None. None;None.",,,,,,,,,De M; P
40,Prosch H. None. None. None;None.,,,,,,,,,Prosch H
41,"David Rice MD, Anderson Cancer, Center. Andreas Rimner. Andreas Rimner. None;None.",Andreas Rimner,Andreas Rimner,,,,,,,David Rice MD; Anderson Cancer; Center
42,Ripley RT. None. None. None;None.,,,,,,,,,Ripley RT
43,"Michael E, Debakey. None. None. None;None.",,,,,,,,,Michael E; Debakey
44,Rosenthal A. None. None. None;None.,,,,,,,,,Rosenthal A
45,Ruffini E. None. None. None;None.,,,,,,,,,Ruffini E
46,Sakai S. None. None. None;None.,,,,,,,,,Sakai S
47,Van Schil P. None. None. None;None.,,,,,,,,,Van Schil P
48,Travis WD. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Travis WD
49,"Tsao MS, ;, C;, Ugalde P, Brigham & Women '. Princess Margaret Cancer Centre. Princess Margaret Cancer Centre. None;None.",Princess Margaret Cancer Centre,Princess Margaret Cancer Centre,,,,,,,Tsao MS; ;; C;; Ugalde P; Brigham & Women '
50,"Wistuba I, University T, Texas MD, Anderson C, Center ;, Yatabe Y. None. None. None;None.",,,,,,,,,Wistuba I; University T; Texas MD; Anderson C; Center ;; Yatabe Y
51,"Brunelli A, St, James. None. None. None;None.",,,,,,,,,Brunelli A; St; James
52,Cardillo G. Azienda Ospedaliera San Camilo Forlanini. Azienda Ospedaliera San Camilo Forlanini. None;None.,Azienda Ospedaliera San Camilo Forlanini,Azienda Ospedaliera San Camilo Forlanini,,,,,,,Cardillo G
53,Chang J. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Chang J
54,Chen K. People's Republic of China. People's Republic of China. None;None.,People's Republic of China,People's Republic of China,,,,,,,Chen K
55,"Cooper W, Prince R, Hospital A. None. None. None;None.",,,,,,,,,Cooper W; Prince R; Hospital A
56,"Luigi P, F. None. None. None;None.",,,,,,,,,Luigi P; F
57,"Jiang L, Shanghai C, Hospital. People's Republic of China. People's Republic of China. None;None.",People's Republic of China,People's Republic of China,,,,,,,Jiang L; Shanghai C; Hospital
58,Karim N. None. None. None;None.,,,,,,,,,Karim N
59,Kneuertz P. None. None. None;None.,,,,,,,,,Kneuertz P
60,Krasnik M. None. None. None;None.,,,,,,,,,Krasnik M
61,Kubota K. None. None. None;None.,,,,,,,,,Kubota K
62,Labbe C. None. None. None;None.,,,,,,,,,Labbe C
63,Ho Yun L. None. None. None;None.,,,,,,,,,Ho Yun L
64,Lim E. Imperial College and the Royal Brompton Hospital. Imperial College and the Royal Brompton Hospital. None;None.,Imperial College and the Royal Brompton Hospital,Imperial College and the Royal Brompton Hospital,,,,,,,Lim E
65,Liu G. Princess Margaret Cancer Centre. Princess Margaret Cancer Centre. None;None.,Princess Margaret Cancer Centre,Princess Margaret Cancer Centre,,,,,,,Liu G
66,Liu H. None. None. None;None.,,,,,,,,,Liu H
67,"Mack P, Sinai M. None. None. None;None.",,,,,,,,,Mack P; Sinai M
68,Naidich D. None. None. None;None.,,,,,,,,,Naidich D
69,Nishino M. Brigham and Women's Hospital and Dana-Farber Cancer Institute. Brigham and Women's Hospital and Dana-Farber Cancer Institute. None;None.,Brigham and Women's Hospital and Dana-Farber Cancer Institute,Brigham and Women's Hospital and Dana-Farber Cancer Institute,,,,,,,Nishino M
