#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,Sunna R. Cryotherapy and cryodebridement. Principles and practice of interventional pulmonology. 2013;None.,Cryotherapy and cryodebridement,Principles and practice of interventional pulmonology,2013,,,,,,Sunna R
2,"Hespanhol V, Magalhães A, Marques A. Neoplastic severe central airways obstruction, interventional bronchoscopy: a decisionmaking analysis. J Thorac Cardiovasc Surg. 2013;145.","Neoplastic severe central airways obstruction, interventional bronchoscopy: a decisionmaking analysis",J Thorac Cardiovasc Surg,2013,145,,,,,Hespanhol V; Magalhães A; Marques A
3,"Maiwand MO, Asimakopoulos G. Cryosurgery for lung cancer: clinical results and technical aspects. Technol Cancer Res Treat. 2004;3.",Cryosurgery for lung cancer: clinical results and technical aspects,Technol Cancer Res Treat,2004,3,,,,,Maiwand MO; Asimakopoulos G
4,"Schumann C, Hetzel M, Babiak AJ et al.. Endobronchial tumor debulking with a flexible cryoprobe for immediate treatment of malignant stenosis. J Thorac Cardiovasc Surg. 2010;139.",Endobronchial tumor debulking with a flexible cryoprobe for immediate treatment of malignant stenosis,J Thorac Cardiovasc Surg,2010,139,,,,,Schumann C; Hetzel M; Babiak AJ; Hetzel J; Merk T; Wibmer T; Lepper PM; Kr Üger S
5,"Hetzel M, Hetzel J, Schumann C, Marx N, Babiak A. Cryorecanalization: a new approach for the immediate management of acute airway obstruction. J Thorac Cardiovasc Surg. 2004;127.",Cryorecanalization: a new approach for the immediate management of acute airway obstruction,J Thorac Cardiovasc Surg,2004,127,,,,,Hetzel M; Hetzel J; Schumann C; Marx N; Babiak A
6,"Sriratanaviriyakul N, Lam F, Morrissey BM, Stollenwerk N, Schivo M, Yoneda KY. Safety and clinical utility of flexible bronchoscopic cryoextraction in patients with non-neoplasm tracheobronchial obstruction: a retrospective chart review. J Bronchology Interv Pulmonol. 2015;22.",Safety and clinical utility of flexible bronchoscopic cryoextraction in patients with non-neoplasm tracheobronchial obstruction: a retrospective chart review,J Bronchology Interv Pulmonol,2015,22,,,,,Sriratanaviriyakul N; Lam F; Morrissey BM; Stollenwerk N; Schivo M; Yoneda KY
7,"Kuo SC, Lo YL, Chou CL et al.. Bronchoscopic debulking for endobronchial malignancy: predictors of recanalization and recurrence. Thorac Cancer. 2015;6.",Bronchoscopic debulking for endobronchial malignancy: predictors of recanalization and recurrence,Thorac Cancer,2015,6,,,,,Kuo SC; Lo YL; Chou CL; Chung FT; Lin SM; Liu CY; Kuo HP
8,"Jeon K, Kim H, Yu CM et al.. Rigid bronchoscopic intervention in patients with respiratory failure caused by malignant central airway obstruction. J Thorac Oncol. 2006;1.",Rigid bronchoscopic intervention in patients with respiratory failure caused by malignant central airway obstruction,J Thorac Oncol,2006,1,,,,,Jeon K; Kim H; Yu CM; Koh WJ; Suh GY; Chung MP; Kwon OJ
9,"Sachdeva A, Pickering EM, Lee HJ. From electrocautery, balloon dilatation, neodymium-doped:yttrium-aluminum-garnet (Nd:YAG) laser to argon plasma coagulation and cryotherapy. J Thorac Dis. 2015;7(Suppl 4).","From electrocautery, balloon dilatation, neodymium-doped:yttrium-aluminum-garnet (Nd:YAG) laser to argon plasma coagulation and cryotherapy",J Thorac Dis,2015,7,Suppl 4,,,,Sachdeva A; Pickering EM; Lee HJ
10,Mazur P. The role of intracellular freezing in the death of cells cooled at supraoptimal rates. Cryobiology. 1977;14.,The role of intracellular freezing in the death of cells cooled at supraoptimal rates,Cryobiology,1977,14,,,,,Mazur P
11,"Vergnon JM, Huber RM, Moghissi K. Place of cryotherapy, brachytherapy and photodynamic therapy in therapeutic bronchoscopy of lung cancers. Eur Respir J. 2006;28.","Place of cryotherapy, brachytherapy and photodynamic therapy in therapeutic bronchoscopy of lung cancers",Eur Respir J,2006,28,,,,,Vergnon JM; Huber RM; Moghissi K
