#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Doppman JL, Krudy AG, Marx SJ. Aspiration of enlarged parathyroid glands for parathyroid hormone assay. Radiology. 1983;148(1).",Aspiration of enlarged parathyroid glands for parathyroid hormone assay,Radiology,1983,148,1,,,,Doppman JL; Krudy AG; Marx SJ
2,"Solbiati L, Giangrande A, Pra D et al.. Percutaneous ethanol injection of parathyroid tumors under US guidance: Treatment for secondary hyperparathyroidism. Radiology. 1985;155(3).",Percutaneous ethanol injection of parathyroid tumors under US guidance: Treatment for secondary hyperparathyroidism,Radiology,1985,155,3,,,,Solbiati L; Giangrande A; Pra D; Bellotti L; Cantù E; Ravetto P; C
3,"Livraghi T, Festi D, Monti F, Salmi A, Vettori C. US-guided percutaneous alcohol injection of small hepatic and abdominal tumors. Radiology. 1986;161(2).",US-guided percutaneous alcohol injection of small hepatic and abdominal tumors,Radiology,1986,161,2,,,,Livraghi T; Festi D; Monti F; Salmi A; Vettori C
4,"Livraghi T, Vettori C, Lazzaroni S. Liver metastases: Results of percutaneous ethanol injection in 14 patients. Radiology. 1991;179(3).",Liver metastases: Results of percutaneous ethanol injection in 14 patients,Radiology,1991,179,3,,,,Livraghi T; Vettori C; Lazzaroni S
5,"Livraghi T, Marin GA, G. Hepatocellular carcinoma and cirrhosis in 746 patients: Long-term results of percutaneous ethanol injection. Radiology. 1995;197(1).",Hepatocellular carcinoma and cirrhosis in 746 patients: Long-term results of percutaneous ethanol injection,Radiology,1995,197,1,,,,Livraghi T; Marin GA; G
6,"Glazer ES, Curley SA. The ongoing history of thermal therapy for cancer. Surg. Oncol. Clin. N. 2011;None.",The ongoing history of thermal therapy for cancer,Surg. Oncol. Clin. N,2011,,,,,,Glazer ES; Curley SA
7,"Goldberg SN, Gazelle GS, Mueller PR. Thermal ablation therapy for focal malignancy: A unified approach to underlying principles, techniques, and diagnostic imaging guidance. Am J Roentgenol. 2000;174(2).","Thermal ablation therapy for focal malignancy: A unified approach to underlying principles, techniques, and diagnostic imaging guidance",Am J Roentgenol,2000,174,2,,,,Goldberg SN; Gazelle GS; Mueller PR
8,"Chu KF, Dupuy DE. Thermal ablation of tumours: Biological mechanisms and advances in therapy. Nat Rev Cancer. 2014;14(3).",Thermal ablation of tumours: Biological mechanisms and advances in therapy,Nat Rev Cancer,2014,14,3,,,,Chu KF; Dupuy DE
9,"Strasberg S, Linehan D. Radiofrequency ablation of liver tumors. Curr Probl Surg. 2003;40(8).",Radiofrequency ablation of liver tumors,Curr Probl Surg,2003,40,8,,,,Strasberg S; Linehan D
10,"Goldberg SN, Gazelle GS, Halpern EF, Rittman WJ, Mueller PR, Rosenthal DI. Radiofrequency tissue ablation: Importance of local temperature along the electrode tip exposure in determining lesion shape and size. Acad Radiol. 1996;3(3).",Radiofrequency tissue ablation: Importance of local temperature along the electrode tip exposure in determining lesion shape and size,Acad Radiol,1996,3,3,,,,Goldberg SN; Gazelle GS; Halpern EF; Rittman WJ; Mueller PR; Rosenthal DI
11,"Ahmed M, Brace CL, Lee FC, Goldberg SN. Principles of and advances in percutaneous ablation. Radiology. 2011;None.",Principles of and advances in percutaneous ablation,Radiology,2011,,,,,,Ahmed M; Brace CL; Lee FC; Goldberg SN
12,Cooper IS. Cryogenic surgery: A new method of destruction or extirpation of benign or malignant tissues. N Engl J Med. 1963;268(14).,Cryogenic surgery: A new method of destruction or extirpation of benign or malignant tissues,N Engl J Med,1963,268,14,,,,Cooper IS
13,"Gage AA, Baust J. Mechanisms of tissue injury in cryosurgery. Cryobiology. 1998;37(3).",Mechanisms of tissue injury in cryosurgery,Cryobiology,1998,37,3,,,,Gage AA; Baust J
14,Organ LW. Electrophysiologic principles of radiofrequency lesion making. Appl Neurophysiol. 1976;39(2).,Electrophysiologic principles of radiofrequency lesion making,Appl Neurophysiol,1976,39,2,,,,Organ LW
15,"Mcgahan JP, Browning PD, Brock JM, Tesluk H. Hepatic ablation using radiofrequency electrocautery. Invest Radiol. 1990;25(3).",Hepatic ablation using radiofrequency electrocautery,Invest Radiol,1990,25,3,,,,Mcgahan JP; Browning PD; Brock JM; Tesluk H
16,"Livraghi T, Goldberg SN, Monti F. Saline-enhanced radio-frequency tissue ablation in the treatment of liver metastases. Radiology. 1997;202(1).",Saline-enhanced radio-frequency tissue ablation in the treatment of liver metastases,Radiology,1997,202,1,,,,Livraghi T; Goldberg SN; Monti F
17,"Ni Y, Miao Y, Mulier S, Yu J, Baert AL, Marchal G. A novel ""cooled-wet"" electrode for radiofrequency ablation. Eur. Radiol. 2000;None.","A novel ""cooled-wet"" electrode for radiofrequency ablation",Eur. Radiol,2000,,,,,,Ni Y; Miao Y; Mulier S; Yu J; Baert AL; Marchal G
18,"Pereira PL, Trübenbach J, Schenk M. Radiofrequency ablation: In vivo comparison of four commercially available devices in pig livers. Radiology. 2004;232(2).",Radiofrequency ablation: In vivo comparison of four commercially available devices in pig livers,Radiology,2004,232,2,,,,Pereira PL; Trübenbach J; Schenk M
19,"Rossi S, Buscarini E, Garbagnati F. Percutaneous treatment of small hepatic tumors by an expandable RF needle electrode. Am J Roentgenol. 1998;170(4).",Percutaneous treatment of small hepatic tumors by an expandable RF needle electrode,Am J Roentgenol,1998,170,4,,,,Rossi S; Buscarini E; Garbagnati F
20,"Laeseke PF, Frey TM, Brace CL. Multiple-electrode radiofrequency ablation of hepatic malignancies: Initial clinical experience. Am J Roentgenol. 2007;188(6).",Multiple-electrode radiofrequency ablation of hepatic malignancies: Initial clinical experience,Am J Roentgenol,2007,188,6,,,,Laeseke PF; Frey TM; Brace CL
21,"Lu DS, Raman SS, Vodopich DJ, Wang M, Sayre J, Lassman C. Effect of vessel size on creation of hepatic radiofrequency lesions in pigs: Assessment of the ""heat sink"" effect. Am J Roentgenol. 2002;178(1).","Effect of vessel size on creation of hepatic radiofrequency lesions in pigs: Assessment of the ""heat sink"" effect",Am J Roentgenol,2002,178,1,,,,Lu DS; Raman SS; Vodopich DJ; Wang M; Sayre J; Lassman C
22,Osepchuk JM. The history of the microwave oven: A critical review. IEEE MTT-S International Microwave Symposium. 2009;None.,The history of the microwave oven: A critical review,IEEE MTT-S International Microwave Symposium,2009,,,,,,Osepchuk JM
23,"Sun Y, Wang Y, Ni X. Comparison of ablation zone between 915-and 2,450-MHz cooled-shaft microwave antenna: Results in in vivo porcine livers. AJR Am. J. Roentgenol. 2009;None.","Comparison of ablation zone between 915-and 2,450-MHz cooled-shaft microwave antenna: Results in in vivo porcine livers",AJR Am. J. Roentgenol,2009,,,,,,Sun Y; Wang Y; Ni X
24,Brace CL. Microwave ablation technology: What every user should know. Curr Probl Diagn Radiol. 2009;38(2).,Microwave ablation technology: What every user should know,Curr Probl Diagn Radiol,2009,38,2,,,,Brace CL
25,"Carrafiello G, Laganà D, Mangini M. Microwave tumors ablation: Principles, clinical applications and review of preliminary experiences. Int J Surg. 2008;6(Suppl 1).","Microwave tumors ablation: Principles, clinical applications and review of preliminary experiences",Int J Surg,2008,6,Suppl 1,,,,Carrafiello G; Laganà D; Mangini M
26,"Poulou LS, Botsa E, Thanou I, Ziakas PD, Thanos L. Percutaneous microwave ablation vs radiofrequency ablation in the treatment of hepatocellular carcinoma. World J. Hepatol. 2015;None.",Percutaneous microwave ablation vs radiofrequency ablation in the treatment of hepatocellular carcinoma,World J. Hepatol,2015,,,,,,Poulou LS; Botsa E; Thanou I; Ziakas PD; Thanos L
27,"Fallahi H, Prakash P. Antenna designs for microwave tissue ablation. Crit Rev Biomed Eng. 2018;None.",Antenna designs for microwave tissue ablation,Crit Rev Biomed Eng,2018,,,,,,Fallahi H; Prakash P
28,"Lubner MG, Brace CL, Hinshaw JL, Lee FT. Microwave tumor ablation: Mechanism of action, clinical results, and devices. JVIR. 2010;21(8).","Microwave tumor ablation: Mechanism of action, clinical results, and devices",JVIR,2010,21,8,,,,Lubner MG; Brace CL; Hinshaw JL; Lee FT
29,Gage AA. History of cryosurgery. Semin Surg Oncol. 1998;14(2).,History of cryosurgery,Semin Surg Oncol,1998,14,2,,,,Gage AA
30,"Erinjeri JP, Clark T. Cryoablation: Mechanism of action and devices. JVIR. 2010;None.",Cryoablation: Mechanism of action and devices,JVIR,2010,,,,,,Erinjeri JP; Clark T
31,"Lyons GR, Winokur RS, Pua BB. Pulmonary cryoablation zones: More aggressive ablation is warranted in vivo. AJR Am. J. Roentgenol. 2019;None.",Pulmonary cryoablation zones: More aggressive ablation is warranted in vivo,AJR Am. J. Roentgenol,2019,,,,,,Lyons GR; Winokur RS; Pua BB
32,"Gage AA, Guest K, Montes M, Caruana JA, Whalen DA. Effect of varying freezing and thawing rates in experimental cryosurgery. Cryobiology. 1985;22(2).",Effect of varying freezing and thawing rates in experimental cryosurgery,Cryobiology,1985,22,2,,,,Gage AA; Guest K; Montes M; Caruana JA; Whalen DA
33,"Olive G, Yung R, Marshall H, Fong KM. Alternative methods for local ablation-interventional pulmonology: A narrative review. Transl Lung Cancer Res. 2021;10(7).",Alternative methods for local ablation-interventional pulmonology: A narrative review,Transl Lung Cancer Res,2021,10,7,,,,Olive G; Yung R; Marshall H; Fong KM
34,"Steinfort DP, Rangamuwa K. A glimpse of the future?-Bronchoscopic ablation of peripheral early stage lung cancer. Transl Lung Cancer Res. 2021;10(10).",A glimpse of the future?-Bronchoscopic ablation of peripheral early stage lung cancer,Transl Lung Cancer Res,2021,10,10,,,,Steinfort DP; Rangamuwa K
35,"Harris K, Puchalski J, Sterman D. Recent advances in bronchoscopic treatment of peripheral lung cancers. Chest. 2017;151(3).",Recent advances in bronchoscopic treatment of peripheral lung cancers,Chest,2017,151,3,,,,Harris K; Puchalski J; Sterman D
36,"De Baere T, Tselikas L, Catena V, Buy X, Deschamps F, Palussiere J. Percutaneous thermal ablation of primary lung cancer. Diagn Interv Imaging. 2016;97(10).",Percutaneous thermal ablation of primary lung cancer,Diagn Interv Imaging,2016,97,10,,,,De Baere T; Tselikas L; Catena V; Buy X; Deschamps F; Palussiere J
37,"Genshaft SJ, Suh RD, Abtin F. Society of interventional radiology multidisciplinary position statement on percutaneous ablation of non-small cell lung cancer and metastatic disease to the lungs: Endorsed by the Canadian Association for Interventional Radiology, the Cardiovascular and Interventional Radiological Society of Europe, and the Society of Interventional Oncology. J Vasc Interv Radiol. 2021;32(8).","Society of interventional radiology multidisciplinary position statement on percutaneous ablation of non-small cell lung cancer and metastatic disease to the lungs: Endorsed by the Canadian Association for Interventional Radiology, the Cardiovascular and Interventional Radiological Society of Europe, and the Society of Interventional Oncology",J Vasc Interv Radiol,2021,32,8,,,,Genshaft SJ; Suh RD; Abtin F
38,"Murphy MC, Wrobel MM, Fisher DA, Cahalane AM, Fintelmann FJ. Update on image-guided thermal lung ablation: Society guidelines, therapeutic alternatives, and postablation imaging findings. AJR Am J Roentgenol. 2022;219(3).","Update on image-guided thermal lung ablation: Society guidelines, therapeutic alternatives, and postablation imaging findings",AJR Am J Roentgenol,2022,219,3,,,,Murphy MC; Wrobel MM; Fisher DA; Cahalane AM; Fintelmann FJ
39,"Bartlett EC, Rahman S, Ridge CA. Percutaneous image-guided thermal ablation of lung cancer: What is the evidence?. Lung Cancer. 2023;176.",Percutaneous image-guided thermal ablation of lung cancer: What is the evidence?,Lung Cancer,2023,176,,,,,Bartlett EC; Rahman S; Ridge CA
