#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"National T, Screening L, Research T, T. Reduced lung-cancer mortality with low-dose computed tomographic screening. N Engl J Med. 2011;365.",Reduced lung-cancer mortality with low-dose computed tomographic screening,N Engl J Med,2011,365,,,,,National T; Screening L; Research T; T
2,"Swensen SJ, Jett JR, Hartman TE, Midthun DE, Mandrekar SJ, Hillman SL. CT screening for lung cancer: five-year prospective experience. Radiology. 2005;235(1).",CT screening for lung cancer: five-year prospective experience,Radiology,2005,235,1,,,,Swensen SJ; Jett JR; Hartman TE; Midthun DE; Mandrekar SJ; Hillman SL
3,"Henschke CI, Mccauley DI, Yankelevitz DF, Naidich DP, Mcguinness G, Miettinen OS. Early Lung Cancer Action Project: overall design and findings from baseline screening. Lancet. 1999;354.",Early Lung Cancer Action Project: overall design and findings from baseline screening,Lancet,1999,354,,,,,Henschke CI; Mccauley DI; Yankelevitz DF; Naidich DP; Mcguinness G; Miettinen OS
4,"Henschke CI, Naidich DP, Yankelevitz DF, Mcguinness G, Mccauley DI, Smith JP. Early lung cancer action project: initial findings on repeat screenings. Cancer. 2001;92(1).",Early lung cancer action project: initial findings on repeat screenings,Cancer,2001,92,1,,,,Henschke CI; Naidich DP; Yankelevitz DF; Mcguinness G; Mccauley DI; Smith JP
5,"Sobue T, Moriyama N, Kaneko M, Kusumoto M, Kobayashi T, Tsuchiya R. Screening for lung cancer with low-dose helical computed tomography: antilung cancer association project. J Clin Oncol. 2002;20(4).",Screening for lung cancer with low-dose helical computed tomography: antilung cancer association project,J Clin Oncol,2002,20,4,,,,Sobue T; Moriyama N; Kaneko M; Kusumoto M; Kobayashi T; Tsuchiya R
6,"Van Klaveren RJ, Oudkerk M, Prokop M, Scholten ET, Nackaerts K, Vernhout R. Management of lung nodules detected by volume CT scanning. N Engl J Med. 2009;361.",Management of lung nodules detected by volume CT scanning,N Engl J Med,2009,361,,,,,Van Klaveren RJ; Oudkerk M; Prokop M; Scholten ET; Nackaerts K; Vernhout R
7,"Swensen SJ, Jett JR, Sloan JA, Scholten ET, Nackaerts K, Vernhout R. Screening for lung cancer with low-dose spiral computed tomography. Am J Respir Crit Care Med. 2002;165(4).",Screening for lung cancer with low-dose spiral computed tomography,Am J Respir Crit Care Med,2002,165,4,,,,Swensen SJ; Jett JR; Sloan JA; Scholten ET; Nackaerts K; Vernhout R
8,"Taiwo EO, Yorio JT, Yan J, Gerber DE. How have we diagnosed early-stage lung cancer without radiographic screening? A contemporary single-center experience. PLOS ONE. 2012;7(12):52313.",How have we diagnosed early-stage lung cancer without radiographic screening? A contemporary single-center experience,PLOS ONE,2012,7,12,52313,,,Taiwo EO; Yorio JT; Yan J; Gerber DE
9,"Chapman CJ, Healey GF, Murray A, Boyle P, Robertson C, Peek LJ. EarlyCDT ® -Lung test: improved clinical utility through additional autoantibody assays. Tumour Biol. 2012;33(5).",EarlyCDT ® -Lung test: improved clinical utility through additional autoantibody assays,Tumour Biol,2012,33,5,,,,Chapman CJ; Healey GF; Murray A; Boyle P; Robertson C; Peek LJ
10,"Spitz MR, Hong WK, Amos CI, Wu X, Schabath MB, Dong Q. A risk model for prediction of lung cancer. J Natl Cancer Inst. 2007;99.",A risk model for prediction of lung cancer,J Natl Cancer Inst,2007,99,,,,,Spitz MR; Hong WK; Amos CI; Wu X; Schabath MB; Dong Q
11,"Murray A, Chapman CJ, Healey G, Peek LJ, Parsons G, Baldwin D. Technical validation of an autoantibody test for lung cancer. Ann Oncol. 2010;21(8).",Technical validation of an autoantibody test for lung cancer,Ann Oncol,2010,21,8,,,,Murray A; Chapman CJ; Healey G; Peek LJ; Parsons G; Baldwin D
12,"Boyle P, Chapman CJ, Holdenrieder S, Murray A, Robertson C, Wood WC. Clinical validation of an autoantibody test for lung cancer. Ann Oncol. 2011;22(2).",Clinical validation of an autoantibody test for lung cancer,Ann Oncol,2011,22,2,,,,Boyle P; Chapman CJ; Holdenrieder S; Murray A; Robertson C; Wood WC
13,"Lam S, Boyle P, Healey G, Maddison P, Peek L, Murray A. EarlyCDT-Lung: an immuno-biomarker test as an aid to early detection of lung cancer. Cancer Prev Res. 2011;4(7).",EarlyCDT-Lung: an immuno-biomarker test as an aid to early detection of lung cancer,Cancer Prev Res,2011,4,7,,,,Lam S; Boyle P; Healey G; Maddison P; Peek L; Murray A
14,"Chapman CJ, Thorpe AJ, Murray A, Parsy-Kowalska CB, Stafford AJ, K. Immuno-biomarkers in small cell lung cancer: potential early clinical signals. Clin Cancer Res. 2011;17(6).",Immuno-biomarkers in small cell lung cancer: potential early clinical signals,Clin Cancer Res,2011,17,6,,,,Chapman CJ; Thorpe AJ; Murray A; Parsy-Kowalska CB; Stafford AJ; K
15,"Howlader N, Noone AM, Krapcho M, Neyman N, Aminou R, Waldron W. SEER cancer statistics review, 1975-2009 (vintage 2009 populations). SEER cancer statistics review, 1975-2009 (vintage 2009 populations). 2011;None.","SEER cancer statistics review, 1975-2009 (vintage 2009 populations)","SEER cancer statistics review, 1975-2009 (vintage 2009 populations)",2011,,,,,,Howlader N; Noone AM; Krapcho M; Neyman N; Aminou R; Waldron W
16,"Healey G, Peek L, Fredericks L, Hamilton-Fairley G, Robertson J. The additive effect of the stratified EarlyCDT ® -Lung serum autoantibody test on the assessment of lung cancer risk. Chest. 2012;142(4):638A.",The additive effect of the stratified EarlyCDT ® -Lung serum autoantibody test on the assessment of lung cancer risk,Chest,2012,142,4,638A,,,Healey G; Peek L; Fredericks L; Hamilton-Fairley G; Robertson J
17,"Macmahon H, Austin J, Gamsu G. Guidelines for management of small pulmonary nodules detected on CT scans: a statement from the Fleischner Society. Radiology. 2005;237(2).",Guidelines for management of small pulmonary nodules detected on CT scans: a statement from the Fleischner Society,Radiology,2005,237,2,,,,Macmahon H; Austin J; Gamsu G
